applicant_id,prediction
"2140","0"
"2141","0"
"2142","0"
"2143","0"
"2144","0"
"2145","1"
"2146","0"
"2147","1"
"2148","0"
"2149","0"
"2150","1"
"2151","1"
"2152","0"
"2153","1"
"2154","0"
"2155","0"
"2156","0"
"2157","0"
"2158","0"
"2159","0"
"2160","0"
"2161","1"
"2162","0"
"2163","1"
"2164","1"
"2165","1"
"2166","0"
"2167","0"
"2168","0"
"2169","0"
"2170","0"
"2171","1"
"2172","0"
"2173","1"
"2174","1"
"2175","0"
"2176","0"
"2177","1"
"2178","1"
"2179","0"
"2180","1"
"2181","0"
"2182","1"
"2183","1"
"2184","0"
"2185","1"
"2186","0"
"2187","0"
"2188","0"
"2189","0"
"2190","0"
"2191","1"
"2192","0"
"2193","0"
"2194","1"
"2195","0"
"2196","1"
"2197","0"
"2198","1"
"2199","1"
"2200","0"
"2201","1"
"2202","0"
"2203","0"
"2204","1"
"2205","1"
"2206","0"
"2207","1"
"2208","0"
"2209","1"
"2210","0"
"2211","0"
"2212","0"
"2213","0"
"2214","1"
"2215","0"
"2216","0"
"2217","0"
"2218","1"
"2219","1"
"2220","0"
"2221","0"
"2222","1"
"2223","0"
"2224","0"
"2225","0"
"2226","1"
"2227","0"
"2228","0"
"2229","1"
"2230","0"
"2231","1"
"2232","0"
"2233","1"
"2234","0"
"2235","1"
"2236","1"
"2237","1"
"2238","1"
"2239","0"
"2240","0"
"2241","1"
"2242","0"
"2243","0"
"2244","0"
"2245","0"
"2246","1"
"2247","1"
"2248","0"
"2249","0"
"2250","1"
"2251","0"
"2252","0"
"2253","0"
"2254","0"
"2255","0"
"2256","0"
"2257","0"
"2258","0"
"2259","1"
"2260","1"
"2261","1"
"2262","1"
"2263","1"
"2264","0"
"2265","1"
"2266","1"
"2267","0"
"2268","0"
"2269","0"
"2270","1"
"2271","0"
"2272","0"
"2273","1"
"2274","0"
"2275","0"
"2276","1"
"2277","0"
"2278","1"
"2279","0"
"2280","1"
"2281","0"
"2282","0"
"2283","0"
"2284","0"
"2285","0"
"2286","0"
"2287","0"
"2288","0"
"2289","1"
"2290","0"
"2291","0"
"2292","1"
"2293","0"
"2294","1"
"2295","0"
"2296","0"
"2297","0"
"2298","1"
"2299","1"
"2300","0"
"2301","1"
"2302","1"
"2303","0"
"2304","1"
"2305","0"
"2306","0"
"2307","1"
"2308","0"
"2309","0"
"2310","0"
"2311","0"
"2312","0"
"2313","1"
"2314","0"
"2315","0"
"2316","1"
"2317","0"
"2318","0"
"2319","0"
"2320","0"
"2321","0"
"2322","0"
"2323","0"
"2324","1"
"2325","0"
"2326","0"
"2327","0"
"2328","1"
"2329","0"
"2330","1"
"2331","0"
"2332","0"
"2333","0"
"2334","1"
"2335","0"
"2336","1"
"2337","1"
"2338","0"
"2339","1"
"2340","1"
"2341","1"
"2342","0"
"2343","0"
"2344","0"
"2345","0"
"2346","1"
"2347","1"
"2348","0"
"2349","0"
"2350","1"
"2351","0"
"2352","0"
"2353","0"
"2354","0"
"2355","0"
"2356","1"
"2357","0"
"2358","0"
"2359","0"
"2360","1"
"2361","0"
"2362","1"
"2363","1"
"2364","1"
"2365","0"
"2366","0"
"2367","1"
"2368","0"
"2369","1"
"2370","0"
"2371","1"
"2372","0"
"2373","0"
"2374","0"
"2375","0"
"2376","0"
"2377","0"
"2378","0"
"2379","0"
"2380","0"
"2381","1"
"2382","1"
"2383","0"
"2384","1"
"2385","0"
"2386","1"
"2387","0"
"2388","0"
"2389","0"
"2390","0"
"2391","1"
"2392","1"
"2393","0"
"2394","0"
"2395","1"
"2396","0"
"2397","0"
"2398","0"
"2399","1"
"2400","0"
"2401","1"
"2402","0"
"2403","0"
"2404","0"
"2405","1"
"2406","0"
"2407","0"
"2408","1"
"2409","0"
"2410","0"
"2411","1"
"2412","0"
"2413","1"
"2414","1"
"2415","1"
"2416","1"
"2417","1"
"2418","0"
"2419","1"
"2420","0"
"2421","1"
"2422","1"
"2423","0"
"2424","0"
"2425","1"
"2426","1"
"2427","0"
"2428","0"
"2429","0"
"2430","0"
"2431","0"
"2432","1"
"2433","1"
"2434","0"
"2435","1"
"2436","0"
"2437","1"
"2438","1"
"2439","0"
"2440","0"
"2441","0"
"2442","0"
"2443","0"
"2444","0"
"2445","0"
"2446","0"
"2447","1"
"2448","1"
"2449","0"
"2450","1"
"2451","0"
"2452","0"
"2453","1"
"2454","0"
"2455","0"
"2456","0"
"2457","0"
"2458","1"
"2459","0"
"2460","0"
"2461","1"
"2462","0"
"2463","0"
"2464","1"
"2465","0"
"2466","0"
"2467","1"
"2468","0"
"2469","1"
"2470","0"
"2471","1"
"2472","1"
"2473","1"
"2474","0"
"2475","1"
"2476","0"
"2477","0"
"2478","0"
"2479","1"
"2480","0"
"2481","1"
"2482","1"
"2483","0"
"2484","0"
"2485","0"
"2486","0"
"2487","0"
"2488","0"
"2489","0"
"2490","1"
"2491","0"
"2492","1"
"2493","0"
"2494","0"
"2495","0"
"2496","1"
"2497","0"
"2498","0"
"2499","1"
"2500","1"
"2501","0"
"2502","0"
"2503","0"
"2504","0"
"2505","0"
"2506","1"
"2507","0"
"2508","0"
"2509","0"
"2510","0"
"2511","0"
"2512","0"
"2513","0"
"2514","0"
"2515","0"
"2516","0"
"2517","1"
"2518","0"
"2519","0"
"2520","0"
"2521","0"
"2522","0"
"2523","0"
"2524","0"
"2525","0"
"2526","1"
"2527","0"
"2528","1"
"2529","1"
"2530","0"
"2531","0"
"2532","0"
"2533","0"
"2534","1"
"2535","0"
"2536","1"
"2537","0"
"2538","0"
"2539","0"
"2540","0"
"2541","0"
"2542","0"
"2543","1"
"2544","1"
"2545","1"
"2546","1"
"2547","0"
"2548","0"
"2549","0"
"2550","1"
"2551","1"
"2552","1"
"2553","0"
"2554","0"
"2555","0"
"2556","0"
"2557","1"
"2558","0"
"2559","0"
"2560","0"
"2561","1"
"2562","1"
"2563","1"
"2564","0"
"2565","0"
"2566","1"
"2567","0"
"2568","0"
"2569","0"
"2570","0"
"2571","0"
"2572","0"
"2573","1"
"2574","1"
"2575","0"
"2576","0"
"2577","0"
"2578","0"
"2579","0"
"2580","0"
"2581","0"
"2582","0"
"2583","0"
"2584","0"
"2585","0"
"2586","0"
"2587","0"
"2588","0"
"2589","0"
"2590","0"
"2591","0"
"2592","1"
"2593","0"
"2594","1"
"2595","1"
"2596","0"
"2597","1"
"2598","0"
"2599","1"
"2600","0"
"2601","1"
"2602","0"
"2603","0"
"2604","1"
"2605","1"
"2606","0"
"2607","0"
"2608","0"
"2609","0"
"2610","0"
"2611","0"
"2612","0"
"2613","0"
"2614","0"
"2615","0"
"2616","0"
"2617","1"
"2618","0"
"2619","0"
"2620","0"
"2621","1"
"2622","1"
"2623","1"
"2624","0"
"2625","1"
"2626","0"
"2627","0"
"2628","0"
"2629","1"
"2630","0"
"2631","0"
"2632","0"
"2633","0"
"2634","0"
"2635","0"
"2636","0"
"2637","0"
"2638","0"
"2639","1"
"2640","1"
"2641","1"
"2642","1"
"2643","1"
"2644","0"
"2645","1"
"2646","1"
"2647","0"
"2648","0"
"2649","0"
"2650","0"
"2651","0"
"2652","0"
"2653","1"
"2654","1"
"2655","0"
"2656","1"
"2657","1"
"2658","1"
"2659","0"
"2660","0"
"2661","0"
"2662","0"
"2663","1"
"2664","0"
"2665","1"
"2666","1"
"2667","0"
"2668","0"
"2669","1"
"2670","0"
"2671","1"
"2672","1"
"2673","0"
"2674","0"
"2675","1"
"2676","0"
"2677","0"
"2678","0"
"2679","0"
"2680","0"
"2681","0"
"2682","0"
"2683","0"
"2684","0"
"2685","0"
"2686","0"
"2687","1"
"2688","0"
"2689","1"
"2690","0"
"2691","0"
"2692","1"
"2693","0"
"2694","1"
"2695","0"
"2696","1"
"2697","1"
"2698","0"
"2699","1"
"2700","1"
"2701","0"
"2702","1"
"2703","0"
"2704","0"
"2705","0"
"2706","0"
"2707","0"
"2708","0"
"2709","0"
"2710","1"
"2711","0"
"2712","0"
"2713","0"
"2714","1"
"2715","0"
"2716","0"
"2717","1"
"2718","1"
"2719","0"
"2720","1"
"2721","0"
"2722","0"
"2723","0"
"2724","1"
"2725","1"
"2726","0"
"2727","0"
"2728","0"
"2729","1"
"2730","1"
"2731","1"
"2732","0"
"2733","0"
"2734","0"
"2735","0"
"2736","0"
"2737","0"
"2738","0"
"2739","0"
"2740","0"
"2741","0"
"2742","1"
"2743","1"
"2744","1"
"2745","0"
"2746","1"
"2747","0"
"2748","1"
"2749","1"
"2750","0"
"2751","1"
"2752","0"
"2753","0"
"2754","0"
"2755","0"
"2756","1"
"2757","0"
"2758","1"
"2759","0"
"2760","0"
"2761","0"
"2762","0"
"2763","0"
"2764","0"
"2765","0"
"2766","1"
"2767","0"
"2768","0"
"2769","0"
"2770","0"
"2771","0"
"2772","0"
"2773","0"
"2774","1"
"2775","0"
"2776","1"
"2777","0"
"2778","1"
"2779","1"
"2780","0"
"2781","1"
"2782","1"
"2783","0"
"2784","0"
"2785","0"
"2786","0"
"2787","1"
"2788","0"
"2789","0"
"2790","0"
"2791","0"
"2792","0"
"2793","1"
"2794","0"
"2795","1"
"2796","0"
"2797","1"
"2798","0"
"2799","1"
"2800","0"
"2801","0"
"2802","0"
"2803","0"
"2804","1"
"2805","0"
"2806","1"
"2807","0"
"2808","0"
"2809","0"
"2810","0"
"2811","1"
"2812","0"
"2813","0"
"2814","0"
"2815","0"
"2816","0"
"2817","1"
"2818","0"
"2819","1"
"2820","0"
"2821","0"
"2822","1"
"2823","0"
"2824","0"
"2825","1"
"2826","1"
"2827","0"
"2828","0"
"2829","0"
"2830","0"
"2831","0"
"2832","1"
"2833","1"
"2834","1"
"2835","1"
"2836","0"
"2837","0"
"2838","0"
"2839","1"
"2840","0"
"2841","0"
"2842","0"
"2843","1"
"2844","1"
"2845","0"
"2846","1"
"2847","0"
"2848","0"
"2849","0"
"2850","0"
"2851","0"
"2852","0"
"2853","0"
"2854","1"
"2855","0"
"2856","1"
"2857","0"
"2858","0"
"2859","1"
"2860","1"
"2861","0"
"2862","1"
"2863","0"
"2864","0"
"2865","1"
"2866","1"
"2867","0"
"2868","0"
"2869","1"
"2870","0"
"2871","1"
"2872","1"
"2873","1"
"2874","0"
"2875","0"
"2876","1"
"2877","0"
"2878","0"
"2879","1"
"2880","1"
"2881","0"
"2882","0"
"2883","0"
"2884","1"
"2885","0"
"2886","0"
"2887","0"
"2888","0"
"2889","0"
"2890","0"
"2891","1"
"2892","0"
"2893","0"
"2894","1"
"2895","0"
"2896","1"
"2897","1"
"2898","0"
"2899","0"
"2900","0"
"2901","1"
"2902","1"
"2903","1"
"2904","0"
"2905","0"
"2906","0"
"2907","0"
"2908","0"
"2909","0"
"2910","0"
"2911","0"
"2912","0"
"2913","0"
"2914","0"
"2915","1"
"2916","0"
"2917","1"
"2918","0"
"2919","0"
"2920","0"
"2921","0"
"2922","1"
"2923","0"
"2924","0"
"2925","0"
"2926","0"
"2927","0"
"2928","0"
"2929","1"
"2930","0"
"2931","1"
"2932","0"
"2933","0"
"2934","1"
"2935","1"
"2936","0"
"2937","0"
"2938","0"
"2939","0"
"2940","1"
"2941","0"
"2942","0"
"2943","0"
"2944","0"
"2945","0"
"2946","0"
"2947","0"
"2948","0"
"2949","1"
"2950","0"
"2951","0"
"2952","0"
"2953","0"
"2954","1"
"2955","0"
"2956","0"
"2957","0"
"2958","1"
"2959","0"
"2960","1"
"2961","0"
"2962","0"
"2963","0"
"2964","0"
"2965","0"
"2966","0"
"2967","0"
"2968","0"
"2969","1"
"2970","0"
"2971","0"
"2972","0"
"2973","0"
"2974","1"
"2975","1"
"2976","1"
"2977","0"
"2978","0"
"2979","0"
"2980","0"
"2981","0"
"2982","1"
"2983","1"
"2984","1"
"2985","1"
"2986","0"
"2987","0"
"2988","0"
"2989","0"
"2990","0"
"2991","1"
"2992","0"
"2993","1"
"2994","1"
"2995","0"
"2996","0"
"2997","0"
"2998","0"
"2999","1"
"3000","1"
"3001","0"
"3002","1"
"3003","0"
"3004","0"
"3005","0"
"3006","0"
"3007","0"
"3008","1"
"3009","1"
"3010","0"
"3011","1"
"3012","0"
"3013","1"
"3014","0"
"3015","0"
"3016","1"
"3017","1"
"3018","0"
"3019","0"
"3020","0"
"3021","0"
"3022","1"
"3023","1"
"3024","0"
"3025","0"
"3026","0"
"3027","1"
"3028","0"
"3029","0"
"3030","1"
"3031","1"
"3032","0"
"3033","0"
"3034","1"
"3035","1"
"3036","0"
"3037","0"
"3038","1"
"3039","0"
"3040","0"
"3041","1"
"3042","0"
"3043","1"
"3044","0"
"3045","0"
"3046","0"
"3047","1"
"3048","0"
"3049","0"
"3050","0"
"3051","0"
"3052","0"
"3053","1"
"3054","0"
"3055","1"
"3056","1"
"3057","1"
"3058","0"
"3059","0"
"3060","1"
"3061","0"
"3062","0"
"3063","0"
"3064","0"
"3065","0"
"3066","1"
"3067","0"
"3068","1"
"3069","0"
"3070","0"
"3071","1"
"3072","1"
"3073","0"
"3074","0"
"3075","0"
"3076","0"
"3077","0"
"3078","0"
"3079","0"
"3080","0"
"3081","0"
"3082","1"
"3083","0"
"3084","0"
"3085","1"
"3086","1"
"3087","0"
"3088","0"
"3089","0"
"3090","1"
"3091","1"
"3092","0"
"3093","1"
"3094","0"
"3095","0"
"3096","0"
"3097","0"
"3098","0"
"3099","0"
"3100","0"
"3101","1"
"3102","1"
"3103","1"
"3104","0"
"3105","0"
"3106","0"
"3107","0"
"3108","0"
"3109","1"
"3110","0"
"3111","1"
"3112","0"
"3113","0"
"3114","0"
"3115","0"
"3116","0"
"3117","1"
"3118","1"
"3119","0"
"3120","0"
"3121","0"
"3122","1"
"3123","0"
"3124","0"
"3125","0"
"3126","0"
"3127","0"
"3128","0"
"3129","0"
"3130","0"
"3131","0"
"3132","1"
"3133","0"
"3134","0"
"3135","0"
"3136","0"
"3137","1"
"3138","0"
"3139","1"
"3140","0"
"3141","1"
"3142","0"
"3143","1"
"3144","0"
"3145","0"
"3146","0"
"3147","0"
"3148","0"
"3149","0"
"3150","0"
"3151","0"
"3152","1"
"3153","0"
"3154","1"
"3155","1"
"3156","0"
"3157","0"
"3158","1"
"3159","1"
"3160","0"
"3161","0"
"3162","0"
"3163","0"
"3164","1"
"3165","1"
"3166","0"
"3167","0"
"3168","1"
"3169","1"
"3170","0"
"3171","1"
"3172","0"
"3173","0"
"3174","0"
"3175","0"
"3176","0"
"3177","0"
"3178","0"
"3179","1"
"3180","1"
"3181","0"
"3182","0"
"3183","0"
"3184","1"
"3185","0"
"3186","1"
"3187","1"
"3188","1"
"3189","1"
"3190","1"
"3191","1"
"3192","0"
"3193","1"
"3194","0"
"3195","0"
"3196","0"
"3197","1"
"3198","0"
"3199","1"
"3200","1"
"3201","0"
"3202","0"
"3203","1"
"3204","0"
"3205","1"
"3206","0"
"3207","0"
"3208","0"
"3209","1"
"3210","0"
"3211","0"
"3212","1"
"3213","0"
"3214","0"
"3215","1"
"3216","0"
"3217","0"
"3218","0"
"3219","1"
"3220","1"
"3221","0"
"3222","1"
"3223","0"
"3224","1"
"3225","0"
"3226","0"
"3227","0"
"3228","0"
"3229","1"
"3230","0"
"3231","0"
"3232","0"
"3233","0"
"3234","0"
"3235","1"
"3236","0"
"3237","0"
"3238","0"
"3239","0"
"3240","1"
"3241","1"
"3242","1"
"3243","1"
"3244","0"
"3245","0"
"3246","0"
"3247","0"
"3248","0"
"3249","0"
"3250","1"
"3251","0"
"3252","1"
"3253","1"
"3254","0"
"3255","1"
"3256","0"
"3257","1"
"3258","1"
"3259","1"
"3260","1"
"3261","1"
"3262","1"
"3263","0"
"3264","0"
"3265","0"
"3266","1"
"3267","0"
"3268","0"
"3269","0"
"3270","1"
"3271","0"
"3272","1"
"3273","0"
"3274","1"
"3275","0"
"3276","0"
"3277","0"
"3278","0"
"3279","1"
"3280","1"
"3281","0"
"3282","0"
"3283","1"
"3284","1"
"3285","1"
"3286","1"
"3287","1"
"3288","0"
"3289","1"
"3290","1"
"3291","0"
"3292","0"
"3293","1"
"3294","0"
"3295","0"
"3296","1"
"3297","0"
"3298","1"
"3299","1"
"3300","0"
"3301","0"
"3302","0"
"3303","1"
"3304","0"
"3305","0"
"3306","0"
"3307","0"
"3308","1"
"3309","0"
"3310","0"
"3311","1"
"3312","0"
"3313","0"
"3314","0"
"3315","0"
"3316","1"
"3317","0"
"3318","0"
"3319","1"
"3320","0"
"3321","0"
"3322","0"
"3323","0"
"3324","0"
"3325","1"
"3326","0"
"3327","0"
"3328","1"
"3329","0"
"3330","0"
"3331","1"
"3332","0"
"3333","1"
"3334","0"
"3335","0"
"3336","0"
"3337","0"
"3338","0"
"3339","0"
"3340","0"
"3341","1"
"3342","0"
"3343","0"
"3344","1"
"3345","0"
"3346","1"
"3347","0"
"3348","1"
"3349","1"
"3350","0"
"3351","0"
"3352","1"
"3353","1"
"3354","0"
"3355","0"
"3356","1"
"3357","0"
"3358","1"
"3359","0"
"3360","1"
"3361","0"
"3362","0"
"3363","1"
"3364","0"
"3365","1"
"3366","0"
"3367","1"
"3368","0"
"3369","0"
"3370","1"
"3371","1"
"3372","0"
"3373","0"
"3374","0"
"3375","0"
"3376","1"
"3377","0"
"3378","0"
"3379","1"
"3380","0"
"3381","0"
"3382","0"
"3383","1"
"3384","0"
"3385","0"
"3386","1"
"3387","0"
"3388","1"
"3389","1"
"3390","0"
"3391","0"
"3392","0"
"3393","1"
"3394","1"
"3395","0"
"3396","1"
"3397","0"
"3398","0"
"3399","0"
"3400","1"
"3401","1"
"3402","0"
"3403","0"
"3404","0"
"3405","0"
"3406","0"
"3407","1"
"3408","1"
"3409","1"
"3410","0"
"3411","1"
"3412","0"
"3413","0"
"3414","0"
"3415","0"
"3416","1"
"3417","1"
"3418","0"
"3419","0"
"3420","0"
"3421","0"
"3422","0"
"3423","0"
"3424","0"
"3425","1"
"3426","0"
"3427","0"
"3428","1"
"3429","0"
"3430","0"
"3431","0"
"3432","1"
"3433","0"
"3434","0"
"3435","0"
"3436","1"
"3437","0"
"3438","1"
"3439","0"
"3440","0"
"3441","0"
"3442","0"
"3443","0"
"3444","0"
"3445","1"
"3446","0"
"3447","1"
"3448","0"
"3449","1"
"3450","1"
"3451","0"
"3452","0"
"3453","1"
"3454","1"
"3455","0"
"3456","0"
"3457","0"
"3458","1"
"3459","0"
"3460","0"
"3461","0"
"3462","0"
"3463","0"
"3464","0"
"3465","1"
"3466","0"
"3467","0"
"3468","0"
"3469","0"
"3470","0"
"3471","0"
"3472","0"
"3473","1"
"3474","0"
"3475","1"
"3476","1"
"3477","1"
"3478","0"
"3479","1"
"3480","0"
"3481","0"
"3482","0"
"3483","1"
"3484","0"
"3485","0"
"3486","1"
"3487","1"
"3488","0"
"3489","0"
"3490","0"
"3491","0"
"3492","1"
"3493","0"
"3494","1"
"3495","0"
"3496","1"
"3497","0"
"3498","1"
"3499","0"
"3500","0"
"3501","0"
"3502","0"
"3503","0"
"3504","0"
"3505","0"
"3506","0"
"3507","1"
"3508","0"
"3509","0"
"3510","1"
"3511","1"
"3512","0"
"3513","0"
"3514","0"
"3515","0"
"3516","1"
"3517","0"
"3518","0"
"3519","0"
"3520","1"
"3521","1"
"3522","0"
"3523","0"
"3524","1"
"3525","0"
"3526","0"
"3527","1"
"3528","0"
"3529","0"
"3530","1"
"3531","0"
"3532","0"
"3533","1"
"3534","0"
"3535","0"
"3536","1"
"3537","0"
"3538","0"
"3539","1"
"3540","1"
"3541","0"
"3542","0"
"3543","0"
"3544","0"
"3545","0"
"3546","0"
"3547","1"
"3548","1"
"3549","1"
"3550","0"
"3551","0"
"3552","1"
"3553","0"
"3554","0"
"3555","1"
"3556","1"
"3557","1"
"3558","0"
"3559","1"
"3560","0"
"3561","0"
"3562","0"
"3563","0"
"3564","0"
"3565","0"
"3566","1"
"3567","1"
"3568","0"
"3569","1"
"3570","0"
"3571","1"
"3572","1"
"3573","0"
"3574","0"
"3575","1"
"3576","0"
"3577","0"
"3578","0"
"3579","0"
"3580","0"
"3581","1"
"3582","0"
"3583","1"
"3584","1"
"3585","0"
"3586","0"
"3587","0"
"3588","0"
"3589","1"
"3590","0"
"3591","0"
"3592","0"
"3593","0"
"3594","0"
"3595","0"
"3596","0"
"3597","0"
"3598","0"
"3599","0"
"3600","0"
"3601","0"
"3602","0"
"3603","1"
"3604","0"
"3605","0"
"3606","0"
"3607","1"
"3608","1"
"3609","1"
"3610","0"
"3611","1"
"3612","1"
"3613","1"
"3614","0"
"3615","0"
"3616","1"
"3617","0"
"3618","0"
"3619","0"
"3620","1"
"3621","0"
"3622","1"
"3623","1"
"3624","0"
"3625","0"
"3626","0"
"3627","0"
"3628","0"
"3629","1"
"3630","0"
"3631","0"
"3632","1"
"3633","0"
"3634","0"
"3635","0"
"3636","1"
"3637","0"
"3638","0"
"3639","1"
"3640","0"
"3641","1"
"3642","0"
"3643","0"
"3644","1"
"3645","0"
"3646","0"
"3647","0"
"3648","1"
"3649","0"
"3650","0"
"3651","1"
"3652","0"
"3653","0"
"3654","0"
"3655","0"
"3656","0"
"3657","0"
"3658","0"
"3659","1"
"3660","0"
"3661","1"
"3662","1"
"3663","1"
"3664","0"
"3665","0"
"3666","0"
"3667","1"
"3668","0"
"3669","0"
"3670","0"
"3671","0"
"3672","0"
"3673","0"
"3674","0"
"3675","1"
"3676","0"
"3677","0"
"3678","0"
"3679","0"
"3680","0"
"3681","1"
"3682","0"
"3683","0"
"3684","1"
"3685","0"
"3686","0"
"3687","0"
"3688","1"
"3689","0"
"3690","1"
"3691","0"
"3692","1"
"3693","1"
"3694","0"
"3695","0"
"3696","0"
"3697","0"
"3698","0"
"3699","0"
"3700","1"
"3701","0"
"3702","0"
"3703","1"
"3704","0"
"3705","0"
"3706","0"
"3707","1"
"3708","0"
"3709","0"
"3710","1"
"3711","1"
"3712","0"
"3713","0"
"3714","0"
"3715","0"
"3716","0"
"3717","0"
"3718","1"
"3719","0"
"3720","0"
"3721","0"
"3722","0"
"3723","0"
"3724","0"
"3725","0"
"3726","1"
"3727","1"
"3728","0"
"3729","0"
"3730","1"
"3731","1"
"3732","1"
"3733","0"
"3734","0"
"3735","0"
"3736","0"
"3737","0"
"3738","0"
"3739","1"
"3740","0"
"3741","0"
"3742","0"
"3743","0"
"3744","0"
"3745","1"
"3746","0"
"3747","0"
"3748","0"
"3749","0"
"3750","0"
"3751","0"
"3752","1"
"3753","0"
"3754","0"
"3755","0"
"3756","0"
"3757","1"
"3758","1"
"3759","1"
"3760","0"
"3761","0"
"3762","0"
"3763","0"
"3764","1"
"3765","0"
"3766","0"
"3767","1"
"3768","1"
"3769","1"
"3770","0"
"3771","0"
"3772","0"
"3773","0"
"3774","1"
"3775","0"
"3776","0"
"3777","0"
"3778","1"
"3779","0"
"3780","0"
"3781","0"
"3782","1"
"3783","0"
"3784","0"
"3785","0"
"3786","1"
"3787","1"
"3788","0"
"3789","0"
"3790","0"
"3791","0"
"3792","0"
"3793","0"
"3794","0"
"3795","0"
"3796","0"
"3797","0"
"3798","1"
"3799","0"
"3800","1"
"3801","0"
"3802","0"
"3803","0"
"3804","0"
"3805","1"
"3806","1"
"3807","1"
"3808","0"
"3809","0"
"3810","0"
"3811","0"
"3812","1"
"3813","0"
"3814","1"
"3815","0"
"3816","0"
"3817","0"
"3818","1"
"3819","0"
"3820","1"
"3821","0"
"3822","0"
"3823","1"
"3824","0"
"3825","0"
"3826","1"
"3827","0"
"3828","1"
"3829","0"
"3830","1"
"3831","0"
"3832","0"
"3833","0"
"3834","0"
"3835","1"
"3836","0"
"3837","1"
"3838","1"
"3839","0"
"3840","0"
"3841","0"
"3842","0"
"3843","0"
"3844","0"
"3845","0"
"3846","0"
"3847","0"
"3848","1"
"3849","0"
"3850","0"
"3851","1"
"3852","0"
"3853","0"
"3854","0"
"3855","1"
"3856","0"
"3857","1"
"3858","0"
"3859","0"
"3860","1"
"3861","0"
"3862","0"
"3863","0"
"3864","0"
"3865","0"
"3866","0"
"3867","0"
"3868","0"
"3869","0"
"3870","1"
"3871","0"
"3872","0"
"3873","0"
"3874","0"
"3875","0"
"3876","0"
"3877","0"
"3878","0"
"3879","1"
"3880","1"
"3881","1"
"3882","0"
"3883","1"
"3884","0"
"3885","0"
"3886","0"
"3887","1"
"3888","0"
"3889","0"
"3890","0"
"3891","1"
"3892","0"
"3893","0"
"3894","0"
"3895","1"
"3896","0"
"3897","0"
"3898","0"
"3899","0"
"3900","0"
"3901","1"
"3902","1"
"3903","0"
"3904","1"
"3905","0"
"3906","0"
"3907","0"
"3908","1"
"3909","0"
"3910","0"
"3911","0"
"3912","0"
"3913","0"
"3914","0"
"3915","0"
"3916","1"
"3917","0"
"3918","1"
"3919","1"
"3920","0"
"3921","0"
"3922","1"
"3923","0"
"3924","0"
"3925","0"
"3926","0"
"3927","0"
"3928","0"
"3929","0"
"3930","0"
"3931","0"
"3932","1"
"3933","0"
"3934","0"
"3935","0"
"3936","1"
"3937","1"
"3938","0"
"3939","0"
"3940","1"
"3941","1"
"3942","0"
"3943","0"
"3944","0"
"3945","0"
"3946","1"
"3947","1"
"3948","0"
"3949","1"
"3950","1"
"3951","0"
"3952","0"
"3953","0"
"3954","0"
"3955","0"
"3956","0"
"3957","0"
"3958","1"
"3959","0"
"3960","0"
"3961","0"
"3962","1"
"3963","0"
"3964","0"
"3965","0"
"3966","0"
"3967","0"
"3968","0"
"3969","0"
"3970","1"
"3971","1"
"3972","0"
"3973","1"
"3974","0"
"3975","0"
"3976","0"
"3977","1"
"3978","0"
"3979","1"
"3980","0"
"3981","0"
"3982","0"
"3983","1"
"3984","1"
"3985","0"
"3986","1"
"3987","0"
"3988","0"
"3989","0"
"3990","0"
"3991","0"
"3992","0"
"3993","1"
"3994","0"
"3995","0"
"3996","0"
"3997","0"
"3998","0"
"3999","0"
"4000","0"
