Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
485,Providence College,3.84,Masters,Providence,N/A,N/A,1,0,0,Data Scientist,09/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A,7.03
486,Providence College,2.72,Bachelors,Providence,N/A,1,0,N/A,0,Data Scientist,06/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,3.77
487,Providence College,3.45,Masters,Providence,M,1,0,1,0,Data Scientist,03/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A,1.72
488,Providence College,3.79,Phd,Providence,F,N/A,0,0,1,Data Scientist,06/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A,1.23
489,Providence College,2.91,Bachelors,Providence,N/A,N/A,0,0,1,Data Scientist,11/18,09/19,N/A,N/A,N/A,N/A,N/A,N/A,8.52
490,Providence College,2.89,Phd,Providence,N/A,0,1,0,3,Data Scientist,06/19,09/19,N/A,N/A,N/A,N/A,N/A,N/A,5.61
491,Providence College,3.2,Masters,Providence,N/A,N/A,0,1,2,Data Scientist,04/18,02/19,N/A,N/A,N/A,N/A,N/A,N/A,3.06
492,Providence College,3.18,Phd,Providence,M,0,1,N/A,2,Data Scientist,06/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A,9.82
493,Providence College,3.61,Phd,Providence,N/A,1,1,0,3,Data Scientist,12/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,1.94
494,Providence College,2.95,Phd,Providence,M,N/A,0,0,1,Data Scientist,02/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,1.76
495,Providence College,3.99,Masters,Providence,M,0,0,0,4,Data Scientist,05/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A,9.76
496,Providence College,2.12,Bachelors,Providence,F,1,0,1,3,Data Scientist,09/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A,1.68
497,Providence College,2.01,Phd,Providence,N/A,0,0,0,2,Data Scientist,03/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A,2.51
498,Providence College,3.28,Bachelors,Providence,M,1,0,0,3,Data Scientist,04/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A,9.75
499,Providence College,2.6,Masters,Providence,N/A,N/A,1,0,3,Data Scientist,07/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,3.62
500,Providence College,2.48,Bachelors,Providence,F,0,1,1,0,Data Scientist,05/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,6.96
501,Providence College,2.62,Phd,Providence,F,N/A,1,N/A,1,Data Scientist,02/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,1.05
502,Providence College,2.51,Phd,Providence,M,0,1,1,0,Data Scientist,08/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A,2.87
503,Providence College,2.06,Phd,Providence,F,1,1,N/A,1,Data Scientist,12/17,12/19,N/A,N/A,N/A,N/A,N/A,N/A,3.23
504,Providence College,3.94,Phd,Providence,F,0,0,N/A,3,Data Scientist,11/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A,6.09
505,Providence College,2.44,Phd,Providence,F,0,0,1,1,Data Scientist,10/17,03/19,N/A,N/A,N/A,N/A,N/A,N/A,5.68
506,Providence College,3.47,Phd,Providence,N/A,N/A,1,0,2,Data Scientist,06/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,5.57
507,Providence College,3.53,Masters,Providence,N/A,N/A,0,N/A,0,Data Scientist,04/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,0.71
508,Providence College,3.86,Masters,Providence,M,N/A,0,0,3,Data Scientist,09/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A,3.02
509,Providence College,2.06,Masters,Providence,M,1,1,N/A,2,Data Scientist,12/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,6.54
510,Providence College,3.74,Bachelors,Providence,F,N/A,1,0,1,Data Scientist,05/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,0.59
511,Providence College,3.05,Bachelors,Providence,F,0,1,0,1,Data Scientist,05/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A,1.81
512,Providence College,3.27,Masters,Providence,M,1,0,1,2,Data Scientist,12/16,05/18,N/A,N/A,N/A,N/A,N/A,N/A,9.81
513,Providence College,3.29,Bachelors,Providence,F,N/A,1,0,1,Data Scientist,01/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,4.49
514,Providence College,3.64,Bachelors,Providence,M,0,1,N/A,0,Data Scientist,01/19,08/19,N/A,N/A,N/A,N/A,N/A,N/A,4.52
515,Providence College,2.67,Phd,Providence,N/A,0,0,0,4,Data Scientist,03/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,0.73
516,Providence College,3.47,Phd,Providence,F,1,0,0,1,Data Scientist,11/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,8.05
517,Providence College,3.06,Bachelors,Providence,F,0,1,0,3,Data Scientist,10/17,06/19,N/A,N/A,N/A,N/A,N/A,N/A,7.12
518,Providence College,3.59,Bachelors,Providence,F,N/A,0,N/A,1,Data Scientist,07/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A,1.2
519,Providence College,3.98,Masters,Providence,N/A,0,1,N/A,3,Data Scientist,03/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,1.51
520,Providence College,2.4,Bachelors,Providence,N/A,N/A,0,N/A,1,Data Scientist,12/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,7.4
521,Providence College,3.99,Phd,Providence,F,N/A,1,0,1,Data Scientist,03/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A,1.59
522,Providence College,2.18,Bachelors,Providence,M,1,0,1,3,Data Scientist,12/17,11/18,N/A,N/A,N/A,N/A,N/A,N/A,6.84
523,Providence College,2.0,Masters,Providence,N/A,0,0,N/A,0,Data Scientist,09/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A,2.71
524,Providence College,2.09,Phd,Providence,F,1,0,0,4,Data Scientist,12/17,01/20,N/A,N/A,N/A,N/A,N/A,N/A,4.77
525,Providence College,2.68,Phd,Providence,F,1,1,N/A,4,Data Scientist,11/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,1.98
526,Providence College,3.27,Phd,Providence,N/A,1,1,1,0,Data Scientist,07/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A,7.3
527,Providence College,2.14,Phd,Providence,M,N/A,1,0,1,Data Scientist,06/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A,3.44
528,Providence College,2.01,Bachelors,Providence,F,N/A,0,N/A,4,Data Scientist,10/20,10/22,N/A,N/A,N/A,N/A,N/A,N/A,0.58
529,Providence College,3.87,Masters,Providence,M,N/A,0,N/A,0,Data Scientist,07/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,4.75
530,Providence College,3.64,Bachelors,Providence,M,N/A,0,1,0,Data Scientist,12/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A,6.63
531,Providence College,3.62,Bachelors,Providence,N/A,0,1,N/A,4,Data Scientist,01/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,5.33
532,Providence College,3.77,Phd,Providence,F,0,0,0,3,Data Scientist,03/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,1.28
533,Providence College,3.4,Masters,Providence,F,N/A,1,0,2,Data Scientist,12/18,07/20,N/A,N/A,N/A,N/A,N/A,N/A,2.67
534,Providence College,2.21,Phd,Providence,M,N/A,1,1,3,Data Scientist,11/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,9.49
535,Providence College,2.8,Bachelors,Providence,N/A,0,1,1,1,Data Scientist,07/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,6.81
536,Providence College,3.45,Bachelors,Providence,N/A,1,1,1,3,Data Scientist,10/17,07/19,N/A,N/A,N/A,N/A,N/A,N/A,9.37
537,Providence College,2.56,Phd,Providence,N/A,1,1,0,2,Data Scientist,10/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A,8.23
538,Providence College,3.37,Bachelors,Providence,M,N/A,0,1,2,Data Scientist,12/14,05/16,N/A,N/A,N/A,N/A,N/A,N/A,5.77
539,Providence College,2.05,Bachelors,Providence,M,1,0,N/A,0,Data Scientist,02/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,2.93
540,Providence College,2.61,Phd,Providence,F,N/A,0,N/A,1,Data Scientist,04/17,11/17,N/A,N/A,N/A,N/A,N/A,N/A,0.66
541,Providence College,3.1,Bachelors,Providence,N/A,N/A,0,0,0,Data Scientist,12/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,9.67
542,Providence College,3.26,Masters,Providence,M,N/A,0,N/A,3,Data Scientist,10/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A,2.69
543,Providence College,3.15,Phd,Providence,N/A,0,0,1,3,Data Scientist,12/18,09/20,N/A,N/A,N/A,N/A,N/A,N/A,3.33
544,Providence College,3.4,Masters,Providence,M,1,1,N/A,4,Data Scientist,06/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,1.33
545,Providence College,2.01,Bachelors,Providence,F,0,0,1,0,Data Scientist,01/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A,1.45
546,Providence College,2.2,Bachelors,Providence,N/A,1,1,N/A,0,Data Scientist,01/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A,0.58
547,Providence College,3.74,Phd,Providence,M,0,1,0,0,Data Scientist,10/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,4.92
548,Providence College,3.36,Bachelors,Providence,N/A,0,1,1,0,Data Scientist,04/21,09/21,N/A,N/A,N/A,N/A,N/A,N/A,5.01
549,Providence College,2.23,Phd,Providence,M,N/A,1,N/A,2,Data Scientist,10/20,10/22,N/A,N/A,N/A,N/A,N/A,N/A,7.27
550,Providence College,3.68,Phd,Providence,M,N/A,1,0,4,Data Scientist,09/17,09/19,N/A,N/A,N/A,N/A,N/A,N/A,6.56
551,Providence College,2.48,Phd,Providence,M,0,0,N/A,1,Data Scientist,11/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A,3.35
552,Providence College,2.96,Phd,Providence,N/A,1,0,0,1,Data Scientist,01/17,07/17,N/A,N/A,N/A,N/A,N/A,N/A,6.52
553,Providence College,2.29,Phd,Providence,M,1,0,N/A,1,Data Scientist,11/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,2.93
554,Providence College,3.42,Masters,Providence,F,N/A,1,1,2,Data Scientist,07/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,5.39
555,Providence College,3.33,Phd,Providence,N/A,N/A,0,1,4,Data Scientist,04/18,09/18,N/A,N/A,N/A,N/A,N/A,N/A,3.71
556,Providence College,2.42,Masters,Providence,F,1,0,1,4,Data Scientist,06/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A,7.52
557,Providence College,3.73,Bachelors,Providence,F,1,1,1,2,Data Scientist,04/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,0.31
558,Providence College,2.8,Phd,Providence,N/A,1,1,1,0,Data Scientist,09/14,01/16,N/A,N/A,N/A,N/A,N/A,N/A,7.87
559,Providence College,2.59,Bachelors,Providence,M,N/A,0,N/A,3,Data Scientist,02/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,3.34
560,Providence College,2.3,Phd,Providence,F,1,1,N/A,0,Data Scientist,08/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,8.96
561,Providence College,2.53,Masters,Providence,N/A,N/A,1,N/A,1,Data Scientist,03/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,3.38
562,Providence College,2.04,Masters,Providence,M,0,1,N/A,0,Data Scientist,12/14,05/15,N/A,N/A,N/A,N/A,N/A,N/A,8.88
563,Providence College,3.17,Masters,Providence,N/A,0,0,1,2,Data Scientist,11/17,11/19,N/A,N/A,N/A,N/A,N/A,N/A,4.63
564,Providence College,3.68,Bachelors,Providence,N/A,0,1,0,1,Data Scientist,01/14,09/14,N/A,N/A,N/A,N/A,N/A,N/A,3.4
565,Providence College,3.1,Phd,Providence,N/A,1,1,1,3,Data Scientist,12/18,12/20,N/A,N/A,N/A,N/A,N/A,N/A,4.64
566,Providence College,2.44,Bachelors,Providence,M,N/A,1,N/A,1,Data Scientist,07/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A,2.51
567,Providence College,2.07,Masters,Providence,F,1,1,1,0,Data Scientist,11/17,10/19,N/A,N/A,N/A,N/A,N/A,N/A,8.23
568,Providence College,2.43,Bachelors,Providence,F,N/A,1,1,4,Data Scientist,04/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A,1.63
569,Providence College,2.83,Masters,Providence,N/A,1,0,1,4,Data Scientist,10/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A,9.3
570,Providence College,3.52,Masters,Providence,N/A,0,0,0,4,Data Scientist,07/19,09/20,N/A,N/A,N/A,N/A,N/A,N/A,0.14
571,Providence College,2.38,Masters,Providence,M,N/A,1,1,1,Data Scientist,04/20,10/20,N/A,N/A,N/A,N/A,N/A,N/A,9.29
572,Providence College,3.44,Phd,Providence,N/A,1,1,1,4,Data Scientist,09/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,2.14
573,Providence College,3.73,Phd,Providence,N/A,N/A,0,0,2,Data Scientist,05/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,5.87
574,Providence College,2.91,Masters,Providence,N/A,N/A,0,1,3,Data Scientist,03/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A,2.8
575,Providence College,3.64,Bachelors,Providence,F,1,1,1,4,Data Scientist,06/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,9.33
576,Providence College,3.11,Bachelors,Providence,N/A,1,1,1,2,Data Scientist,08/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A,0.26
577,Providence College,3.27,Phd,Providence,F,N/A,0,1,2,Data Scientist,04/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,4.3
578,Providence College,3.05,Masters,Providence,M,N/A,1,1,1,Data Scientist,12/14,07/16,N/A,N/A,N/A,N/A,N/A,N/A,8.19
579,Providence College,2.93,Bachelors,Providence,M,0,1,N/A,1,Data Scientist,06/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A,4.78
580,Providence College,2.47,Masters,Providence,F,N/A,0,1,3,Data Scientist,06/16,12/16,N/A,N/A,N/A,N/A,N/A,N/A,0.7
581,Providence College,2.61,Bachelors,Providence,F,0,0,0,3,Data Scientist,12/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,4.77
582,Providence College,2.58,Phd,Providence,F,0,0,1,0,Data Scientist,09/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,2.61
583,Providence College,3.13,Masters,Providence,F,0,0,N/A,3,Data Scientist,01/21,12/21,N/A,N/A,N/A,N/A,N/A,N/A,8.3
584,Providence College,2.24,Masters,Providence,N/A,N/A,1,0,1,Data Scientist,03/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A,9.04
585,Providence College,3.83,Bachelors,Providence,F,0,1,0,2,Data Scientist,02/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,6.64
586,Providence College,3.44,Bachelors,Providence,F,N/A,1,1,0,Data Scientist,09/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,5.24
587,Providence College,2.8,Bachelors,Providence,F,N/A,1,N/A,3,Data Scientist,10/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,4.34
588,Providence College,2.32,Masters,Providence,N/A,1,0,1,2,Data Scientist,02/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A,3.7
589,Providence College,3.76,Phd,Providence,N/A,N/A,0,N/A,1,Data Scientist,05/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,3.19
590,Providence College,3.65,Phd,Providence,N/A,N/A,1,N/A,4,Data Scientist,01/21,01/22,N/A,N/A,N/A,N/A,N/A,N/A,6.88
591,Providence College,3.44,Bachelors,Providence,M,0,1,1,0,Data Scientist,08/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A,0.47
592,Providence College,2.54,Phd,Providence,N/A,N/A,1,N/A,2,Data Scientist,09/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A,4.71
593,Providence College,2.8,Bachelors,Providence,F,N/A,0,1,1,Data Scientist,01/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A,5.66
594,Providence College,2.21,Phd,Providence,N/A,1,0,N/A,1,Data Scientist,01/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A,4.66
595,Providence College,2.38,Masters,Providence,N/A,1,0,0,0,Data Scientist,06/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,6.74
596,Providence College,3.57,Bachelors,Providence,F,0,1,1,0,Data Scientist,01/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A,7.17
597,Providence College,3.43,Phd,Providence,N/A,0,1,N/A,3,Data Scientist,06/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A,6.65
598,Providence College,3.19,Masters,Providence,M,1,1,0,3,Data Scientist,04/18,06/18,N/A,N/A,N/A,N/A,N/A,N/A,9.19
599,Providence College,3.79,Phd,Providence,N/A,1,0,0,0,Data Scientist,10/15,06/16,N/A,N/A,N/A,N/A,N/A,N/A,3.13
600,Providence College,3.17,Masters,Providence,M,N/A,1,0,0,Data Scientist,07/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,1.68
601,Providence College,2.93,Masters,Providence,M,0,0,0,2,Data Scientist,07/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A,4.72
602,Providence College,2.68,Phd,Providence,M,0,1,1,3,Data Scientist,07/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,7.38
603,Providence College,3.88,Phd,Providence,F,N/A,1,N/A,1,Data Scientist,08/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,1.61
604,Providence College,2.17,Masters,Providence,N/A,N/A,0,0,3,Data Scientist,02/18,04/18,N/A,N/A,N/A,N/A,N/A,N/A,5.93
605,Providence College,3.86,Masters,Providence,M,0,0,N/A,3,Data Scientist,05/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A,3.82
606,Providence College,3.65,Masters,Providence,M,1,1,N/A,0,Data Scientist,08/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,4.03
607,Providence College,2.26,Bachelors,Providence,N/A,1,0,N/A,0,Data Scientist,03/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,4.4
608,Providence College,3.13,Masters,Providence,F,N/A,0,1,3,Data Scientist,08/21,11/21,N/A,N/A,N/A,N/A,N/A,N/A,9.85
609,Providence College,3.73,Bachelors,Providence,F,0,0,1,4,Data Scientist,01/18,05/18,N/A,N/A,N/A,N/A,N/A,N/A,2.05
610,Providence College,3.14,Masters,Providence,M,N/A,0,0,4,Data Scientist,09/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,5.45
611,Providence College,3.81,Bachelors,Providence,F,1,0,N/A,3,Data Scientist,12/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,9.34
612,Providence College,3.89,Masters,Providence,N/A,1,1,1,4,Data Scientist,02/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A,8.7
613,Providence College,2.84,Masters,Providence,F,N/A,1,1,3,Data Scientist,12/21,09/23,N/A,N/A,N/A,N/A,N/A,N/A,4.32
614,Providence College,2.75,Masters,Providence,N/A,1,1,1,0,Data Scientist,12/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A,3.37
615,Providence College,3.87,Phd,Providence,M,0,1,0,0,Data Scientist,06/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,0.58
616,Providence College,3.35,Phd,Providence,N/A,N/A,0,1,0,Data Scientist,05/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,9.18
617,Providence College,2.23,Masters,Providence,M,N/A,1,N/A,1,Data Scientist,01/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,7.32
618,Providence College,2.08,Bachelors,Providence,N/A,N/A,0,1,0,Data Scientist,03/16,10/16,N/A,N/A,N/A,N/A,N/A,N/A,4.36
619,Providence College,3.13,Bachelors,Providence,N/A,1,1,1,0,Data Scientist,02/20,10/20,N/A,N/A,N/A,N/A,N/A,N/A,3.87
620,Providence College,3.86,Masters,Providence,F,0,1,0,3,Data Scientist,04/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,0.7
621,Providence College,3.69,Phd,Providence,N/A,N/A,0,N/A,4,Data Scientist,07/16,06/18,N/A,N/A,N/A,N/A,N/A,N/A,5.06
622,Providence College,3.35,Bachelors,Providence,M,N/A,1,1,4,Data Scientist,01/17,09/18,N/A,N/A,N/A,N/A,N/A,N/A,6.48
623,Providence College,2.28,Phd,Providence,N/A,1,1,N/A,0,Data Scientist,12/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A,1.16
624,Providence College,2.51,Bachelors,Providence,M,0,1,N/A,0,Data Scientist,06/16,11/17,N/A,N/A,N/A,N/A,N/A,N/A,0.6
625,Providence College,3.75,Masters,Providence,M,N/A,1,1,0,Data Scientist,02/15,07/15,N/A,N/A,N/A,N/A,N/A,N/A,1.25
626,Providence College,2.37,Phd,Providence,N/A,1,1,0,3,Data Scientist,11/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,4.1
627,Providence College,2.56,Bachelors,Providence,F,N/A,1,N/A,3,Data Scientist,08/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,1.79
628,Providence College,2.26,Masters,Providence,N/A,1,1,1,3,Data Scientist,02/19,10/19,N/A,N/A,N/A,N/A,N/A,N/A,4.69
629,Providence College,3.35,Masters,Providence,N/A,0,0,N/A,4,Data Scientist,06/14,04/15,N/A,N/A,N/A,N/A,N/A,N/A,4.27
630,Providence College,3.89,Masters,Providence,F,1,1,N/A,1,Data Scientist,05/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A,0.02
631,Providence College,2.54,Phd,Providence,M,N/A,1,N/A,4,Data Scientist,12/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A,7.44
632,Providence College,2.95,Phd,Providence,N/A,N/A,1,1,3,Data Scientist,04/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A,9.89
633,Providence College,3.27,Masters,Providence,F,1,1,N/A,2,Data Scientist,10/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A,6.13
634,Providence College,4.0,Phd,Providence,F,0,1,N/A,1,Data Scientist,12/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A,4.56
635,Providence College,2.21,Bachelors,Providence,M,0,1,0,0,Data Scientist,04/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A,9.01
636,Providence College,3.0,Masters,Providence,F,N/A,0,1,4,Data Scientist,11/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A,3.88
637,Providence College,2.77,Masters,Providence,M,N/A,1,1,1,Data Scientist,10/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A,2.94
638,Providence College,3.73,Phd,Providence,N/A,1,1,N/A,2,Data Scientist,08/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A,6.16
639,Providence College,2.95,Masters,Providence,F,1,0,0,1,Data Scientist,10/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A,5.88
640,Providence College,2.22,Bachelors,Providence,N/A,1,0,N/A,4,Data Scientist,09/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A,4.12
641,Providence College,3.27,Phd,Providence,F,0,1,N/A,3,Data Scientist,04/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,4.08
642,Providence College,3.54,Phd,Providence,F,0,1,1,0,Data Scientist,08/16,08/18,N/A,N/A,N/A,N/A,N/A,N/A,4.06
643,Providence College,2.01,Masters,Providence,N/A,N/A,1,0,3,Data Scientist,08/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A,1.04
644,Providence College,3.72,Masters,Providence,F,N/A,0,N/A,3,Data Scientist,05/15,12/15,N/A,N/A,N/A,N/A,N/A,N/A,3.49
645,Providence College,2.37,Masters,Providence,N/A,N/A,0,1,4,Data Scientist,06/17,09/18,N/A,N/A,N/A,N/A,N/A,N/A,3.25
646,Providence College,3.1,Phd,Providence,N/A,1,1,N/A,3,Data Scientist,01/15,12/16,N/A,N/A,N/A,N/A,N/A,N/A,5.45
647,Providence College,2.83,Masters,Providence,M,0,1,N/A,3,Data Scientist,08/14,03/16,N/A,N/A,N/A,N/A,N/A,N/A,1.83
648,Providence College,3.44,Bachelors,Providence,N/A,N/A,0,0,4,Data Scientist,08/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,3.47
649,Providence College,2.74,Masters,Providence,M,N/A,0,0,4,Data Scientist,11/17,06/19,N/A,N/A,N/A,N/A,N/A,N/A,1.02
650,Providence College,3.74,Masters,Providence,N/A,N/A,0,0,2,Data Scientist,10/16,01/18,N/A,N/A,N/A,N/A,N/A,N/A,5.44
651,Providence College,3.46,Phd,Providence,F,N/A,0,N/A,3,Data Scientist,05/15,08/15,N/A,N/A,N/A,N/A,N/A,N/A,8.05
652,Providence College,3.3,Masters,Providence,N/A,N/A,1,0,1,Data Scientist,02/21,08/21,N/A,N/A,N/A,N/A,N/A,N/A,3.81
653,Providence College,3.59,Phd,Providence,F,N/A,0,1,0,Data Scientist,10/21,12/21,N/A,N/A,N/A,N/A,N/A,N/A,8.12
654,Providence College,3.51,Masters,Providence,M,0,0,N/A,0,Data Scientist,04/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,0.97
655,Providence College,2.07,Bachelors,Providence,F,N/A,1,0,4,Data Scientist,02/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,1.24
656,Providence College,2.79,Bachelors,Providence,N/A,0,0,N/A,4,Data Scientist,11/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A,5.08
657,Providence College,3.86,Phd,Providence,F,1,1,N/A,2,Data Scientist,08/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A,7.1
658,Providence College,2.25,Phd,Providence,M,0,0,1,3,Data Scientist,01/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,4.58
659,Providence College,3.47,Masters,Providence,F,1,1,1,4,Data Scientist,03/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A,9.07
660,Providence College,3.95,Masters,Providence,F,0,0,1,4,Data Scientist,05/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A,4.8
661,Providence College,2.1,Bachelors,Providence,N/A,0,1,N/A,0,Data Scientist,03/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A,7.16
662,Providence College,3.36,Masters,Providence,N/A,N/A,1,N/A,3,Data Scientist,05/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A,0.05
663,Providence College,2.94,Bachelors,Providence,F,0,0,1,2,Data Scientist,06/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,0.39
664,Providence College,3.16,Phd,Providence,M,0,1,N/A,4,Data Scientist,12/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,6.28
665,Providence College,2.17,Masters,Providence,F,N/A,1,1,4,Data Scientist,11/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,0.32
666,Providence College,2.09,Phd,Providence,M,1,0,1,4,Data Scientist,11/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A,2.06
667,Providence College,3.33,Masters,Providence,M,N/A,1,0,0,Data Scientist,03/21,11/21,N/A,N/A,N/A,N/A,N/A,N/A,8.24
668,Providence College,3.65,Bachelors,Providence,M,N/A,1,1,4,Data Scientist,05/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A,4.02
669,Providence College,3.56,Phd,Providence,F,N/A,0,0,4,Data Scientist,10/18,06/19,N/A,N/A,N/A,N/A,N/A,N/A,0.51
