Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
585,Providence College,3.83,Bachelors,Providence,F,0,1,0,2,Data Scientist,02/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A
586,Providence College,3.44,Bachelors,Providence,F,N/A,1,1,0,Data Scientist,09/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A
587,Providence College,2.8,Bachelors,Providence,F,N/A,1,N/A,3,Data Scientist,10/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A
588,Providence College,2.32,Masters,Providence,N/A,1,0,1,2,Data Scientist,02/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A
589,Providence College,3.76,Phd,Providence,N/A,N/A,0,N/A,1,Data Scientist,05/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A
590,Providence College,3.65,Phd,Providence,N/A,N/A,1,N/A,4,Data Scientist,01/21,01/22,N/A,N/A,N/A,N/A,N/A,N/A
591,Providence College,3.44,Bachelors,Providence,M,0,1,1,0,Data Scientist,08/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A
592,Providence College,2.54,Phd,Providence,N/A,N/A,1,N/A,2,Data Scientist,09/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A
593,Providence College,2.8,Bachelors,Providence,F,N/A,0,1,1,Data Scientist,01/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A
594,Providence College,2.21,Phd,Providence,N/A,1,0,N/A,1,Data Scientist,01/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A
595,Providence College,2.38,Masters,Providence,N/A,1,0,0,0,Data Scientist,06/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A
596,Providence College,3.57,Bachelors,Providence,F,0,1,1,0,Data Scientist,01/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A
597,Providence College,3.43,Phd,Providence,N/A,0,1,N/A,3,Data Scientist,06/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A
598,Providence College,3.19,Masters,Providence,M,1,1,0,3,Data Scientist,04/18,06/18,N/A,N/A,N/A,N/A,N/A,N/A
599,Providence College,3.79,Phd,Providence,N/A,1,0,0,0,Data Scientist,10/15,06/16,N/A,N/A,N/A,N/A,N/A,N/A
600,Providence College,3.17,Masters,Providence,M,N/A,1,0,0,Data Scientist,07/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A
601,Providence College,2.93,Masters,Providence,M,0,0,0,2,Data Scientist,07/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A
602,Providence College,2.68,Phd,Providence,M,0,1,1,3,Data Scientist,07/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A
603,Providence College,3.88,Phd,Providence,F,N/A,1,N/A,1,Data Scientist,08/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A
604,Providence College,2.17,Masters,Providence,N/A,N/A,0,0,3,Data Scientist,02/18,04/18,N/A,N/A,N/A,N/A,N/A,N/A
605,Providence College,3.86,Masters,Providence,M,0,0,N/A,3,Data Scientist,05/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A
606,Providence College,3.65,Masters,Providence,M,1,1,N/A,0,Data Scientist,08/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A
607,Providence College,2.26,Bachelors,Providence,N/A,1,0,N/A,0,Data Scientist,03/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A
608,Providence College,3.13,Masters,Providence,F,N/A,0,1,3,Data Scientist,08/21,11/21,N/A,N/A,N/A,N/A,N/A,N/A
609,Providence College,3.73,Bachelors,Providence,F,0,0,1,4,Data Scientist,01/18,05/18,N/A,N/A,N/A,N/A,N/A,N/A
610,Providence College,3.14,Masters,Providence,M,N/A,0,0,4,Data Scientist,09/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
611,Providence College,3.81,Bachelors,Providence,F,1,0,N/A,3,Data Scientist,12/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A
612,Providence College,3.89,Masters,Providence,N/A,1,1,1,4,Data Scientist,02/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A
613,Providence College,2.84,Masters,Providence,F,N/A,1,1,3,Data Scientist,12/21,09/23,N/A,N/A,N/A,N/A,N/A,N/A
614,Providence College,2.75,Masters,Providence,N/A,1,1,1,0,Data Scientist,12/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A
615,Providence College,3.87,Phd,Providence,M,0,1,0,0,Data Scientist,06/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A
616,Providence College,3.35,Phd,Providence,N/A,N/A,0,1,0,Data Scientist,05/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
617,Providence College,2.23,Masters,Providence,M,N/A,1,N/A,1,Data Scientist,01/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A
618,Providence College,2.08,Bachelors,Providence,N/A,N/A,0,1,0,Data Scientist,03/16,10/16,N/A,N/A,N/A,N/A,N/A,N/A
619,Providence College,3.13,Bachelors,Providence,N/A,1,1,1,0,Data Scientist,02/20,10/20,N/A,N/A,N/A,N/A,N/A,N/A
620,Providence College,3.86,Masters,Providence,F,0,1,0,3,Data Scientist,04/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A
621,Providence College,3.69,Phd,Providence,N/A,N/A,0,N/A,4,Data Scientist,07/16,06/18,N/A,N/A,N/A,N/A,N/A,N/A
622,Providence College,3.35,Bachelors,Providence,M,N/A,1,1,4,Data Scientist,01/17,09/18,N/A,N/A,N/A,N/A,N/A,N/A
623,Providence College,2.28,Phd,Providence,N/A,1,1,N/A,0,Data Scientist,12/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A
624,Providence College,2.51,Bachelors,Providence,M,0,1,N/A,0,Data Scientist,06/16,11/17,N/A,N/A,N/A,N/A,N/A,N/A
625,Providence College,3.75,Masters,Providence,M,N/A,1,1,0,Data Scientist,02/15,07/15,N/A,N/A,N/A,N/A,N/A,N/A
626,Providence College,2.37,Phd,Providence,N/A,1,1,0,3,Data Scientist,11/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A
627,Providence College,2.56,Bachelors,Providence,F,N/A,1,N/A,3,Data Scientist,08/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A
628,Providence College,2.26,Masters,Providence,N/A,1,1,1,3,Data Scientist,02/19,10/19,N/A,N/A,N/A,N/A,N/A,N/A
629,Providence College,3.35,Masters,Providence,N/A,0,0,N/A,4,Data Scientist,06/14,04/15,N/A,N/A,N/A,N/A,N/A,N/A
630,Providence College,3.89,Masters,Providence,F,1,1,N/A,1,Data Scientist,05/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A
631,Providence College,2.54,Phd,Providence,M,N/A,1,N/A,4,Data Scientist,12/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
632,Providence College,2.95,Phd,Providence,N/A,N/A,1,1,3,Data Scientist,04/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A
633,Providence College,3.27,Masters,Providence,F,1,1,N/A,2,Data Scientist,10/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A
634,Providence College,4.0,Phd,Providence,F,0,1,N/A,1,Data Scientist,12/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A
635,Providence College,2.21,Bachelors,Providence,M,0,1,0,0,Data Scientist,04/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A
636,Providence College,3.0,Masters,Providence,F,N/A,0,1,4,Data Scientist,11/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A
637,Providence College,2.77,Masters,Providence,M,N/A,1,1,1,Data Scientist,10/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A
638,Providence College,3.73,Phd,Providence,N/A,1,1,N/A,2,Data Scientist,08/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A
639,Providence College,2.95,Masters,Providence,F,1,0,0,1,Data Scientist,10/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A
640,Providence College,2.22,Bachelors,Providence,N/A,1,0,N/A,4,Data Scientist,09/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A
641,Providence College,3.27,Phd,Providence,F,0,1,N/A,3,Data Scientist,04/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A
642,Providence College,3.54,Phd,Providence,F,0,1,1,0,Data Scientist,08/16,08/18,N/A,N/A,N/A,N/A,N/A,N/A
643,Providence College,2.01,Masters,Providence,N/A,N/A,1,0,3,Data Scientist,08/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A
644,Providence College,3.72,Masters,Providence,F,N/A,0,N/A,3,Data Scientist,05/15,12/15,N/A,N/A,N/A,N/A,N/A,N/A
645,Providence College,2.37,Masters,Providence,N/A,N/A,0,1,4,Data Scientist,06/17,09/18,N/A,N/A,N/A,N/A,N/A,N/A
646,Providence College,3.1,Phd,Providence,N/A,1,1,N/A,3,Data Scientist,01/15,12/16,N/A,N/A,N/A,N/A,N/A,N/A
647,Providence College,2.83,Masters,Providence,M,0,1,N/A,3,Data Scientist,08/14,03/16,N/A,N/A,N/A,N/A,N/A,N/A
648,Providence College,3.44,Bachelors,Providence,N/A,N/A,0,0,4,Data Scientist,08/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
649,Providence College,2.74,Masters,Providence,M,N/A,0,0,4,Data Scientist,11/17,06/19,N/A,N/A,N/A,N/A,N/A,N/A
650,Providence College,3.74,Masters,Providence,N/A,N/A,0,0,2,Data Scientist,10/16,01/18,N/A,N/A,N/A,N/A,N/A,N/A
651,Providence College,3.46,Phd,Providence,F,N/A,0,N/A,3,Data Scientist,05/15,08/15,N/A,N/A,N/A,N/A,N/A,N/A
652,Providence College,3.3,Masters,Providence,N/A,N/A,1,0,1,Data Scientist,02/21,08/21,N/A,N/A,N/A,N/A,N/A,N/A
653,Providence College,3.59,Phd,Providence,F,N/A,0,1,0,Data Scientist,10/21,12/21,N/A,N/A,N/A,N/A,N/A,N/A
654,Providence College,3.51,Masters,Providence,M,0,0,N/A,0,Data Scientist,04/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
655,Providence College,2.07,Bachelors,Providence,F,N/A,1,0,4,Data Scientist,02/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A
656,Providence College,2.79,Bachelors,Providence,N/A,0,0,N/A,4,Data Scientist,11/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A
657,Providence College,3.86,Phd,Providence,F,1,1,N/A,2,Data Scientist,08/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A
658,Providence College,2.25,Phd,Providence,M,0,0,1,3,Data Scientist,01/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A
659,Providence College,3.47,Masters,Providence,F,1,1,1,4,Data Scientist,03/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A
660,Providence College,3.95,Masters,Providence,F,0,0,1,4,Data Scientist,05/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A
661,Providence College,2.1,Bachelors,Providence,N/A,0,1,N/A,0,Data Scientist,03/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A
662,Providence College,3.36,Masters,Providence,N/A,N/A,1,N/A,3,Data Scientist,05/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A
663,Providence College,2.94,Bachelors,Providence,F,0,0,1,2,Data Scientist,06/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
664,Providence College,3.16,Phd,Providence,M,0,1,N/A,4,Data Scientist,12/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
665,Providence College,2.17,Masters,Providence,F,N/A,1,1,4,Data Scientist,11/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A
666,Providence College,2.09,Phd,Providence,M,1,0,1,4,Data Scientist,11/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A
667,Providence College,3.33,Masters,Providence,M,N/A,1,0,0,Data Scientist,03/21,11/21,N/A,N/A,N/A,N/A,N/A,N/A
668,Providence College,3.65,Bachelors,Providence,M,N/A,1,1,4,Data Scientist,05/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A
669,Providence College,3.56,Phd,Providence,F,N/A,0,0,4,Data Scientist,10/18,06/19,N/A,N/A,N/A,N/A,N/A,N/A
670,Providence College,3.09,Phd,Providence,M,1,0,1,0,Data Scientist,12/14,05/16,N/A,N/A,N/A,N/A,N/A,N/A
671,Providence College,2.2,Masters,Providence,F,0,1,N/A,4,Data Scientist,02/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A
672,Providence College,3.38,Phd,Providence,M,0,1,0,3,Data Scientist,09/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A
673,Providence College,2.48,Bachelors,Providence,M,N/A,1,N/A,3,Data Scientist,07/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A
674,Providence College,3.82,Phd,Providence,F,N/A,1,N/A,0,Data Scientist,06/19,11/19,N/A,N/A,N/A,N/A,N/A,N/A
675,Providence College,3.68,Phd,Providence,N/A,0,1,1,3,Data Scientist,06/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A
676,Providence College,3.42,Masters,Providence,N/A,0,0,1,2,Data Scientist,07/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A
677,Providence College,3.9,Phd,Providence,F,0,1,N/A,4,Data Scientist,03/19,12/19,N/A,N/A,N/A,N/A,N/A,N/A
678,Providence College,2.06,Masters,Providence,F,1,0,1,2,Data Scientist,10/15,10/17,N/A,N/A,N/A,N/A,N/A,N/A
679,Providence College,3.47,Masters,Providence,N/A,1,0,1,3,Data Scientist,03/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A
680,Providence College,2.66,Phd,Providence,N/A,N/A,0,1,0,Data Scientist,08/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A
681,Providence College,3.81,Bachelors,Providence,N/A,1,0,N/A,0,Data Scientist,07/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A
682,Providence College,2.53,Masters,Providence,F,N/A,1,0,2,Data Scientist,09/21,07/23,N/A,N/A,N/A,N/A,N/A,N/A
683,Providence College,3.45,Phd,Providence,M,0,1,0,3,Data Scientist,04/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A
684,Providence College,3.76,Masters,Providence,F,0,1,N/A,4,Data Scientist,04/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A
685,Providence College,2.08,Bachelors,Providence,N/A,N/A,0,1,3,Data Scientist,02/14,10/14,N/A,N/A,N/A,N/A,N/A,N/A
686,Providence College,2.8,Bachelors,Providence,M,0,0,1,3,Data Scientist,09/16,05/18,N/A,N/A,N/A,N/A,N/A,N/A
687,Providence College,3.52,Masters,Providence,F,N/A,1,0,0,Data Scientist,10/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A
688,Providence College,2.91,Bachelors,Providence,N/A,N/A,0,N/A,1,Data Scientist,09/14,05/15,N/A,N/A,N/A,N/A,N/A,N/A
689,Providence College,2.53,Phd,Providence,F,N/A,1,N/A,4,Data Scientist,09/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A
690,Providence College,2.44,Phd,Providence,M,1,0,1,4,Data Scientist,01/19,04/19,N/A,N/A,N/A,N/A,N/A,N/A
691,Providence College,2.26,Masters,Providence,N/A,N/A,0,1,0,Data Scientist,04/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A
692,Providence College,3.71,Bachelors,Providence,F,N/A,0,1,3,Data Scientist,07/21,02/23,N/A,N/A,N/A,N/A,N/A,N/A
693,Providence College,3.15,Phd,Providence,M,N/A,0,N/A,0,Data Scientist,12/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A
694,Providence College,2.15,Phd,Providence,M,1,0,0,3,Data Scientist,09/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
695,Providence College,2.77,Phd,Providence,F,0,0,N/A,1,Data Scientist,09/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A
696,Providence College,2.74,Masters,Providence,M,1,0,N/A,1,Data Scientist,05/18,09/19,N/A,N/A,N/A,N/A,N/A,N/A
697,Providence College,2.36,Masters,Providence,N/A,N/A,1,N/A,2,Data Scientist,01/19,10/19,N/A,N/A,N/A,N/A,N/A,N/A
698,Providence College,2.87,Phd,Providence,M,1,1,0,3,Data Scientist,02/21,07/21,N/A,N/A,N/A,N/A,N/A,N/A
699,Providence College,2.66,Phd,Providence,F,0,0,1,0,Data Scientist,04/14,09/14,N/A,N/A,N/A,N/A,N/A,N/A
700,Providence College,2.68,Bachelors,Providence,N/A,0,0,1,0,Data Scientist,02/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A
701,Providence College,3.48,Bachelors,Providence,M,N/A,1,N/A,0,Data Scientist,02/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A
702,Providence College,2.45,Bachelors,Providence,M,0,0,N/A,2,Data Scientist,03/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A
703,Providence College,3.28,Masters,Providence,N/A,1,1,0,4,Data Scientist,07/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A
704,Providence College,3.14,Phd,Providence,N/A,1,1,0,0,Data Scientist,06/14,12/14,N/A,N/A,N/A,N/A,N/A,N/A
705,Providence College,3.14,Masters,Providence,M,0,1,1,1,Data Scientist,02/18,07/18,N/A,N/A,N/A,N/A,N/A,N/A
706,Providence College,3.33,Phd,Providence,N/A,N/A,1,N/A,0,Data Scientist,12/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A
707,Providence College,3.1,Bachelors,Providence,F,N/A,1,0,0,Data Scientist,06/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A
708,Providence College,3.76,Bachelors,Providence,M,1,0,0,0,Data Scientist,01/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A
709,Providence College,3.35,Bachelors,Providence,F,0,0,N/A,4,Data Scientist,01/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A
710,Providence College,3.09,Bachelors,Providence,M,1,1,N/A,0,Data Scientist,01/18,06/18,N/A,N/A,N/A,N/A,N/A,N/A
711,Providence College,3.66,Phd,Providence,F,1,0,N/A,4,Data Scientist,03/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A
712,Providence College,3.21,Bachelors,Providence,F,1,1,N/A,4,Data Scientist,01/15,06/16,N/A,N/A,N/A,N/A,N/A,N/A
713,Providence College,2.58,Phd,Providence,N/A,N/A,0,N/A,2,Data Scientist,05/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A
714,Providence College,2.41,Phd,Providence,M,0,0,N/A,1,Data Scientist,07/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A
715,Providence College,2.3,Masters,Providence,N/A,0,0,0,0,Data Scientist,09/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A
716,Providence College,3.8,Bachelors,Providence,N/A,N/A,0,N/A,0,Data Scientist,02/21,02/23,N/A,N/A,N/A,N/A,N/A,N/A
717,Providence College,3.42,Bachelors,Providence,M,1,0,1,0,Data Scientist,09/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
718,Providence College,3.87,Masters,Providence,F,1,0,N/A,4,Data Scientist,03/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A
719,Providence College,3.21,Phd,Providence,M,N/A,0,1,3,Data Scientist,12/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A
720,Providence College,2.95,Bachelors,Providence,M,0,0,1,1,Data Scientist,07/14,10/14,N/A,N/A,N/A,N/A,N/A,N/A
721,Providence College,2.12,Phd,Providence,M,N/A,1,1,0,Data Scientist,06/19,10/19,N/A,N/A,N/A,N/A,N/A,N/A
722,Providence College,3.34,Masters,Providence,N/A,0,1,N/A,3,Data Scientist,01/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A
723,Providence College,3.16,Phd,Providence,M,0,0,N/A,3,Data Scientist,01/19,09/19,N/A,N/A,N/A,N/A,N/A,N/A
724,Providence College,3.98,Bachelors,Providence,M,0,0,1,3,Data Scientist,08/14,08/16,N/A,N/A,N/A,N/A,N/A,N/A
725,Providence College,2.48,Phd,Providence,M,1,0,N/A,1,Data Scientist,08/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A
726,Providence College,3.06,Phd,Providence,F,1,1,0,3,Data Scientist,03/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A
727,Providence College,3.3,Bachelors,Providence,F,N/A,0,0,0,Data Scientist,07/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A
728,Providence College,3.29,Bachelors,Providence,F,N/A,0,0,0,Data Scientist,01/18,06/18,N/A,N/A,N/A,N/A,N/A,N/A
729,Providence College,3.12,Phd,Providence,F,1,1,0,2,Data Scientist,02/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A
730,Providence College,3.55,Phd,Providence,N/A,N/A,1,N/A,4,Data Scientist,03/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A
731,Providence College,2.41,Masters,Providence,N/A,1,1,1,3,Data Scientist,12/21,10/23,N/A,N/A,N/A,N/A,N/A,N/A
732,Providence College,3.45,Bachelors,Providence,M,1,0,N/A,4,Data Scientist,10/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A
733,Providence College,3.24,Phd,Providence,N/A,0,1,0,4,Data Scientist,09/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
734,Providence College,3.79,Bachelors,Providence,F,0,0,N/A,4,Data Scientist,10/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
735,Providence College,3.69,Masters,Providence,M,1,1,N/A,4,Data Scientist,06/17,10/17,N/A,N/A,N/A,N/A,N/A,N/A
736,Providence College,2.63,Phd,Providence,M,0,0,0,4,Data Scientist,09/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A
737,Providence College,2.55,Phd,Providence,F,1,0,1,0,Data Scientist,02/18,06/19,N/A,N/A,N/A,N/A,N/A,N/A
738,Providence College,3.96,Phd,Providence,F,0,0,N/A,1,Data Scientist,10/16,07/18,N/A,N/A,N/A,N/A,N/A,N/A
739,Providence College,3.05,Bachelors,Providence,F,N/A,1,N/A,3,Data Scientist,06/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
740,Providence College,3.81,Masters,Providence,N/A,N/A,0,0,3,Data Scientist,06/18,06/19,N/A,N/A,N/A,N/A,N/A,N/A
741,Providence College,2.33,Bachelors,Providence,M,1,0,1,0,Data Scientist,09/17,05/19,N/A,N/A,N/A,N/A,N/A,N/A
742,Providence College,3.29,Phd,Providence,F,1,0,0,0,Data Scientist,12/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
743,Providence College,3.62,Masters,Providence,M,0,1,0,4,Data Scientist,07/21,12/21,N/A,N/A,N/A,N/A,N/A,N/A
744,Providence College,3.89,Phd,Providence,M,0,0,N/A,1,Data Scientist,02/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A
745,Providence College,2.67,Phd,Providence,N/A,1,0,1,3,Data Scientist,09/21,02/23,N/A,N/A,N/A,N/A,N/A,N/A
746,Providence College,3.45,Bachelors,Providence,M,N/A,0,0,2,Data Scientist,07/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A
747,Providence College,3.08,Phd,Providence,F,N/A,0,N/A,0,Data Scientist,05/17,02/18,N/A,N/A,N/A,N/A,N/A,N/A
748,Providence College,2.12,Masters,Providence,F,1,1,0,2,Data Scientist,05/16,10/16,N/A,N/A,N/A,N/A,N/A,N/A
749,Providence College,3.38,Phd,Providence,M,N/A,0,N/A,3,Data Scientist,08/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A
750,Providence College,3.38,Phd,Providence,M,1,1,1,0,Data Scientist,10/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A
751,Providence College,3.86,Bachelors,Providence,N/A,0,1,0,3,Data Scientist,07/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A
752,Providence College,2.99,Masters,Providence,F,N/A,0,1,0,Data Scientist,11/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A
753,Providence College,2.46,Bachelors,Providence,F,N/A,1,1,3,Data Scientist,08/16,12/16,N/A,N/A,N/A,N/A,N/A,N/A
754,Providence College,2.09,Phd,Providence,M,0,1,N/A,2,Data Scientist,06/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
755,Providence College,2.83,Bachelors,Providence,M,0,1,0,1,Data Scientist,10/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A
756,Providence College,2.6,Bachelors,Providence,M,N/A,0,0,0,Data Scientist,01/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
757,Providence College,3.52,Bachelors,Providence,F,N/A,1,N/A,2,Data Scientist,02/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A
758,Providence College,2.71,Bachelors,Providence,M,1,1,N/A,3,Data Scientist,12/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A
759,Providence College,3.9,Phd,Providence,N/A,1,0,1,2,Data Scientist,05/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A
760,Providence College,3.92,Phd,Providence,N/A,N/A,0,0,0,Data Scientist,05/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A
761,Providence College,3.24,Masters,Providence,M,1,1,0,2,Data Scientist,11/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
762,Providence College,3.86,Bachelors,Providence,N/A,0,1,N/A,3,Data Scientist,08/18,06/20,N/A,N/A,N/A,N/A,N/A,N/A
763,Providence College,3.52,Bachelors,Providence,N/A,1,1,N/A,4,Data Scientist,06/21,02/23,N/A,N/A,N/A,N/A,N/A,N/A
764,Providence College,3.09,Masters,Providence,N/A,1,0,N/A,1,Data Scientist,07/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A
765,Providence College,2.36,Bachelors,Providence,N/A,N/A,1,0,1,Data Scientist,03/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A
766,Providence College,2.92,Masters,Providence,N/A,1,0,0,4,Data Scientist,10/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A
767,Providence College,3.12,Phd,Providence,F,N/A,1,1,0,Data Scientist,05/15,04/17,N/A,N/A,N/A,N/A,N/A,N/A
768,Providence College,3.73,Masters,Providence,M,N/A,1,N/A,2,Data Scientist,11/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A
769,Providence College,2.96,Bachelors,Providence,N/A,N/A,0,1,2,Data Scientist,03/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
770,Providence College,3.8,Masters,Providence,M,0,1,0,4,Data Scientist,08/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
771,Providence College,3.35,Phd,Providence,N/A,1,0,1,4,Data Scientist,05/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A
772,Providence College,2.27,Bachelors,Providence,F,1,1,1,3,Data Scientist,09/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A
773,Providence College,3.99,Phd,Providence,F,1,0,1,3,Data Scientist,10/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A
774,Providence College,3.05,Phd,Providence,N/A,N/A,0,N/A,1,Data Scientist,08/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A
775,Providence College,2.78,Masters,Providence,N/A,0,1,0,0,Data Scientist,01/17,10/17,N/A,N/A,N/A,N/A,N/A,N/A
776,Providence College,3.32,Phd,Providence,N/A,N/A,0,N/A,0,Data Scientist,06/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A
777,Providence College,2.22,Bachelors,Providence,F,1,1,1,4,Data Scientist,09/14,11/15,N/A,N/A,N/A,N/A,N/A,N/A
778,Providence College,3.27,Phd,Providence,F,N/A,0,N/A,1,Data Scientist,02/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A
779,Providence College,3.0,Phd,Providence,M,N/A,0,0,1,Data Scientist,09/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
780,Providence College,2.81,Masters,Providence,F,1,0,0,3,Data Scientist,09/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
