Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
451,California School of Professional Psychology - Los Angels,3.47,Bachelors,Aurora,F,1,0,1,0,Social Media Coordinator,09/21,05/23,N/A,N/A,N/A,N/A,N/A,N/A,0.91
452,State University of New York Health Sience Centre Syracuse,2.6,Bachelors,Austin,M,1,0,N/A,0,Pilot,08/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,1.74
453,Goshen College,2.65,Masters,Orlando,N/A,1,0,1,0,Researcher,10/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A,1.69
454,Eastern Connecticut State University,3.59,Bachelors,Chicago,F,1,1,N/A,3,Researcher,01/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A,0.42
455,Valdosta State University,2.92,Bachelors,New Orleans,M,1,0,N/A,4,Machine Learning Engineer,09/21,02/23,N/A,N/A,N/A,N/A,N/A,N/A,9.44
456,South Dakota School of Mines and Technology,3.46,Masters,Sacramento,F,N/A,0,1,1,Public Relations Officer,08/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A,0.54
457,Alma College,2.3,Masters,Anchorage,M,1,1,1,1,Product Manager,06/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A,8.03
458,California Maritime Academy,3.71,Phd,Corpus Christi,N/A,1,1,N/A,4,Investment Banker,12/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,9.64
459,Slippery Rock University,3.42,Bachelors,Chandler,M,1,1,0,3,Pilot,12/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A,0.25
460,Long Island University,3.81,Bachelors,Durham,F,1,0,1,3,Researcher,04/16,11/17,N/A,N/A,N/A,N/A,N/A,N/A,5.96
461,University of Louisiana at Monroe,2.26,Bachelors,Indianapolis,F,0,0,1,4,Sales Representative,03/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A,2.65
462,Chestnut Hill College,3.19,Bachelors,Long Beach,F,N/A,0,0,4,Data Scientist,07/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A,9.8
463,Medical College of Pennsylvania and Hahnemann University,3.2,Phd,Richmond,M,0,0,0,2,Multimedia Artist,05/19,08/19,N/A,N/A,N/A,N/A,N/A,N/A,5.71
464,Mountain State University,2.71,Masters,Jersey City,M,N/A,1,N/A,3,Pharmacist,12/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,8.62
465,The McGregor School of Antioch University,2.92,Masters,Jersey City,M,1,0,1,0,Software Engineer,06/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A,4.64
466,Eckerd College,2.08,Bachelors,Richmond,N/A,1,1,N/A,1,Pilot,10/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A,6.71
467,New York Institute of Technology,3.49,Bachelors,Greensboro,N/A,N/A,0,1,3,Firefighter,01/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,5.74
468,Wentworth Institute of Technology,3.1,Bachelors,El Paso,N/A,N/A,0,0,4,Product Designer,07/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,9.35
469,Lutheran Bible Institute of Seattle,2.12,Phd,Oakland,F,0,0,N/A,0,Product Designer,06/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,3.93
470,Indiana University at Bloomington,3.36,Phd,Lincoln,F,N/A,1,1,2,Machine Learning Engineer,07/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,5.18
471,Trinity University,2.93,Masters,Long Beach,F,1,1,1,2,Human Resources Specialist,07/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,3.68
472,Georgia Institute of Technology,2.07,Bachelors,Lexington,F,0,1,0,0,Public Relations Officer,04/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A,1.45
473,Rider University,3.94,Bachelors,Cincinnati,F,N/A,1,0,0,Sales Representative,01/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,3.79
474,Oakton Community College,3.9,Bachelors,Norfolk,M,N/A,0,1,4,Public Relations Officer,11/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A,9.73
475,Trinity College Connecticut,3.03,Bachelors,Santa Ana,F,0,0,0,4,Dietitian,12/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A,5.02
476,Albertus Magnus College,2.19,Phd,Aurora,M,N/A,0,0,1,Product Manager,01/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,3.36
477,Radford University,3.51,Masters,Fort Worth,N/A,1,0,N/A,1,Pilot,08/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A,6.44
478,Saginaw Valley State University,2.98,Masters,Wichita,N/A,0,0,1,2,Pharmacist,08/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A,0.3
479,Bethany College West Virginia,2.6,Phd,Bakersfield,N/A,N/A,1,N/A,0,Human Resources Specialist,10/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A,9.01
480,Excel College,2.98,Bachelors,Anchorage,N/A,1,1,0,2,Public Relations Officer,11/21,06/23,N/A,N/A,N/A,N/A,N/A,N/A,5.65
481,Nyack College,3.04,Masters,Gilbert,N/A,N/A,0,1,4,Financial Analyst,09/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,9.04
482,St. Bernard's Institute,3.13,Masters,Laredo,F,0,0,0,3,Financial Analyst,11/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,9.02
483,Franklin Pierce College,2.88,Phd,Honolulu,F,N/A,0,0,4,Public Relations Officer,03/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,1.61
484,Austin College,3.21,Bachelors,Austin,F,N/A,0,1,3,Data Scientist,08/17,05/19,N/A,N/A,N/A,N/A,N/A,N/A,3.94
485,Wilmington College,3.84,Masters,New Orleans,N/A,N/A,1,0,0,Product Manager,09/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A,4.1
486,University of the Southwest,2.72,Bachelors,Indianapolis,N/A,1,0,N/A,0,Product Designer,06/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,2.16
487,Northwest Missouri State University,3.45,Masters,Reno,M,1,0,1,0,Product Designer,03/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A,9.14
488,Charles R. Drew University of Medicine and Science,3.79,Phd,Charlotte,F,N/A,0,0,1,Software Engineer,06/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A,8.94
489,State University of New York College at Brockport,2.91,Bachelors,Dallas,N/A,N/A,0,0,1,Investment Banker,11/18,09/19,N/A,N/A,N/A,N/A,N/A,N/A,2.94
490,Florida Community College at Jacksonville,2.89,Phd,St. Petersburg,N/A,0,1,0,3,Multimedia Artist,06/19,09/19,N/A,N/A,N/A,N/A,N/A,N/A,6.64
491,Clarke College,3.2,Masters,Portland,N/A,N/A,0,1,2,Researcher,04/18,02/19,N/A,N/A,N/A,N/A,N/A,N/A,9.26
492,Boston Architectural Center,3.18,Phd,Minneapolis,M,0,1,N/A,2,Financial Analyst,06/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A,3.35
493,Haverford College,3.61,Phd,Reno,N/A,1,1,0,3,Data Analyst,12/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,8.65
494,Pace University  Pleasantville/Briarcliff,2.95,Phd,Riverside,M,N/A,0,0,1,Financial Analyst,02/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,1.1
495,Johns Hopkins University,3.99,Masters,Austin,M,0,0,0,4,Investment Banker,05/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A,7.34
496,Nazarene Bible College,2.12,Bachelors,Lexington,F,1,0,1,3,Machine Learning Engineer,09/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A,8.14
497,Paul Quinn College,2.01,Phd,Madison,N/A,0,0,0,2,Human Resources Specialist,03/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A,4.64
498,Brescia University,3.28,Bachelors,Tampa,M,1,0,0,3,Investment Banker,04/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A,9.72
499,Carroll College Helena,2.6,Masters,Wichita,N/A,N/A,1,0,3,Product Manager,07/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,9.92
500,Muskingum College,2.48,Bachelors,New Orleans,F,0,1,1,0,Investment Banker,05/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,8.1
501,Mississippi State University,2.62,Phd,Cincinnati,F,N/A,1,N/A,1,Sales Representative,02/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,3.34
502,Medical Academy of Latvia,2.51,Phd,Nashville,M,0,1,1,0,Multimedia Artist,08/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A,2.17
503,Princeton University,2.06,Phd,Seattle,F,1,1,N/A,1,Multimedia Artist,12/17,12/19,N/A,N/A,N/A,N/A,N/A,N/A,9.68
504,Shawnee State University,3.94,Phd,Houston,F,0,0,N/A,3,Financial Analyst,11/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A,2.8
505,Southwestern University,2.44,Phd,Raleigh,F,0,0,1,1,Machine Learning Engineer,10/17,03/19,N/A,N/A,N/A,N/A,N/A,N/A,0.63
506,Barry University,3.47,Phd,New York,N/A,N/A,1,0,2,Dietitian,06/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,2.19
507,Albion College,3.53,Masters,Louisville,N/A,N/A,0,N/A,0,Public Relations Officer,04/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,6.81
508,Virginia Military Institute,3.86,Masters,Atlanta,M,N/A,0,0,3,Public Relations Officer,09/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A,7.78
509,Universidad Autónoma de Coahuila,2.06,Masters,Jacksonville,M,1,1,N/A,2,Machine Learning Engineer,12/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,0.44
510,University of Texas of the Permian Basin,3.74,Bachelors,Corpus Christi,F,N/A,1,0,1,Human Resources Specialist,05/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,7.78
511,Grace Bible College,3.05,Bachelors,Indianapolis,F,0,1,0,1,Financial Analyst,05/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A,3.18
512,Graduate Theological Union,3.27,Masters,Santa Ana,M,1,0,1,2,Machine Learning Engineer,12/16,05/18,N/A,N/A,N/A,N/A,N/A,N/A,8.49
513,Southwestern University,3.29,Bachelors,Sacramento,F,N/A,1,0,1,Public Relations Officer,01/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,2.11
514,Whitman College,3.64,Bachelors,Colorado Springs,M,0,1,N/A,0,Pharmacist,01/19,08/19,N/A,N/A,N/A,N/A,N/A,N/A,8.2
515,ITT Technical Institute Maitland,2.67,Phd,Anaheim,N/A,0,0,0,4,Sales Representative,03/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,8.4
516,Virginia International University,3.47,Phd,St. Louis,F,1,0,0,1,Multimedia Artist,11/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,6.32
517,Holy Cross College,3.06,Bachelors,Cincinnati,F,0,1,0,3,Sales Representative,10/17,06/19,N/A,N/A,N/A,N/A,N/A,N/A,0.79
518,Southeastern Louisiana University,3.59,Bachelors,Durham,F,N/A,0,N/A,1,Financial Analyst,07/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A,5.85
519,Pontificia Universidade Católica do Paraná,3.98,Masters,Tulsa,N/A,0,1,N/A,3,Product Manager,03/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,1.35
520,Marylhurst University,2.4,Bachelors,Saint Paul,N/A,N/A,0,N/A,1,Investment Banker,12/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,9.96
521,University of North Carolina at Chapel Hill,3.99,Phd,New Orleans,F,N/A,1,0,1,Business Analyst,03/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A,0.15
522,Mount Carmel College of Nursing,2.18,Bachelors,Fort Wayne,M,1,0,1,3,Business Analyst,12/17,11/18,N/A,N/A,N/A,N/A,N/A,N/A,9.86
523,University of Mississippi Medical Center,2.0,Masters,Norfolk,N/A,0,0,N/A,0,Machine Learning Engineer,09/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A,0.24
524,Berry College,2.09,Phd,Portland,F,1,0,0,4,Data Scientist,12/17,01/20,N/A,N/A,N/A,N/A,N/A,N/A,6.44
525,Fisher College,2.68,Phd,St. Louis,F,1,1,N/A,4,Product Manager,11/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,2.81
526,St. John Fisher College,3.27,Phd,Toledo,N/A,1,1,1,0,Social Media Coordinator,07/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A,7.94
527,University of Thessaly,2.14,Phd,Henderson,M,N/A,1,0,1,Software Engineer,06/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A,7.73
528,Limestone College,2.01,Bachelors,Henderson,F,N/A,0,N/A,4,Dietitian,10/20,10/22,N/A,N/A,N/A,N/A,N/A,N/A,6.69
529,Pacific Northwest College of Art,3.87,Masters,Boise,M,N/A,0,N/A,0,Software Engineer,07/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,2.66
530,Sinai University,3.64,Bachelors,Fresno,M,N/A,0,1,0,Business Analyst,12/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A,3.5
531,St. Joseph's College,3.62,Bachelors,Chula Vista,N/A,0,1,N/A,4,Researcher,01/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,0.24
532,Washburn University,3.77,Phd,Garland,F,0,0,0,3,Human Resources Specialist,03/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,1.72
533,Capital University Law School,3.4,Masters,San Antonio,F,N/A,1,0,2,Sales Representative,12/18,07/20,N/A,N/A,N/A,N/A,N/A,N/A,1.31
534,Randolph-Macon Woman's College,2.21,Phd,St. Petersburg,M,N/A,1,1,3,Product Designer,11/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,9.12
535,Northwest University,2.8,Bachelors,Honolulu,N/A,0,1,1,1,Investment Banker,07/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,7.33
536,The Johns Hopkins University,3.45,Bachelors,Anaheim,N/A,1,1,1,3,Data Scientist,10/17,07/19,N/A,N/A,N/A,N/A,N/A,N/A,4.48
537,University of Pennsylvania,2.56,Phd,Anaheim,N/A,1,1,0,2,Product Manager,10/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A,7.87
538,Lander University,3.37,Bachelors,Laredo,M,N/A,0,1,2,Machine Learning Engineer,12/14,05/16,N/A,N/A,N/A,N/A,N/A,N/A,4.74
539,George Fox University,2.05,Bachelors,Lexington,M,1,0,N/A,0,Software Engineer,02/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,6.94
540,West Virginia Wesleyan College,2.61,Phd,Saint Paul,F,N/A,0,N/A,1,Public Relations Officer,04/17,11/17,N/A,N/A,N/A,N/A,N/A,N/A,9.18
541,Waynesburg College,3.1,Bachelors,St. Petersburg,N/A,N/A,0,0,0,Public Relations Officer,12/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,7.76
542,Milwaukee Institute of Art and Design,3.26,Masters,Jersey City,M,N/A,0,N/A,3,Firefighter,10/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A,2.0
543,Detroit College of Business,3.15,Phd,Garland,N/A,0,0,1,3,Multimedia Artist,12/18,09/20,N/A,N/A,N/A,N/A,N/A,N/A,4.88
544,Free University (Virginia Theological University),3.4,Masters,Oklahoma City,M,1,1,N/A,4,Pilot,06/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,2.75
545,Maharishi University of Management,2.01,Bachelors,Scottsdale,F,0,0,1,0,Human Resources Specialist,01/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A,8.13
546,Transylvania University,2.2,Bachelors,Glendale,N/A,1,1,N/A,0,Social Media Coordinator,01/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A,1.2
547,Michigan Technological University,3.74,Phd,Laredo,M,0,1,0,0,Software Engineer,10/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,2.91
548,Webster University North Florida,3.36,Bachelors,Lubbock,N/A,0,1,1,0,Machine Learning Engineer,04/21,09/21,N/A,N/A,N/A,N/A,N/A,N/A,9.43
549,American-European School of Management ,2.23,Phd,Plano,M,N/A,1,N/A,2,Software Engineer,10/20,10/22,N/A,N/A,N/A,N/A,N/A,N/A,4.24
550,ITT Technical Institute Indianapolis,3.68,Phd,Reno,M,N/A,1,0,4,Machine Learning Engineer,09/17,09/19,N/A,N/A,N/A,N/A,N/A,N/A,3.07
551,Alcorn State University,2.48,Phd,Newark,M,0,0,N/A,1,Multimedia Artist,11/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A,3.97
552,College for Creative Studies,2.96,Phd,Detroit,N/A,1,0,0,1,Sales Representative,01/17,07/17,N/A,N/A,N/A,N/A,N/A,N/A,1.51
553,Valdosta State University,2.29,Phd,Corpus Christi,M,1,0,N/A,1,Firefighter,11/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,7.8
554,Framingham State College,3.42,Masters,San Jose,F,N/A,1,1,2,Researcher,07/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,0.09
555,Health sciences University of Mongolia,3.33,Phd,San Antonio,N/A,N/A,0,1,4,Product Manager,04/18,09/18,N/A,N/A,N/A,N/A,N/A,N/A,9.84
556,Delta State University,2.42,Masters,New Orleans,F,1,0,1,4,Human Resources Specialist,06/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A,1.07
557,Illinois Wesleyan University,3.73,Bachelors,Pittsburgh,F,1,1,1,2,Business Analyst,04/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,3.5
558,Mount St. Mary College,2.8,Phd,Tulsa,N/A,1,1,1,0,Business Analyst,09/14,01/16,N/A,N/A,N/A,N/A,N/A,N/A,7.44
559,William Jewell College,2.59,Bachelors,Fremont,M,N/A,0,N/A,3,Sales Representative,02/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,7.13
560,Emporia State University,2.3,Phd,Aurora,F,1,1,N/A,0,Product Designer,08/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,2.22
561,Piedmont College,2.53,Masters,Mesa,N/A,N/A,1,N/A,1,Machine Learning Engineer,03/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,2.79
562,Ottawa University,2.04,Masters,Fremont,M,0,1,N/A,0,Human Resources Specialist,12/14,05/15,N/A,N/A,N/A,N/A,N/A,N/A,7.46
563,State University of New York College at Oneonta,3.17,Masters,San Francisco,N/A,0,0,1,2,Data Analyst,11/17,11/19,N/A,N/A,N/A,N/A,N/A,N/A,9.19
564,Manhattan College,3.68,Bachelors,Greensboro,N/A,0,1,0,1,Sales Representative,01/14,09/14,N/A,N/A,N/A,N/A,N/A,N/A,0.97
565,Wabash College,3.1,Phd,Irvine,N/A,1,1,1,3,Researcher,12/18,12/20,N/A,N/A,N/A,N/A,N/A,N/A,0.15
566,Kent State University - Ashtabula,2.44,Bachelors,Chandler,M,N/A,1,N/A,1,Multimedia Artist,07/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A,4.5
567,Windsor University School of Medicine,2.07,Masters,Raleigh,F,1,1,1,0,Financial Analyst,11/17,10/19,N/A,N/A,N/A,N/A,N/A,N/A,4.3
568,Marylhurst University,2.43,Bachelors,Chesapeake,F,N/A,1,1,4,Multimedia Artist,04/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A,7.47
569,Anderson University,2.83,Masters,Madison,N/A,1,0,1,4,Financial Analyst,10/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A,5.44
570,University of North Carolina at Greensboro,3.52,Masters,Colorado Springs,N/A,0,0,0,4,Pharmacist,07/19,09/20,N/A,N/A,N/A,N/A,N/A,N/A,0.88
571,University of Scranton,2.38,Masters,Philadelphia,M,N/A,1,1,1,Sales Representative,04/20,10/20,N/A,N/A,N/A,N/A,N/A,N/A,0.71
572,Grantham University,3.44,Phd,Scottsdale,N/A,1,1,1,4,Investment Banker,09/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,3.29
573,Rice University,3.73,Phd,Indianapolis,N/A,N/A,0,0,2,Data Analyst,05/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,8.07
574,Pennsylvania State University at Erie - Behrend College,2.91,Masters,Honolulu,N/A,N/A,0,1,3,Human Resources Specialist,03/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A,7.69
575,Bentley College,3.64,Bachelors,Cleveland,F,1,1,1,4,Machine Learning Engineer,06/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,0.65
576,Coe College,3.11,Bachelors,Anchorage,N/A,1,1,1,2,Software Engineer,08/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A,3.52
577,Graduate Theological Union,3.27,Phd,Arlington,F,N/A,0,1,2,Business Analyst,04/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,4.97
578,St. Anthony College of Nursing,3.05,Masters,Pittsburgh,M,N/A,1,1,1,Multimedia Artist,12/14,07/16,N/A,N/A,N/A,N/A,N/A,N/A,7.33
579,Clark University,2.93,Bachelors,Raleigh,M,0,1,N/A,1,Product Designer,06/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A,9.41
580,University of Richmond,2.47,Masters,Fresno,F,N/A,0,1,3,Dietitian,06/16,12/16,N/A,N/A,N/A,N/A,N/A,N/A,9.91
581,Iowa Wesleyan College,2.61,Bachelors,St. Louis,F,0,0,0,3,Financial Analyst,12/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,9.26
582,Mansfield University of Pennsylvania,2.58,Phd,Greensboro,F,0,0,1,0,Dietitian,09/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,9.58
583,Vassar College,3.13,Masters,Cleveland,F,0,0,N/A,3,Sales Representative,01/21,12/21,N/A,N/A,N/A,N/A,N/A,N/A,0.24
584,Oglethorpe University,2.24,Masters,Milwaukee,N/A,N/A,1,0,1,Pilot,03/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A,5.74
585,New England College of Optometry,3.83,Bachelors,Tucson,F,0,1,0,2,Firefighter,02/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,1.57
586,Eastern Nazarene College,3.44,Bachelors,Philadelphia,F,N/A,1,1,0,Dietitian,09/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,6.41
587,Hendrix College,2.8,Bachelors,St. Petersburg,F,N/A,1,N/A,3,Data Scientist,10/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,3.68
588,Nazarene Bible College,2.32,Masters,St. Petersburg,N/A,1,0,1,2,Product Manager,02/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A,3.85
589,Centenary College of Louisiana,3.76,Phd,Fort Worth,N/A,N/A,0,N/A,1,Machine Learning Engineer,05/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,0.09
590,Oglala Lakota College,3.65,Phd,Chicago,N/A,N/A,1,N/A,4,Data Scientist,01/21,01/22,N/A,N/A,N/A,N/A,N/A,N/A,3.91
591,University of Colorado at Denver,3.44,Bachelors,Mesa,M,0,1,1,0,Data Analyst,08/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A,9.12
592,New England Conservatory of Music,2.54,Phd,Durham,N/A,N/A,1,N/A,2,Social Media Coordinator,09/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A,3.34
593,University of Maryland (System),2.8,Bachelors,Wichita,F,N/A,0,1,1,Product Manager,01/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A,9.13
594,Adler School of Professional Psychology,2.21,Phd,Lexington,N/A,1,0,N/A,1,Data Scientist,01/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A,4.76
595,Pacific Lutheran University,2.38,Masters,Houston,N/A,1,0,0,0,Software Engineer,06/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,1.31
596,Roanoke Bible College,3.57,Bachelors,El Paso,F,0,1,1,0,Machine Learning Engineer,01/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A,8.52
597,Le Moyne-Owen College,3.43,Phd,Oklahoma City,N/A,0,1,N/A,3,Investment Banker,06/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A,0.95
598,Medical College of Georgia,3.19,Masters,Las Vegas,M,1,1,0,3,Public Relations Officer,04/18,06/18,N/A,N/A,N/A,N/A,N/A,N/A,3.72
599,Naval Postgraduate School,3.79,Phd,Jacksonville,N/A,1,0,0,0,Sales Representative,10/15,06/16,N/A,N/A,N/A,N/A,N/A,N/A,6.38
600,Menlo College,3.17,Masters,Phoenix,M,N/A,1,0,0,Investment Banker,07/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,9.36
601,State University of New York College at Cortland,2.93,Masters,Louisville,M,0,0,0,2,Financial Analyst,07/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A,5.01
602,American University,2.68,Phd,Washington,M,0,1,1,3,Product Designer,07/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,0.44
603,Massachusetts School of Professional Psychology,3.88,Phd,Baton Rouge,F,N/A,1,N/A,1,Dietitian,08/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,5.14
604,Macalester College,2.17,Masters,St. Louis,N/A,N/A,0,0,3,Public Relations Officer,02/18,04/18,N/A,N/A,N/A,N/A,N/A,N/A,2.93
605,Missouri Western State College,3.86,Masters,Lexington,M,0,0,N/A,3,Machine Learning Engineer,05/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A,9.38
606,Wayne State University,3.65,Masters,Greensboro,M,1,1,N/A,0,Public Relations Officer,08/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,4.94
607,IMPAC University,2.26,Bachelors,Raleigh,N/A,1,0,N/A,0,Multimedia Artist,03/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,2.75
608,Central College,3.13,Masters,St. Louis,F,N/A,0,1,3,Pilot,08/21,11/21,N/A,N/A,N/A,N/A,N/A,N/A,5.66
609,Coppin State College,3.73,Bachelors,Newark,F,0,0,1,4,Public Relations Officer,01/18,05/18,N/A,N/A,N/A,N/A,N/A,N/A,4.51
610,Humboldt State University,3.14,Masters,Oklahoma City,M,N/A,0,0,4,Investment Banker,09/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,8.54
611,Pacific Union College,3.81,Bachelors,Tulsa,F,1,0,N/A,3,Dietitian,12/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,2.16
612,University of Northern Iowa,3.89,Masters,Laredo,N/A,1,1,1,4,Firefighter,02/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A,1.88
613,University of New Orleans,2.84,Masters,Orlando,F,N/A,1,1,3,Software Engineer,12/21,09/23,N/A,N/A,N/A,N/A,N/A,N/A,1.27
614,Indiana Institute of Technologyy,2.75,Masters,Lexington,N/A,1,1,1,0,Data Scientist,12/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A,6.08
615,Baptist Bible College of Missouri,3.87,Phd,Hialeah,M,0,1,0,0,Data Analyst,06/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,1.15
616,Malone College,3.35,Phd,Portland,N/A,N/A,0,1,0,Sales Representative,05/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,9.18
617,Villa Julie College,2.23,Masters,Irving,M,N/A,1,N/A,1,Product Manager,01/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,2.68
618,University of Iowa,2.08,Bachelors,Fremont,N/A,N/A,0,1,0,Researcher,03/16,10/16,N/A,N/A,N/A,N/A,N/A,N/A,7.02
619,Ohio State University,3.13,Bachelors,Durham,N/A,1,1,1,0,Product Designer,02/20,10/20,N/A,N/A,N/A,N/A,N/A,N/A,4.69
620,Papua New Guinea University of Technology,3.86,Masters,Richmond,F,0,1,0,3,Social Media Coordinator,04/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,2.32
