Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
321,Menlo College,2.66,Phd,Chicago,F,N/A,0,0,2,Social Media Coordinator,12/21,07/23,N/A,N/A,N/A,N/A,N/A,N/A,4.78
322,University of Louisville,2.94,Masters,Baton Rouge,F,1,0,0,0,Multimedia Artist,08/21,02/23,Real Estate Agent,07/16,03/18,N/A,N/A,N/A,8.69
323,Brigham Young University,3.49,Bachelors,San Diego,M,1,1,0,2,SEO Specialist,01/14,03/15,Urban Planner,01/14,09/15,Firefighter,01/14,03/14,5.95
324,NAES College,3.74,Bachelors,Portland,N/A,1,0,0,4,Marine Biologist,07/19,11/19,Financial Analyst,11/18,05/19,N/A,N/A,N/A,4.48
325,Xavier University,2.87,Phd,San Antonio,F,0,1,1,2,Aircraft Pilot,08/19,10/19,Financial Analyst,04/17,01/18,N/A,N/A,N/A,7.6
326,Trinity Christian College,2.09,Bachelors,Fort Wayne,M,1,0,0,4,Marketing Manager,08/19,12/20,High School Teacher,04/15,04/17,N/A,N/A,N/A,7.84
327,Lakeland College,2.32,Phd,Anchorage,M,0,1,1,0,Speech-Language Pathologist,05/20,08/21,Customer Service Manager,09/15,08/16,N/A,N/A,N/A,2.53
328,Bemidji State Univeristy,2.04,Bachelors,Bakersfield,F,0,1,0,2,Supply Chain Analyst,06/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A,0.11
329,Heartland Baptist Bible College,3.31,Masters,Omaha,M,1,1,1,1,Customer Service Manager,12/21,01/23,Data Scientist,12/19,11/20,Project Manager,09/18,03/20,0.64
330,Rochester College,2.66,Phd,Buffalo,F,1,1,1,1,Web Developer,07/17,01/18,Cybersecurity Analyst,11/15,08/16,N/A,N/A,N/A,6.87
331,Pennsylvania State University - Altoona,3.08,Phd,Dallas,F,N/A,1,0,3,Urban Planner,06/20,12/21,Occupational Therapist,01/19,08/19,Firefighter,10/18,08/20,5.75
332,Bradley University,2.99,Bachelors,Milwaukee,F,1,0,0,1,Web Developer,07/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,0.94
333,Southwest Missouri State University - West Plains,2.16,Bachelors,Albuquerque,N/A,N/A,0,1,4,Sales Representative,01/21,12/21,Web Developer,10/14,12/14,Investment Banker,07/14,01/16,5.78
334,Embry-Riddle Aeronautical University,2.81,Phd,Garland,F,1,1,1,1,Marketing Manager,03/17,12/17,Civil Engineer,05/15,04/16,Construction Site Manager,08/14,06/15,2.21
335,State University of New York College at Brockport,2.44,Bachelors,San Bernardino,M,1,0,0,1,Cybersecurity Analyst,05/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A,7.37
336,Ursinus College,2.84,Masters,Santa Ana,N/A,1,1,0,1,Construction Site Manager,04/17,07/17,AI Researcher,04/17,10/18,N/A,N/A,N/A,9.99
337,Indiana University at Kokomo,2.41,Bachelors,Denver,M,1,0,0,2,Cybersecurity Analyst,07/16,11/17,Wind Turbine Technician,05/16,11/16,Speech-Language Pathologist,11/14,12/15,7.77
338,Lasell College,3.68,Masters,Tulsa,N/A,N/A,0,1,3,Construction Site Manager,08/21,11/22,Project Manager,07/19,08/20,Data Scientist,10/16,10/18,0.69
339,Morgan State University,2.35,Masters,Fresno,N/A,N/A,1,0,0,Fashion Designer,10/17,05/19,Firefighter,03/14,11/14,N/A,N/A,N/A,5.07
340,Universidad de Cuautitlan Izcalli,3.92,Masters,Kansas City,N/A,1,1,0,3,Archaeologist,06/20,12/20,Environmental Scientist,06/19,10/20,N/A,N/A,N/A,9.03
341,Denver Technical College,2.83,Masters,Albuquerque,N/A,1,0,0,4,Construction Site Manager,10/14,08/16,IT Consultant,10/14,12/14,Video Game Developer,10/14,09/16,2.56
342,State University of New York at New Paltz,3.69,Masters,Lincoln,M,N/A,0,0,2,Paramedic,12/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A,7.26
343,Gonabad University of Medical Sciences,3.26,Bachelors,San Antonio,F,0,1,0,2,Environmental Scientist,10/16,07/18,Sales Representative,06/14,11/14,N/A,N/A,N/A,7.22
344,Trinity Christian College,3.47,Masters,Detroit,M,0,0,1,1,Paramedic,09/21,07/23,Content Writer,05/15,05/16,N/A,N/A,N/A,0.26
345,Benedictine University,3.54,Bachelors,Fort Wayne,F,0,0,1,1,Archaeologist,05/15,04/17,N/A,N/A,N/A,N/A,N/A,N/A,5.5
346,Plymouth State College,3.01,Masters,Glendale,M,N/A,1,0,4,Wind Turbine Technician,01/14,06/15,Archaeologist,01/14,04/15,Telecommunications Specialist,01/14,02/15,9.48
347,Massachusetts College of Pharmacy and Allied Health Sciences,3.09,Phd,Glendale,N/A,N/A,0,0,2,Data Scientist,09/17,02/19,Aircraft Pilot,12/15,12/17,N/A,N/A,N/A,8.27
348,University of Southern Indiana,3.03,Masters,Austin,N/A,0,1,1,0,Data Scientist,12/15,07/16,Biomedical Engineer,08/15,02/17,Veterinarian,11/14,05/16,4.43
349,Wayne State University,3.18,Phd,Toledo,F,0,1,0,3,Investment Banker,05/19,10/19,Environmental Scientist,07/17,05/19,SEO Specialist,04/16,06/16,4.64
350,Finlandia University,2.06,Masters,Anchorage,F,1,1,1,2,Biomedical Engineer,07/20,11/21,Graphic Designer,05/19,03/21,Dietitian,03/17,03/19,4.0
351,Mississippi University for Women,2.79,Masters,San Diego,M,N/A,0,0,0,Civil Engineer,03/17,02/18,N/A,N/A,N/A,N/A,N/A,N/A,3.78
352,Universidad Industrial de Santander,3.21,Masters,Laredo,F,N/A,0,1,0,Urban Planner,10/18,02/19,Paramedic,12/14,12/15,Dental Hygienist,01/14,05/15,6.79
353,University of Missouri - Columbia,3.2,Phd,San Diego,M,0,1,1,3,Cybersecurity Analyst,10/16,11/17,Firefighter,04/14,10/14,Social Media Coordinator,01/14,05/14,3.31
354,Georgia Southwestern University,3.59,Phd,Henderson,F,0,1,0,0,Social Media Coordinator,11/14,06/15,Pharmacist,10/14,10/15,N/A,N/A,N/A,8.53
355,College of St. Joseph,3.31,Masters,Atlanta,F,N/A,0,1,4,Mechanical Engineer,01/15,09/16,Dental Hygienist,01/14,01/16,N/A,N/A,N/A,2.53
356,McMurry University,3.98,Bachelors,San Antonio,F,1,0,0,0,Firefighter,03/17,03/18,N/A,N/A,N/A,N/A,N/A,N/A,5.16
357,Huston-Tillotson College,2.57,Masters,Glendale,N/A,0,0,1,4,Project Manager,04/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A,6.68
358,Valparaiso University,2.72,Phd,Irving,N/A,N/A,1,0,0,Forensic Accountant,08/18,10/18,Quality Assurance Manager,08/15,07/17,N/A,N/A,N/A,8.88
359,University of Western Macedonia,2.77,Masters,Albuquerque,M,N/A,1,0,1,Environmental Scientist,12/14,05/16,Human Resources Specialist,04/14,01/16,N/A,N/A,N/A,5.82
360,Deccan College Postgraduate and Research Institute,2.93,Phd,Minneapolis,F,1,0,0,0,Marine Biologist,01/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,5.87
361,Eugene Bible College,3.67,Phd,Durham,M,1,0,1,4,Quality Assurance Manager,03/15,03/16,Multimedia Artist,03/14,08/15,Human Resources Specialist,02/14,05/15,4.31
362,Universidade Católica de Goiás,2.47,Phd,New York,F,0,0,0,0,Occupational Therapist,10/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A,6.46
363,Berea College,3.55,Masters,Memphis,N/A,0,1,0,0,Firefighter,12/19,06/20,Biomedical Engineer,05/17,08/17,Sales Representative,01/14,03/15,1.82
364,Stonehill College,2.81,Phd,Seattle,N/A,0,1,0,0,Logistician,03/21,10/21,Supply Chain Analyst,12/16,07/17,N/A,N/A,N/A,4.65
365,Ferghana Politechnical Institute,3.2,Phd,Sacramento,F,N/A,0,1,4,IT Consultant,08/17,05/19,Construction Site Manager,10/15,06/17,N/A,N/A,N/A,9.63
366,Southern Connecticut State University,3.27,Masters,Pittsburgh,F,0,0,0,0,Multimedia Artist,12/21,07/22,Video Game Developer,01/18,10/18,N/A,N/A,N/A,7.8
367,University of Maine (System),2.75,Phd,Chula Vista,N/A,N/A,1,1,3,Marketing Manager,06/21,03/23,Investment Banker,06/17,06/19,Biomedical Engineer,10/15,02/17,1.25
368,Centenary College,3.03,Masters,Indianapolis,N/A,0,1,1,3,Urban Planner,10/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,1.42
369,University of Wisconsin - Stevens Point,2.83,Phd,San Jose,M,1,0,1,4,Fashion Designer,03/18,03/20,Sales Representative,08/15,12/15,Aircraft Pilot,11/14,10/15,0.45
370,Bemidji State Univeristy,2.14,Bachelors,Lubbock,N/A,1,0,0,1,Biomedical Engineer,04/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A,6.83
371,College of William and Mary,2.87,Bachelors,Atlanta,F,N/A,0,0,3,Marine Biologist,11/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,4.75
372,Hollins University,2.19,Phd,Richmond,M,1,1,1,2,Dental Hygienist,05/18,02/19,N/A,N/A,N/A,N/A,N/A,N/A,5.86
373,New York Chiropractic College,2.81,Bachelors,Glendale,F,N/A,0,0,3,Wind Turbine Technician,02/21,01/22,Marine Biologist,10/16,01/17,N/A,N/A,N/A,9.91
374,Campion College,3.19,Masters,Cleveland,M,N/A,1,0,2,High School Teacher,10/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,1.15
375,University of Colorado at Denver,3.16,Bachelors,North Las Vegas,F,1,1,1,4,Multimedia Artist,04/19,08/19,Project Manager,10/17,02/18,N/A,N/A,N/A,0.18
376,Medical University of South Carolina,3.33,Phd,Toledo,N/A,N/A,0,1,1,Telecommunications Specialist,12/15,08/17,N/A,N/A,N/A,N/A,N/A,N/A,3.64
377,Academy of Art College,2.19,Phd,Oakland,F,1,0,0,2,Financial Analyst,08/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,7.19
378,Miami Dade College,3.3,Masters,Seoul,M,0,1,1,2,Occupational Therapist,06/14,01/15,Project Manager,02/14,06/14,N/A,N/A,N/A,1.01
379,Southern Oregon University,2.62,Phd,Oakland,F,0,0,0,3,Occupational Therapist,08/20,12/20,Software Developer,12/14,06/15,N/A,N/A,N/A,6.21
380,Carroll College Waukesha,2.8,Masters,Jersey City,M,1,1,1,2,Real Estate Agent,04/17,02/19,Pediatric Nurse,12/14,06/16,Forensic Accountant,04/14,03/15,8.61
381,University of Nevada - Las Vegas,3.72,Bachelors,Richmond,F,1,0,0,4,Pharmacist,01/18,09/19,N/A,N/A,N/A,N/A,N/A,N/A,7.54
382,Eckerd College,2.02,Bachelors,Fremont,N/A,1,0,0,4,Marketing Manager,02/19,08/20,AI Researcher,08/17,08/18,N/A,N/A,N/A,7.77
383,Northwest Missouri State University,3.18,Masters,Corpus Christi,N/A,1,0,1,4,Supply Chain Analyst,04/21,09/22,Forensic Accountant,09/15,01/16,Supply Chain Analyst,01/14,12/15,9.64
384,Preston University,3.2,Masters,El Paso,F,0,0,0,3,Supply Chain Analyst,04/19,03/21,Web Developer,05/15,05/17,Forensic Accountant,08/14,07/15,7.94
385,New Mexico State University,2.79,Phd,Long Beach,F,N/A,1,0,1,Event Planner,04/21,10/21,Marketing Manager,06/19,04/20,N/A,N/A,N/A,4.14
386,Alabama Agricultural and Mechanical University,2.47,Bachelors,San Antonio,F,N/A,1,1,3,Occupational Therapist,06/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A,1.16
387,San Francisco Art Institute,2.47,Masters,Louisville,M,0,1,0,4,Forensic Accountant,05/14,10/14,Graphic Designer,02/14,09/14,Supply Chain Analyst,01/14,09/15,4.09
388,Pace University  Pleasantville/Briarcliff,3.77,Bachelors,Anchorage,F,N/A,0,0,3,Archaeologist,12/20,12/22,N/A,N/A,N/A,N/A,N/A,N/A,2.43
389,University of New Orleans,2.88,Masters,Denver,F,0,1,0,4,Multimedia Artist,04/15,04/17,N/A,N/A,N/A,N/A,N/A,N/A,3.3
390,Lutheran Bible Institute of Seattle,2.66,Bachelors,Buffalo,M,N/A,1,1,0,Construction Site Manager,08/21,05/23,Telecommunications Specialist,12/14,04/16,Chemical Technician,11/14,07/15,6.98
391,Bryn Athyn College of the New Church,2.9,Phd,Omaha,N/A,1,1,1,0,Real Estate Agent,08/18,04/19,Public Relations Officer,11/14,09/15,N/A,N/A,N/A,1.1
392,Pennsylvania State University - Milton S.Hershey Medical Center,3.34,Bachelors,Buffalo,F,1,0,1,2,Investment Banker,02/15,08/15,N/A,N/A,N/A,N/A,N/A,N/A,3.26
393,DePaul University,2.29,Bachelors,El Paso,F,1,1,1,1,Pharmacist,09/17,02/18,Logistician,01/14,11/14,N/A,N/A,N/A,6.44
394,Berean University of the Assemblies of God,2.9,Bachelors,Glendale,N/A,0,0,1,0,Quality Assurance Manager,02/14,02/16,Public Relations Officer,02/14,09/14,Industrial Designer,01/14,07/15,1.44
395,Andrew Jackson University,3.18,Bachelors,St. Louis,N/A,0,0,0,4,Graphic Designer,08/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,1.69
396,Pennsylvania College of Optometry,3.9,Bachelors,Winston–Salem,M,N/A,1,0,3,Sales Representative,02/15,05/16,Investment Banker,03/14,09/14,N/A,N/A,N/A,4.71
397,University of North Florida,2.51,Phd,Chicago,F,N/A,0,0,3,Investment Banker,12/18,11/19,Aircraft Pilot,03/16,01/17,N/A,N/A,N/A,5.64
398,Université Val-de-Marne (Paris XII),2.72,Masters,North Las Vegas,F,N/A,1,1,2,Veterinarian,06/14,11/14,N/A,N/A,N/A,N/A,N/A,N/A,3.19
399,Holy Names College,2.76,Bachelors,St. Petersburg,M,0,1,0,3,SEO Specialist,11/21,05/22,Supply Chain Analyst,04/16,01/17,N/A,N/A,N/A,7.46
400,Hamilton College,3.21,Phd,Seattle,N/A,N/A,1,1,0,Software Developer,12/20,02/21,Content Writer,12/20,02/22,N/A,N/A,N/A,5.5
401,University of Massachusetts at Lowell,2.71,Bachelors,Anaheim,M,1,1,0,3,Biomedical Engineer,08/16,04/18,Social Media Coordinator,08/15,03/16,Civil Engineer,05/14,03/16,0.38
402,Dong Yang University of Technology,3.07,Bachelors,Philadelphia,N/A,N/A,1,1,0,Event Planner,06/15,02/17,Public Relations Officer,03/15,06/16,Fashion Designer,12/14,03/15,3.47
403,St. Thomas Aquinas College,3.56,Masters,Stockton,M,1,0,0,0,Financial Analyst,12/16,12/18,Video Game Developer,10/14,05/16,N/A,N/A,N/A,2.12
404,St. Vincent College,3.41,Bachelors,Cleveland,N/A,0,1,0,1,Video Game Developer,05/19,06/20,Financial Analyst,01/15,11/15,N/A,N/A,N/A,8.82
405,Avila College,2.89,Phd,Riverside,M,1,0,1,2,AI Researcher,12/16,05/18,N/A,N/A,N/A,N/A,N/A,N/A,3.47
406,Western State University College of Law,3.73,Phd,San Jose,N/A,1,1,0,4,Sales Representative,09/16,01/17,Sales Representative,04/14,11/14,Sales Representative,01/14,10/14,7.55
407,Carroll College Waukesha,3.12,Masters,Colorado Springs,N/A,1,1,0,0,Dental Hygienist,06/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,5.31
408,Samford University,3.08,Bachelors,Mesa,N/A,0,1,1,2,Supply Chain Analyst,02/15,12/16,Mechanical Engineer,09/14,07/16,N/A,N/A,N/A,7.41
409,Palmer College of Chiropractic,2.07,Phd,Los Angeles,N/A,0,0,0,4,High School Teacher,10/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A,8.92
410,Fort Lewis College,3.97,Bachelors,Cincinnati,N/A,0,0,0,3,Marine Biologist,11/17,08/18,Multimedia Artist,05/14,08/15,N/A,N/A,N/A,5.27
411,The Curtis Institute of Music,2.25,Bachelors,Nashville,F,0,0,1,2,Marine Biologist,02/18,01/20,Investment Banker,06/15,01/16,Event Planner,03/15,01/17,5.75
412,Austin College,2.46,Bachelors,Charlotte,N/A,N/A,0,1,2,Marketing Manager,05/15,01/16,Financial Analyst,03/14,06/15,Wind Turbine Technician,01/14,01/16,8.81
413,Berklee College of Music,2.1,Masters,Las Vegas,F,0,1,1,2,Customer Service Manager,03/19,07/20,Marketing Manager,03/14,05/14,N/A,N/A,N/A,9.29
414,West Suburban College of Nursing,3.28,Bachelors,Chandler,N/A,1,1,1,3,Biomedical Engineer,07/19,04/20,Speech-Language Pathologist,05/17,06/18,Urban Planner,06/14,06/16,0.59
415,Millennia Atlantic University,2.45,Phd,Lubbock,F,0,0,1,3,Multimedia Artist,04/15,10/16,Chemical Technician,07/14,07/15,N/A,N/A,N/A,1.94
416,Winston-Salem State University,2.36,Bachelors,Boise,F,N/A,0,0,2,Environmental Scientist,01/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A,7.89
417,Medical College of Ohio,2.18,Phd,North Las Vegas,M,N/A,0,1,1,Paramedic,08/15,05/16,Telecommunications Specialist,03/15,07/16,N/A,N/A,N/A,2.38
418,College of St. Joseph,2.21,Bachelors,Chicago,N/A,N/A,1,1,0,Logistician,08/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,3.45
419,University of South Carolina - Spartanburg,3.17,Phd,Nashville,M,1,0,0,3,Content Writer,04/21,10/21,Pediatric Nurse,01/15,05/16,N/A,N/A,N/A,1.75
420,Lyon College,3.38,Phd,Reno,M,0,0,0,1,Data Scientist,07/15,04/17,Dietitian,04/14,06/14,Construction Site Manager,02/14,12/14,4.03
421,Providence College,2.79,Bachelors,Omaha,N/A,0,1,0,3,Biomedical Engineer,12/15,08/16,Quality Assurance Manager,03/14,11/14,N/A,N/A,N/A,2.97
422,University of Tennessee - Memphis,2.96,Bachelors,Omaha,M,0,0,0,2,Video Game Developer,03/21,07/22,Occupational Therapist,11/20,03/21,N/A,N/A,N/A,2.56
423,Morris Brown College,3.37,Phd,Baltimore,N/A,1,1,0,1,Urban Planner,10/16,07/17,Real Estate Agent,02/14,05/15,N/A,N/A,N/A,7.67
424,University of Osteopathic Medicine and Health Science,2.03,Masters,Cincinnati,M,1,1,1,4,Speech-Language Pathologist,02/15,08/16,Industrial Designer,01/14,12/15,Web Developer,01/14,03/15,1.38
425,Konan Women's University,2.65,Bachelors,Riverside,N/A,N/A,1,0,0,Multimedia Artist,08/18,12/19,Social Media Coordinator,05/17,08/18,N/A,N/A,N/A,1.67
426,Bethel College Newton,3.95,Masters,Irvine,N/A,N/A,1,1,0,Event Planner,07/15,01/17,Marketing Manager,12/14,01/16,Project Manager,11/14,06/15,4.02
427,University of Dallas,3.16,Bachelors,Seattle,N/A,0,1,0,3,Wind Turbine Technician,09/16,11/17,Event Planner,12/14,09/15,N/A,N/A,N/A,3.68
428,Los Angeles College of Chiropractic,2.51,Bachelors,Cincinnati,F,1,0,1,0,Project Manager,12/14,01/16,N/A,N/A,N/A,N/A,N/A,N/A,3.04
429,Delaware Valley College,3.04,Bachelors,Boise,M,1,0,0,4,Financial Analyst,11/20,07/22,Multimedia Artist,06/18,04/20,N/A,N/A,N/A,7.51
430,Slippery Rock University,2.69,Bachelors,Las Vegas,F,0,1,1,1,Telecommunications Specialist,08/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A,3.5
431,Lutheran Bible Institute of Seattle,3.06,Masters,Omaha,M,0,1,1,1,Construction Site Manager,12/18,07/19,Multimedia Artist,10/15,04/17,Financial Analyst,01/15,08/15,5.27
432,Ghana Christian University College,2.25,Bachelors,Charlotte,M,N/A,0,1,2,AI Researcher,08/17,07/18,Archaeologist,06/15,01/17,Social Media Coordinator,09/14,01/16,3.85
433,Touro University,2.27,Phd,St. Louis,M,N/A,0,1,1,Sales Representative,08/18,02/20,SEO Specialist,05/14,03/16,N/A,N/A,N/A,6.84
434,Winston-Salem State University,2.29,Phd,Scottsdale,F,N/A,1,1,3,Pharmacist,09/20,05/21,Fashion Designer,11/15,05/16,Biomedical Engineer,05/14,12/15,9.55
435,St. Joseph College of Nursing,3.88,Masters,New Orleans,M,0,0,1,4,Forensic Accountant,02/14,08/15,Civil Engineer,01/14,08/14,N/A,N/A,N/A,2.32
436,Pfeiffer University,3.47,Bachelors,North Las Vegas,F,0,0,1,2,Content Writer,06/21,04/23,Project Manager,10/14,12/15,Dental Hygienist,05/14,05/16,3.82
437,Rivier College,2.32,Phd,Santa Ana,N/A,N/A,1,1,3,Occupational Therapist,10/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A,4.16
438,Denison University,2.38,Masters,Cleveland,M,N/A,0,1,3,Pharmacist,10/15,08/16,Aircraft Pilot,06/15,11/16,Financial Analyst,08/14,01/16,1.73
439,Husson College,3.46,Bachelors,Reno,M,1,0,1,3,IT Consultant,01/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A,7.6
440,Northwestern College St. Paul,2.31,Phd,Chula Vista,N/A,1,0,0,0,Industrial Designer,12/16,05/18,Pharmacist,02/15,04/16,N/A,N/A,N/A,1.69
441,ITT Technical Institute West Covina,2.47,Phd,Anaheim,N/A,N/A,0,1,3,Software Developer,12/15,10/17,Video Game Developer,01/14,05/15,N/A,N/A,N/A,2.77
442,Elmhurst College,3.93,Masters,Pittsburgh,M,N/A,1,1,0,Forensic Accountant,01/19,06/19,Firefighter,07/17,01/18,N/A,N/A,N/A,1.06
443,Morgan State University,2.51,Bachelors,New Orleans,N/A,1,0,0,1,Urban Planner,02/17,08/17,N/A,N/A,N/A,N/A,N/A,N/A,1.08
444,William Jewell College,3.32,Bachelors,Long Beach,F,N/A,1,1,0,Logistician,12/19,11/20,Software Developer,03/15,09/15,N/A,N/A,N/A,9.4
445,Emory University,3.96,Phd,Raleigh,F,1,0,1,3,Investment Banker,06/17,12/18,Aircraft Pilot,10/16,02/18,N/A,N/A,N/A,5.76
446,St. Cloud State University,2.75,Phd,Houston,M,1,1,0,4,Dental Hygienist,03/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A,9.86
447,Northern State University,2.04,Phd,Honolulu,F,1,1,0,4,Telecommunications Specialist,11/19,02/20,Sales Representative,11/14,07/16,Civil Engineer,07/14,10/14,0.44
448,Lake Forest College,2.49,Bachelors,Fort Wayne,F,0,0,1,1,Archaeologist,03/21,07/21,Video Game Developer,01/17,08/17,N/A,N/A,N/A,0.19
449,University of Northern Iowa,3.66,Masters,San Antonio,M,0,1,0,3,Firefighter,11/17,05/18,Web Developer,06/15,04/16,Environmental Scientist,04/15,07/16,0.66
450,American Indian College,3.73,Masters,Lexington,N/A,N/A,1,1,0,Customer Service Manager,09/19,05/20,Speech-Language Pathologist,06/15,01/17,Industrial Designer,12/14,03/15,8.2
451,California School of Professional Psychology - Los Angels,3.54,Bachelors,Stockton,M,1,1,1,4,Mechanical Engineer,09/21,05/23,Archaeologist,08/15,03/16,N/A,N/A,N/A,2.86
452,State University of New York Health Sience Centre Syracuse,2.23,Masters,Stockton,F,0,1,1,2,Video Game Developer,03/19,12/19,Pharmacist,10/15,04/16,N/A,N/A,N/A,5.98
453,Goshen College,3.59,Phd,Pittsburgh,M,N/A,1,0,3,Civil Engineer,06/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A,9.22
454,Eastern Connecticut State University,3.84,Masters,Madison,M,N/A,0,1,3,Wind Turbine Technician,02/17,05/17,N/A,N/A,N/A,N/A,N/A,N/A,9.64
455,Valdosta State University,3.2,Masters,Albuquerque,F,N/A,1,1,2,Paramedic,01/16,02/17,Quality Assurance Manager,07/14,12/15,N/A,N/A,N/A,9.21
456,South Dakota School of Mines and Technology,3.88,Masters,New York,F,N/A,1,0,4,Public Relations Officer,04/16,02/18,Quality Assurance Manager,02/16,07/17,Firefighter,04/14,12/14,9.58
457,Alma College,3.65,Phd,Newark,M,N/A,0,1,2,Pediatric Nurse,07/14,06/15,N/A,N/A,N/A,N/A,N/A,N/A,2.53
458,California Maritime Academy,3.33,Bachelors,Bakersfield,F,1,0,1,1,Web Developer,11/18,02/19,N/A,N/A,N/A,N/A,N/A,N/A,4.04
459,Slippery Rock University,3.15,Phd,Winston–Salem,F,N/A,1,1,0,IT Consultant,02/15,10/16,SEO Specialist,05/14,09/14,N/A,N/A,N/A,4.7
460,Long Island University,2.7,Bachelors,Toledo,F,1,0,1,0,Marine Biologist,12/19,10/21,Supply Chain Analyst,04/16,11/17,N/A,N/A,N/A,7.49
461,University of Louisiana at Monroe,2.32,Bachelors,Indianapolis,F,0,0,1,4,Customer Service Manager,09/19,08/21,Quality Assurance Manager,03/19,01/20,N/A,N/A,N/A,4.77
462,Chestnut Hill College,3.21,Bachelors,Cincinnati,F,N/A,0,1,2,Speech-Language Pathologist,07/21,04/23,Video Game Developer,12/17,08/19,N/A,N/A,N/A,0.31
463,Medical College of Pennsylvania and Hahnemann University,2.64,Masters,Las Vegas,F,0,0,0,3,Dental Hygienist,07/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A,8.61
464,Mountain State University,3.73,Masters,Corpus Christi,N/A,1,0,1,3,Dietitian,05/19,08/19,N/A,N/A,N/A,N/A,N/A,N/A,8.35
465,The McGregor School of Antioch University,3.99,Bachelors,Glendale,M,1,0,1,3,Biomedical Engineer,12/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,8.05
466,Eckerd College,3.5,Bachelors,St. Louis,F,0,1,0,1,Multimedia Artist,06/18,04/19,Marine Biologist,08/17,07/19,Industrial Designer,09/15,05/16,3.43
467,New York Institute of Technology,2.18,Masters,Oakland,M,N/A,1,1,1,Dental Hygienist,01/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,6.22
468,Wentworth Institute of Technology,2.58,Phd,Saint Paul,N/A,N/A,0,1,3,AI Researcher,06/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A,0.4
469,Lutheran Bible Institute of Seattle,2.22,Bachelors,Honolulu,F,0,0,0,4,Aircraft Pilot,07/15,10/16,Occupational Therapist,02/15,03/16,N/A,N/A,N/A,3.94
470,Indiana University at Bloomington,3.3,Phd,Lexington,M,0,1,0,1,Event Planner,06/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,8.95
471,Trinity University,3.53,Masters,Columbus,F,0,0,0,1,Event Planner,09/14,08/16,N/A,N/A,N/A,N/A,N/A,N/A,0.12
472,Georgia Institute of Technology,3.85,Bachelors,Greensboro,F,N/A,1,0,0,Customer Service Manager,07/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,5.15
473,Rider University,2.88,Phd,Scottsdale,F,N/A,0,0,0,Aircraft Pilot,07/14,04/16,Occupational Therapist,03/14,12/14,N/A,N/A,N/A,9.89
474,Oakton Community College,3.8,Phd,Corpus Christi,F,N/A,1,0,4,Cybersecurity Analyst,03/21,01/22,N/A,N/A,N/A,N/A,N/A,N/A,6.92
475,Trinity College Connecticut,3.76,Phd,Denver,F,0,1,0,1,Cybersecurity Analyst,01/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,5.45
476,Albertus Magnus College,2.63,Masters,Arlington,F,N/A,0,1,1,Mechanical Engineer,11/15,06/17,Graphic Designer,10/15,01/17,Public Relations Officer,07/14,02/15,5.06
477,Radford University,3.74,Masters,El Paso,F,1,0,1,2,Industrial Designer,08/16,04/17,Biomedical Engineer,03/15,02/17,Occupational Therapist,01/15,07/15,5.6
478,Saginaw Valley State University,2.75,Phd,Los Angeles,N/A,0,0,1,4,Urban Planner,06/20,09/20,Public Relations Officer,10/18,10/19,Video Game Developer,01/15,03/16,2.29
479,Bethany College West Virginia,2.59,Phd,Bakersfield,N/A,N/A,0,0,4,Civil Engineer,10/20,02/22,Veterinarian,09/15,03/17,Human Resources Specialist,08/15,08/16,4.67
480,Excel College,3.3,Masters,Raleigh,F,0,1,1,2,Pediatric Nurse,08/18,05/20,Archaeologist,01/14,05/14,N/A,N/A,N/A,4.07
