Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
550,ITT Technical Institute Indianapolis,3.03,Masters,Boise,F,1,1,1,0,Multimedia Artist,08/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,7.55
551,Alcorn State University,3.19,Phd,Oklahoma City,N/A,N/A,0,1,1,Video Game Developer,11/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A,6.77
552,College for Creative Studies,3.59,Masters,Tampa,F,1,0,0,0,High School Teacher,01/17,07/17,Veterinarian,11/14,02/16,N/A,N/A,N/A,8.62
553,Valdosta State University,3.29,Masters,Bakersfield,F,0,0,0,0,Social Media Coordinator,09/19,03/20,Customer Service Manager,01/19,12/19,SEO Specialist,07/14,04/16,5.56
554,Framingham State College,2.35,Bachelors,Milwaukee,N/A,1,0,1,2,Sales Representative,04/18,09/18,N/A,N/A,N/A,N/A,N/A,N/A,5.23
555,Bankura University,2.72,Masters,Greensboro,N/A,1,0,0,4,Graphic Designer,06/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A,6.31
556,Delta State University,3.81,Masters,Miami,F,N/A,0,1,0,Financial Analyst,06/18,06/20,N/A,N/A,N/A,N/A,N/A,N/A,7.71
557,Illinois Wesleyan University,3.54,Bachelors,El Paso,M,1,1,0,3,Software Developer,04/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,8.99
558,Mount St. Mary College,3.11,Phd,Gilbert,N/A,1,0,0,2,High School Teacher,04/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A,1.34
559,William Jewell College,2.51,Phd,Honolulu,F,1,0,1,3,Telecommunications Specialist,09/14,01/16,N/A,N/A,N/A,N/A,N/A,N/A,3.87
560,Emporia State University,2.6,Masters,Memphis,F,0,0,1,2,Cybersecurity Analyst,01/19,02/20,Speech-Language Pathologist,09/16,11/17,Biomedical Engineer,07/15,11/15,8.81
561,Piedmont College,3.46,Phd,Tulsa,M,1,1,1,3,AI Researcher,12/17,06/19,Wind Turbine Technician,10/14,02/16,Cybersecurity Analyst,05/14,09/15,6.53
562,Ottawa University,3.7,Masters,Louisville,M,0,1,1,3,Investment Banker,01/15,05/15,N/A,N/A,N/A,N/A,N/A,N/A,5.27
563,State University of New York College at Oneonta,3.34,Bachelors,Aurora,M,0,1,1,0,Wind Turbine Technician,11/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,6.17
564,Manhattan College,3.62,Bachelors,San Bernardino,N/A,0,1,0,0,Occupational Therapist,03/19,07/20,Software Developer,03/17,11/17,N/A,N/A,N/A,5.87
565,Wabash College,3.53,Masters,North Las Vegas,F,0,0,0,2,Social Media Coordinator,11/16,04/17,Real Estate Agent,12/14,05/15,Paramedic,06/14,12/14,3.69
566,Kent State University - Ashtabula,2.3,Bachelors,Boston,F,N/A,0,1,4,Multimedia Artist,11/17,11/19,Archaeologist,03/15,03/17,Urban Planner,01/14,09/14,9.04
567,Trisakti Institute of Tourism ,2.85,Bachelors,El Paso,F,0,0,1,0,Urban Planner,05/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,6.3
568,Marylhurst University,2.31,Masters,Saint Paul,M,1,1,0,0,Firefighter,12/18,12/20,Customer Service Manager,01/18,04/19,Cybersecurity Analyst,10/16,03/18,1.24
569,Anderson University,2.47,Masters,Garland,F,0,0,0,1,IT Consultant,05/14,08/15,Quality Assurance Manager,04/14,01/16,Marketing Manager,01/14,11/15,4.15
570,University of North Carolina at Greensboro,3.74,Bachelors,Pittsburgh,N/A,1,0,1,0,Civil Engineer,04/16,07/16,Mechanical Engineer,09/15,01/17,N/A,N/A,N/A,6.33
571,University of Scranton,2.95,Phd,Memphis,M,0,0,1,4,Marketing Manager,10/17,12/18,Software Developer,03/14,11/15,N/A,N/A,N/A,9.57
572,Grantham University,3.07,Phd,Colorado Springs,M,N/A,1,0,1,Mechanical Engineer,03/17,07/18,Cybersecurity Analyst,03/15,01/16,Construction Site Manager,09/14,03/15,3.88
573,Rice University,2.36,Masters,Tampa,M,0,1,1,3,Social Media Coordinator,09/14,04/16,Logistician,08/14,02/15,Urban Planner,06/14,12/14,7.68
574,Pennsylvania State University at Erie - Behrend College,2.62,Masters,Nashville,M,0,1,0,3,Urban Planner,05/21,02/22,Quality Assurance Manager,03/16,07/16,Firefighter,09/15,04/17,7.2
575,Bentley College,2.46,Phd,Plano,N/A,N/A,0,0,1,Pediatric Nurse,11/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,3.97
576,Coe College,2.41,Bachelors,Fremont,F,0,0,1,1,Mechanical Engineer,06/20,06/22,Speech-Language Pathologist,03/16,06/17,N/A,N/A,N/A,1.41
577,Graduate Theological Union,3.28,Phd,Buffalo,N/A,1,0,0,1,Real Estate Agent,08/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A,9.11
578,St. Anthony College of Nursing,2.51,Phd,Kansas City,F,0,0,0,2,Archaeologist,12/17,05/18,Quality Assurance Manager,12/14,02/16,N/A,N/A,N/A,7.65
579,Clark University,3.26,Phd,Fort Worth,N/A,0,1,0,4,Occupational Therapist,04/18,03/19,Chemical Technician,12/14,07/16,N/A,N/A,N/A,6.16
580,University of Richmond,2.12,Phd,San Jose,M,0,0,1,4,Data Scientist,06/18,05/19,Investment Banker,06/16,12/16,N/A,N/A,N/A,3.01
581,Iowa Wesleyan College,2.28,Masters,Anchorage,M,N/A,1,0,3,Archaeologist,12/19,05/21,Pediatric Nurse,11/19,08/20,Industrial Designer,06/14,01/16,9.73
582,Mansfield University of Pennsylvania,2.55,Masters,Boston,N/A,0,0,1,3,Event Planner,01/21,12/22,Urban Planner,01/20,01/22,N/A,N/A,N/A,3.82
583,Vassar College,3.19,Bachelors,Los Angeles,N/A,0,1,0,3,IT Consultant,02/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,3.02
584,Oglethorpe University,3.35,Bachelors,Chula Vista,F,1,0,0,0,Speech-Language Pathologist,04/20,04/22,Chemical Technician,02/18,08/19,N/A,N/A,N/A,0.68
585,New England College of Optometry,2.89,Bachelors,Austin,N/A,0,0,0,3,Marketing Manager,09/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,5.83
586,Eastern Nazarene College,2.89,Bachelors,Richmond,N/A,0,1,0,1,Web Developer,05/19,01/21,Civil Engineer,05/18,01/20,N/A,N/A,N/A,8.39
587,Hendrix College,3.45,Phd,Nashville,F,0,1,0,3,Video Game Developer,10/15,10/16,Occupational Therapist,08/15,05/16,N/A,N/A,N/A,1.72
588,Nazarene Bible College,2.03,Masters,San Antonio,F,0,0,1,1,Wind Turbine Technician,05/18,09/19,Industrial Designer,02/15,05/16,IT Consultant,07/14,01/16,8.08
589,Centenary College of Louisiana,2.68,Masters,Minneapolis,F,1,0,1,2,Construction Site Manager,09/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,9.04
590,Oglala Lakota College,3.64,Bachelors,Saint Paul,N/A,1,0,0,0,Event Planner,05/19,07/20,Investment Banker,12/16,06/18,N/A,N/A,N/A,8.49
591,University of Colorado at Denver,3.21,Bachelors,Albuquerque,F,N/A,1,1,0,Sales Representative,02/19,08/19,Speech-Language Pathologist,12/14,06/15,N/A,N/A,N/A,5.97
592,New England Conservatory of Music,2.67,Phd,Chicago,M,0,0,1,4,Wind Turbine Technician,09/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A,9.36
593,University of Maryland (System),3.81,Phd,Atlanta,M,N/A,1,0,2,Marketing Manager,11/16,05/18,AI Researcher,12/15,06/16,N/A,N/A,N/A,2.53
594,Adler School of Professional Psychology,3.55,Bachelors,North Las Vegas,M,N/A,0,1,1,Fashion Designer,01/14,03/15,Pharmacist,01/14,09/15,Customer Service Manager,01/14,01/15,2.9
595,Pacific Lutheran University,2.53,Masters,Anaheim,N/A,0,0,1,2,Biomedical Engineer,06/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,5.61
596,Roanoke Bible College,3.29,Masters,Albuquerque,M,1,0,1,0,Financial Analyst,11/15,11/16,Forensic Accountant,10/14,06/15,Video Game Developer,09/14,03/15,3.91
597,Le Moyne-Owen College,3.19,Masters,Greensboro,N/A,1,0,1,1,High School Teacher,06/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A,8.08
598,Medical College of Georgia,2.8,Bachelors,Glendale,N/A,0,1,0,2,Software Developer,12/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A,1.03
599,Naval Postgraduate School,2.73,Masters,Tulsa,M,0,1,1,0,Aircraft Pilot,04/18,06/18,N/A,N/A,N/A,N/A,N/A,N/A,3.26
600,Menlo College,2.69,Phd,Chula Vista,F,1,0,0,1,Social Media Coordinator,04/18,11/18,High School Teacher,10/15,06/16,N/A,N/A,N/A,8.33
601,State University of New York College at Cortland,3.23,Phd,Indianapolis,N/A,0,0,0,1,Sales Representative,09/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A,4.54
602,American University,2.88,Bachelors,Nashville,M,0,0,1,0,Investment Banker,02/20,08/20,N/A,N/A,N/A,N/A,N/A,N/A,6.68
603,Massachusetts School of Professional Psychology,3.66,Phd,Nashville,N/A,0,1,0,1,Real Estate Agent,03/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,4.97
604,Macalester College,3.34,Bachelors,Mesa,F,1,0,1,0,Mechanical Engineer,02/15,04/16,Chemical Technician,12/14,09/16,Software Developer,07/14,06/15,2.51
605,Missouri Western State College,2.14,Masters,Garland,F,N/A,1,0,3,Speech-Language Pathologist,11/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,7.44
606,Wayne State University,3.28,Masters,Phoenix,M,N/A,1,1,3,Wind Turbine Technician,04/18,08/18,High School Teacher,01/15,08/15,N/A,N/A,N/A,7.15
607,IMPAC University,2.54,Masters,Richmond,N/A,0,1,1,1,Logistician,06/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,4.2
608,Central College,3.19,Phd,Reno,N/A,1,1,0,1,Environmental Scientist,11/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,6.91
609,Coppin State College,3.36,Bachelors,Toledo,N/A,0,0,1,0,Firefighter,05/19,11/20,Archaeologist,10/14,03/16,Project Manager,08/14,06/16,1.38
610,Humboldt State University,2.46,Masters,San Diego,N/A,1,0,1,1,IT Consultant,08/21,05/22,Marine Biologist,06/20,04/21,N/A,N/A,N/A,8.48
611,Pacific Union College,2.91,Bachelors,Oklahoma City,M,0,1,1,4,Forensic Accountant,03/15,10/16,Video Game Developer,02/14,03/15,N/A,N/A,N/A,6.2
612,University of Northern Iowa,2.38,Masters,Hialeah,F,1,0,1,3,Aircraft Pilot,08/21,11/21,Pediatric Nurse,07/14,09/14,N/A,N/A,N/A,5.84
613,University of New Orleans,2.1,Phd,Henderson,M,1,0,0,1,Fashion Designer,01/18,05/18,N/A,N/A,N/A,N/A,N/A,N/A,5.44
614,Indiana Institute of Technologyy,2.76,Phd,Wichita,N/A,N/A,0,0,1,Customer Service Manager,01/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,1.62
615,Baptist Bible College of Missouri,2.73,Bachelors,Louisville,N/A,0,1,0,2,Web Developer,06/14,08/14,Construction Site Manager,06/14,09/14,N/A,N/A,N/A,7.99
616,Malone College,3.99,Phd,Baton Rouge,F,N/A,0,1,1,Industrial Designer,12/21,02/22,Forensic Accountant,07/21,05/22,N/A,N/A,N/A,0.26
617,Villa Julie College,2.89,Phd,Riverside,N/A,N/A,0,0,4,Content Writer,02/18,07/19,Civil Engineer,08/17,09/18,Chemical Technician,05/16,02/18,1.31
618,University of Iowa,2.67,Bachelors,Tulsa,M,1,0,1,3,Social Media Coordinator,01/18,10/18,Dietitian,03/17,08/17,N/A,N/A,N/A,2.57
619,Ohio State University,3.16,Masters,Los Angeles,M,0,0,1,2,Pharmacist,05/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,3.09
620,Olympia College,2.18,Phd,Fort Worth,F,1,0,1,0,Real Estate Agent,01/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,5.52
621,State University of New York at New Paltz,3.92,Bachelors,San Francisco,M,1,0,0,0,Marketing Manager,06/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,8.36
622,Kirksville College of Osteopathic Medicine,3.27,Phd,Madison,M,1,0,0,3,Event Planner,09/15,06/17,Cybersecurity Analyst,05/14,05/16,Occupational Therapist,04/14,10/14,9.54
623,The Defiance College,3.51,Phd,San Bernardino,M,0,0,0,0,Video Game Developer,02/20,10/20,Paramedic,06/19,10/20,N/A,N/A,N/A,3.0
624,Baltimore Hebrew University,2.34,Phd,Kansas City,M,0,0,0,4,Pediatric Nurse,04/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,3.08
625,Wesleyan College,2.82,Phd,Winston–Salem,N/A,1,0,1,1,Dietitian,07/16,06/18,Customer Service Manager,06/14,09/14,Biomedical Engineer,05/14,03/15,0.23
626,Lindsey Wilson College,2.85,Bachelors,Arlington,M,0,1,0,3,Content Writer,01/17,09/18,Occupational Therapist,06/15,10/16,Firefighter,10/14,03/15,0.6
627,Pennsylvania State University - Berks-Lehigh Valley College,3.64,Bachelors,Corpus Christi,F,1,0,0,2,Paramedic,12/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A,6.27
628,St. Joseph's College,2.0,Bachelors,Raleigh,F,0,1,0,1,Telecommunications Specialist,10/17,10/18,Paramedic,08/14,06/15,Telecommunications Specialist,05/14,09/15,2.45
629,Xavier University of Louisiana,2.6,Phd,Newark,M,0,0,0,0,Telecommunications Specialist,11/16,07/17,Urban Planner,02/15,07/15,AI Researcher,01/15,08/16,5.72
630,New Mexico Highlands University,3.96,Phd,Garland,F,N/A,1,1,0,Sales Representative,11/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,7.62
631,University of Missouri - Kansas City,2.95,Phd,Lubbock,M,1,1,0,2,Chemical Technician,08/16,01/17,Speech-Language Pathologist,05/16,12/16,Speech-Language Pathologist,06/14,04/15,3.61
632,Ohio State University,2.77,Bachelors,Tulsa,F,N/A,0,0,4,Multimedia Artist,05/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A,1.02
633,Howard Payne University,2.24,Phd,Hialeah,F,N/A,1,0,2,Event Planner,07/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,4.64
634,Franciscan School of Theology,3.95,Masters,Wichita,M,1,1,1,3,Event Planner,12/20,04/22,Data Scientist,12/14,08/16,Cybersecurity Analyst,08/14,03/16,3.11
635,University of Washington,2.04,Phd,Boston,M,1,1,0,2,Quality Assurance Manager,04/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A,5.67
636,Louisiana Baptist University,3.47,Masters,Jacksonville,N/A,0,0,0,0,Customer Service Manager,02/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A,5.24
637,Our Lady of the Lake University,3.54,Phd,Garland,M,1,1,0,4,Firefighter,10/19,07/21,Dental Hygienist,12/18,03/20,N/A,N/A,N/A,8.34
638,University of Mississippi,2.49,Bachelors,Bakersfield,M,N/A,1,1,4,Customer Service Manager,11/15,01/17,N/A,N/A,N/A,N/A,N/A,N/A,8.32
639,Pebble Hills University,3.34,Phd,San Bernardino,N/A,N/A,0,1,2,Firefighter,04/21,06/21,Civil Engineer,06/16,01/18,N/A,N/A,N/A,8.95
640,Gonzaga University,2.19,Masters,Scottsdale,M,1,1,0,3,Dietitian,06/14,10/15,Multimedia Artist,05/14,01/15,N/A,N/A,N/A,1.56
641,University of Illinois at Springfield,2.51,Masters,Cincinnati,M,N/A,1,0,0,Environmental Scientist,03/20,09/20,Event Planner,11/19,09/21,N/A,N/A,N/A,0.32
642,Finch University of Health Sciences - The Chicago Medical School,3.58,Phd,St. Petersburg,N/A,0,1,1,1,Civil Engineer,09/18,04/19,Forensic Accountant,01/16,01/18,N/A,N/A,N/A,3.89
643,San Jose Christian College,3.73,Masters,Kansas City,M,N/A,0,1,4,Urban Planner,10/18,05/20,Aircraft Pilot,02/14,05/14,Human Resources Specialist,01/14,08/15,6.36
644,William Paterson University,3.22,Masters,Madison,M,0,1,1,2,Supply Chain Analyst,02/21,04/22,Multimedia Artist,08/16,08/18,Multimedia Artist,09/15,09/16,4.18
645,Miami Dade College,3.01,Bachelors,Charlotte,N/A,N/A,0,1,3,Sales Representative,01/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,7.14
646,Simpson College,2.32,Phd,Fort Wayne,N/A,0,1,1,3,Project Manager,08/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A,5.44
647,Rhodes College,2.13,Phd,Anaheim,F,0,1,0,0,Project Manager,12/16,11/18,N/A,N/A,N/A,N/A,N/A,N/A,7.62
648,PTPL College,2.24,Phd,Charlotte,M,1,1,0,4,High School Teacher,07/14,01/16,Dietitian,04/14,01/15,Event Planner,03/14,08/14,1.38
649,Johnson State College,2.45,Masters,Chicago,F,0,1,0,0,Real Estate Agent,05/17,12/18,Environmental Scientist,02/17,04/18,N/A,N/A,N/A,0.42
650,Texas A&M University - Texarkana,2.68,Phd,Tokyo,F,1,0,0,1,Marketing Manager,01/19,11/20,Web Developer,03/15,04/16,Social Media Coordinator,10/14,06/16,9.52
651,Grinnell College,2.76,Phd,Fresno,N/A,N/A,1,1,1,Pharmacist,08/14,03/16,Environmental Scientist,07/14,09/15,Environmental Scientist,01/14,04/15,5.09
652,Lindenwood University,2.69,Bachelors,Detroit,M,N/A,0,1,1,Speech-Language Pathologist,05/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,3.09
653,Marywood University,2.48,Bachelors,Fort Worth,M,N/A,1,1,3,Project Manager,12/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A,4.27
654,Capitol College,3.02,Bachelors,North Las Vegas,N/A,0,0,1,4,Chemical Technician,05/15,08/15,N/A,N/A,N/A,N/A,N/A,N/A,6.24
655,Macquarie University,3.65,Masters,Winston–Salem,F,N/A,1,1,0,Firefighter,02/21,08/21,Industrial Designer,09/18,06/20,N/A,N/A,N/A,9.75
656,Oklahoma State University Center for Health Sciences,2.56,Phd,Albuquerque,N/A,N/A,1,0,0,Firefighter,06/14,12/15,Dental Hygienist,01/14,03/14,N/A,N/A,N/A,4.93
657,Berne University,3.88,Bachelors,Minneapolis,M,1,0,0,1,Web Developer,01/19,03/20,Chemical Technician,09/14,05/16,Veterinarian,06/14,10/15,9.52
658,University of New Hampshire - Manchester,3.75,Bachelors,Charlotte,N/A,1,0,0,4,IT Consultant,08/19,05/21,Biomedical Engineer,05/18,09/19,N/A,N/A,N/A,6.64
659,Temple University,2.32,Bachelors,Bakersfield,M,N/A,0,0,4,Graphic Designer,03/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A,5.79
660,Nebraska Wesleyan University,3.57,Phd,Hialeah,F,N/A,0,0,2,Public Relations Officer,07/21,07/22,Content Writer,10/18,12/18,N/A,N/A,N/A,1.58
661,Oregon College of Arts and Crafts,3.15,Phd,San Antonio,M,0,1,1,4,Forensic Accountant,03/18,08/18,Project Manager,12/17,06/19,N/A,N/A,N/A,8.84
662,John F. Kennedy University,3.13,Phd,Miami,F,0,0,1,4,Cybersecurity Analyst,09/15,04/16,Pediatric Nurse,11/14,12/15,N/A,N/A,N/A,2.83
663,Southeastern Baptist College,2.78,Masters,Glendale,F,N/A,0,1,0,Construction Site Manager,03/18,03/20,Occupational Therapist,09/14,06/16,N/A,N/A,N/A,8.27
664,Shaoguan University,3.0,Masters,Wichita,M,1,0,1,4,Investment Banker,06/17,03/19,N/A,N/A,N/A,N/A,N/A,N/A,2.55
665,Saginaw Valley State University,2.79,Bachelors,Tulsa,M,N/A,1,1,4,Environmental Scientist,10/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,0.86
666,Ohio Valley College,3.08,Phd,Fresno,F,0,1,0,0,Chemical Technician,12/14,10/16,Public Relations Officer,01/14,01/15,Wind Turbine Technician,01/14,08/14,1.0
667,Oakland City University,3.26,Bachelors,Minneapolis,N/A,1,1,0,4,Graphic Designer,07/17,05/19,Dietitian,05/14,06/15,Pediatric Nurse,04/14,02/15,4.89
668,New Hampshire College,3.35,Phd,Chandler,M,1,1,0,0,Supply Chain Analyst,11/20,09/21,Project Manager,08/20,10/20,Forensic Accountant,07/19,01/21,5.35
669,Augsburg College,3.06,Phd,Madison,F,0,0,1,2,Forensic Accountant,11/21,03/23,Marine Biologist,03/21,11/21,N/A,N/A,N/A,3.33
670,University of Virginia,3.44,Phd,Los Angeles,F,N/A,1,1,3,Web Developer,09/21,02/22,Pharmacist,05/14,09/15,N/A,N/A,N/A,7.68
671,Morris College,2.28,Masters,Jacksonville,N/A,N/A,0,1,0,Customer Service Manager,06/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A,1.95
672,Newman University,2.42,Masters,Sacramento,M,N/A,1,1,0,Event Planner,01/20,09/20,High School Teacher,08/16,05/18,Pharmacist,09/15,04/16,8.88
673,Eckerd College,3.64,Phd,Fresno,F,0,0,0,4,Dietitian,08/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,3.8
674,Rockhurst College,2.65,Bachelors,Hialeah,N/A,1,0,1,0,Customer Service Manager,08/21,07/22,IT Consultant,02/21,08/22,Data Scientist,08/15,06/17,0.67
675,Midwestern University,2.05,Phd,Austin,F,0,0,0,1,Human Resources Specialist,09/16,12/17,Forensic Accountant,11/15,09/17,Quality Assurance Manager,12/14,10/16,1.55
676,California College for Health Sciences,2.31,Phd,Irving,M,N/A,0,1,1,Environmental Scientist,07/21,10/21,Public Relations Officer,11/15,05/16,Dietitian,04/14,08/14,3.09
677,Eureka College,2.45,Bachelors,Detroit,N/A,0,0,0,2,Mechanical Engineer,12/19,03/20,Environmental Scientist,03/19,06/20,N/A,N/A,N/A,7.82
678,D'Youville College,3.91,Phd,Anaheim,F,1,1,1,0,Real Estate Agent,07/17,07/18,Chemical Technician,11/16,05/17,Marketing Manager,12/14,09/16,6.15
679,College of St. Scholastica,3.15,Bachelors,Colorado Springs,N/A,0,0,1,4,Marketing Manager,10/15,10/17,Investment Banker,08/15,07/16,Video Game Developer,04/14,01/15,4.69
680,Georgia Southwestern University,3.87,Masters,Austin,M,N/A,0,0,4,Firefighter,08/19,08/20,Environmental Scientist,07/15,06/17,N/A,N/A,N/A,1.7
681,University of Management & Technology,3.15,Masters,Stockton,N/A,1,0,0,3,Biomedical Engineer,04/15,10/15,Real Estate Agent,12/14,05/15,Social Media Coordinator,08/14,07/16,4.5
682,Southeastern Oklahoma State University,2.96,Bachelors,Chandler,M,0,0,1,2,Speech-Language Pathologist,08/14,04/16,Paramedic,05/14,11/14,N/A,N/A,N/A,9.69
683,Seton Hill College,2.63,Masters,Jacksonville,F,0,1,0,4,Marine Biologist,05/18,11/19,IT Consultant,04/16,03/17,N/A,N/A,N/A,7.32
684,University of Texas Medical Branch Galveston,3.21,Masters,Long Beach,M,1,1,1,3,Investment Banker,10/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,5.67
685,Columbia Commonwealth University,2.28,Bachelors,Arlington,F,1,0,1,4,Industrial Designer,02/14,10/14,Multimedia Artist,02/14,09/15,N/A,N/A,N/A,2.67
686,Alfred University,3.8,Masters,Durham,F,N/A,0,0,3,Industrial Designer,10/14,02/16,Real Estate Agent,06/14,05/15,N/A,N/A,N/A,7.69
687,University of Wisconsin - Platteville,3.66,Phd,Norfolk,M,1,0,1,1,Real Estate Agent,08/15,06/16,Telecommunications Specialist,05/15,02/17,N/A,N/A,N/A,8.83
688,Frank Lloyd Wright School of Architecture,2.64,Phd,San Antonio,F,N/A,0,1,1,Graphic Designer,10/17,09/19,High School Teacher,01/15,11/16,Wind Turbine Technician,03/14,04/15,4.5
689,University of Wisconsin - Madison,3.91,Bachelors,Lincoln,N/A,0,1,0,4,Web Developer,03/18,06/19,N/A,N/A,N/A,N/A,N/A,N/A,1.43
690,Western Baptist College,3.65,Masters,Corpus Christi,F,N/A,1,1,2,Pharmacist,01/19,04/19,Multimedia Artist,01/16,09/16,Marketing Manager,12/14,12/15,4.96
691,Pacifica Graduate Institute,3.33,Phd,New York,M,0,0,1,0,Forensic Accountant,07/21,02/23,Paramedic,12/17,08/18,N/A,N/A,N/A,1.89
692,Louisiana Baptist University,2.24,Phd,Indianapolis,N/A,1,0,1,2,Paramedic,03/19,11/20,Supply Chain Analyst,05/15,08/15,N/A,N/A,N/A,4.26
693,Regent International University,2.96,Masters,Boston,N/A,0,0,1,2,Biomedical Engineer,11/14,10/16,N/A,N/A,N/A,N/A,N/A,N/A,6.61
694,Salem State College,3.01,Masters,St. Louis,F,1,0,0,0,Project Manager,09/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A,8.6
695,Wright State University,2.47,Phd,Tulsa,F,0,0,0,1,AI Researcher,09/19,01/21,Archaeologist,09/14,04/16,N/A,N/A,N/A,1.6
696,La Roche College,2.16,Phd,Atlanta,M,0,1,0,1,Pediatric Nurse,01/14,07/15,Pediatric Nurse,01/14,09/15,N/A,N/A,N/A,9.23
697,University of New Orleans,3.55,Bachelors,St. Petersburg,N/A,0,1,1,0,Firefighter,06/14,04/16,Biomedical Engineer,04/14,09/14,Quality Assurance Manager,03/14,11/14,8.0
698,Eastern Mennonite University,2.24,Bachelors,Los Angeles,M,0,0,0,3,Aircraft Pilot,02/21,07/21,Telecommunications Specialist,06/16,11/16,N/A,N/A,N/A,3.88
699,University of Louisiana at Lafayette,3.19,Phd,Pittsburgh,F,N/A,1,0,2,Financial Analyst,04/14,09/14,Marine Biologist,03/14,05/14,Firefighter,01/14,04/15,8.58
700,Lebanon Valley College,3.87,Bachelors,Charlotte,N/A,0,1,0,4,Marine Biologist,05/15,04/17,N/A,N/A,N/A,N/A,N/A,N/A,2.02
701,Newschool of Architecture and Design,3.75,Phd,Boston,M,N/A,1,1,1,Pediatric Nurse,02/16,07/17,Sales Representative,05/14,02/16,Graphic Designer,03/14,03/15,5.39
702,Southwest Missouri State University,2.56,Phd,Garland,M,1,0,0,4,Software Developer,07/15,11/15,Paramedic,06/14,12/14,N/A,N/A,N/A,6.17
703,Yunnan University,3.7,Bachelors,Portland,M,1,1,0,0,Data Scientist,02/18,07/18,Fashion Designer,05/16,11/16,Mechanical Engineer,01/15,04/15,2.13
704,Franklin and Marshall College,2.0,Bachelors,Chandler,M,N/A,1,1,4,Investment Banker,12/20,04/21,Veterinarian,07/17,07/19,Mechanical Engineer,12/15,01/17,4.87
705,Northeastern State University,2.04,Masters,Corpus Christi,M,1,0,1,4,Dietitian,06/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A,8.65
706,Linfield College,3.21,Masters,Anchorage,N/A,1,1,1,2,Video Game Developer,02/20,07/21,IT Consultant,01/15,08/16,Paramedic,11/14,05/16,7.61
707,College of St. Catherine,2.73,Masters,Louisville,M,0,0,1,0,Video Game Developer,07/21,05/23,Cybersecurity Analyst,01/18,06/18,N/A,N/A,N/A,1.29
708,University of Wisconsin - Milwaukee,2.77,Phd,Albuquerque,N/A,0,1,1,4,Web Developer,03/15,07/16,Real Estate Agent,01/14,03/15,Pharmacist,01/14,01/15,8.39
709,Castleton State College,3.13,Bachelors,St. Petersburg,M,0,0,1,1,Urban Planner,04/16,11/17,SEO Specialist,01/15,06/16,Construction Site Manager,09/14,07/16,2.4
710,Florida Community College at Jacksonville,2.38,Phd,Dallas,F,N/A,0,0,0,Public Relations Officer,05/15,10/16,Project Manager,05/14,10/14,Civil Engineer,02/14,03/15,9.21
711,Shinshu University,2.42,Bachelors,Anaheim,F,N/A,1,0,1,Marketing Manager,05/14,08/15,Graphic Designer,04/14,11/15,N/A,N/A,N/A,2.06
