Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
532,Providence College,3.65,Bachelors,Providence,M,1,0,1,0,Data Scientist,06/14,01/15,N/A,N/A,N/A,N/A,N/A,N/A
533,Providence College,3.04,Phd,Providence,N/A,0,1,1,3,Data Scientist,07/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
534,Providence College,2.25,Masters,Providence,F,0,1,0,4,Data Scientist,07/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A
535,Providence College,3.72,Phd,Providence,N/A,0,1,1,3,Data Scientist,10/17,07/19,N/A,N/A,N/A,N/A,N/A,N/A
536,Providence College,3.6,Bachelors,Providence,N/A,N/A,1,1,3,Data Scientist,10/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A
537,Providence College,2.37,Bachelors,Providence,F,N/A,1,0,3,Data Scientist,12/14,05/16,N/A,N/A,N/A,N/A,N/A,N/A
538,Providence College,2.59,Phd,Providence,F,1,0,1,1,Data Scientist,02/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
539,Providence College,3.59,Masters,Providence,M,0,1,1,1,Data Scientist,09/19,09/20,N/A,N/A,N/A,N/A,N/A,N/A
540,Providence College,2.37,Masters,Providence,N/A,1,0,0,4,Data Scientist,12/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A
541,Providence College,3.84,Masters,Providence,F,1,1,0,1,Data Scientist,10/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A
542,Providence College,2.85,Masters,Providence,N/A,0,0,0,1,Data Scientist,07/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A
543,Providence College,2.17,Phd,Providence,N/A,1,0,1,1,Data Scientist,02/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A
544,Providence College,3.63,Phd,Providence,F,N/A,1,1,1,Data Scientist,06/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A
545,Providence College,2.75,Bachelors,Providence,M,1,0,0,0,Data Scientist,01/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A
546,Providence College,3.05,Masters,Providence,N/A,0,0,1,4,Data Scientist,04/15,09/15,N/A,N/A,N/A,N/A,N/A,N/A
547,Providence College,2.22,Masters,Providence,F,N/A,1,0,1,Data Scientist,10/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A
548,Providence College,2.01,Masters,Providence,M,N/A,1,0,4,Data Scientist,06/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A
549,Providence College,3.28,Phd,Providence,N/A,1,1,0,2,Data Scientist,06/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A
550,Providence College,3.03,Masters,Providence,F,1,1,1,0,Data Scientist,08/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A
551,Providence College,3.19,Phd,Providence,N/A,N/A,0,1,1,Data Scientist,11/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A
552,Providence College,3.59,Masters,Providence,F,1,0,0,0,Data Scientist,01/17,07/17,N/A,N/A,N/A,N/A,N/A,N/A
553,Providence College,3.29,Masters,Providence,F,0,0,0,0,Data Scientist,09/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A
554,Providence College,2.35,Bachelors,Providence,N/A,1,0,1,2,Data Scientist,04/18,09/18,N/A,N/A,N/A,N/A,N/A,N/A
555,Providence College,2.72,Masters,Providence,N/A,1,0,0,4,Data Scientist,06/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A
556,Providence College,3.81,Masters,Providence,F,N/A,0,1,0,Data Scientist,06/18,06/20,N/A,N/A,N/A,N/A,N/A,N/A
557,Providence College,3.54,Bachelors,Providence,M,1,1,0,3,Data Scientist,04/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A
558,Providence College,3.11,Phd,Providence,N/A,1,0,0,2,Data Scientist,04/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A
559,Providence College,2.51,Phd,Providence,F,1,0,1,3,Data Scientist,09/14,01/16,N/A,N/A,N/A,N/A,N/A,N/A
560,Providence College,2.6,Masters,Providence,F,0,0,1,2,Data Scientist,01/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A
561,Providence College,3.46,Phd,Providence,M,1,1,1,3,Data Scientist,12/17,06/19,N/A,N/A,N/A,N/A,N/A,N/A
562,Providence College,3.7,Masters,Providence,M,0,1,1,3,Data Scientist,01/15,05/15,N/A,N/A,N/A,N/A,N/A,N/A
563,Providence College,3.34,Bachelors,Providence,M,0,1,1,0,Data Scientist,11/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A
564,Providence College,3.62,Bachelors,Providence,N/A,0,1,0,0,Data Scientist,03/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A
565,Providence College,3.53,Masters,Providence,F,0,0,0,2,Data Scientist,11/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A
566,Providence College,2.3,Bachelors,Providence,F,N/A,0,1,4,Data Scientist,11/17,11/19,N/A,N/A,N/A,N/A,N/A,N/A
567,Providence College,2.85,Bachelors,Providence,F,0,0,1,0,Data Scientist,05/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A
568,Providence College,2.31,Masters,Providence,M,1,1,0,0,Data Scientist,12/18,12/20,N/A,N/A,N/A,N/A,N/A,N/A
569,Providence College,2.47,Masters,Providence,F,0,0,0,1,Data Scientist,05/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A
570,Providence College,3.74,Bachelors,Providence,N/A,1,0,1,0,Data Scientist,04/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A
571,Providence College,2.95,Phd,Providence,M,0,0,1,4,Data Scientist,10/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A
572,Providence College,3.07,Phd,Providence,M,N/A,1,0,1,Data Scientist,03/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A
573,Providence College,2.36,Masters,Providence,M,0,1,1,3,Data Scientist,09/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A
574,Providence College,2.62,Masters,Providence,M,0,1,0,3,Data Scientist,05/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A
575,Providence College,2.46,Phd,Providence,N/A,N/A,0,0,1,Data Scientist,11/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A
576,Providence College,2.41,Bachelors,Providence,F,0,0,1,1,Data Scientist,06/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
577,Providence College,3.28,Phd,Providence,N/A,1,0,0,1,Data Scientist,08/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A
578,Providence College,2.51,Phd,Providence,F,0,0,0,2,Data Scientist,12/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A
579,Providence College,3.26,Phd,Providence,N/A,0,1,0,4,Data Scientist,04/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A
580,Providence College,2.12,Phd,Providence,M,0,0,1,4,Data Scientist,06/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A
581,Providence College,2.28,Masters,Providence,M,N/A,1,0,3,Data Scientist,12/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
582,Providence College,2.55,Masters,Providence,N/A,0,0,1,3,Data Scientist,01/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A
583,Providence College,3.19,Bachelors,Providence,N/A,0,1,0,3,Data Scientist,02/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A
584,Providence College,3.35,Bachelors,Providence,F,1,0,0,0,Data Scientist,04/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
585,Providence College,2.89,Bachelors,Providence,N/A,0,0,0,3,Data Scientist,09/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A
586,Providence College,2.89,Bachelors,Providence,N/A,0,1,0,1,Data Scientist,05/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
587,Providence College,3.45,Phd,Providence,F,0,1,0,3,Data Scientist,10/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A
588,Providence College,2.03,Masters,Providence,F,0,0,1,1,Data Scientist,05/18,09/19,N/A,N/A,N/A,N/A,N/A,N/A
589,Providence College,2.68,Masters,Providence,F,1,0,1,2,Data Scientist,09/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A
590,Providence College,3.64,Bachelors,Providence,N/A,1,0,0,0,Data Scientist,05/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A
591,Providence College,3.21,Bachelors,Providence,F,N/A,1,1,0,Data Scientist,02/19,08/19,N/A,N/A,N/A,N/A,N/A,N/A
592,Providence College,2.67,Phd,Providence,M,0,0,1,4,Data Scientist,09/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A
593,Providence College,3.81,Phd,Providence,M,N/A,1,0,2,Data Scientist,11/16,05/18,N/A,N/A,N/A,N/A,N/A,N/A
594,Providence College,3.55,Bachelors,Providence,M,N/A,0,1,1,Data Scientist,01/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A
595,Providence College,2.53,Masters,Providence,N/A,0,0,1,2,Data Scientist,06/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A
596,Providence College,3.29,Masters,Providence,M,1,0,1,0,Data Scientist,11/15,11/16,N/A,N/A,N/A,N/A,N/A,N/A
597,Providence College,3.19,Masters,Providence,N/A,1,0,1,1,Data Scientist,06/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A
598,Providence College,2.8,Bachelors,Providence,N/A,0,1,0,2,Data Scientist,12/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A
599,Providence College,2.73,Masters,Providence,M,0,1,1,0,Data Scientist,04/18,06/18,N/A,N/A,N/A,N/A,N/A,N/A
600,Providence College,2.69,Phd,Providence,F,1,0,0,1,Data Scientist,04/18,11/18,N/A,N/A,N/A,N/A,N/A,N/A
601,Providence College,3.23,Phd,Providence,N/A,0,0,0,1,Data Scientist,09/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A
602,Providence College,2.88,Bachelors,Providence,M,0,0,1,0,Data Scientist,02/20,08/20,N/A,N/A,N/A,N/A,N/A,N/A
603,Providence College,3.66,Phd,Providence,N/A,0,1,0,1,Data Scientist,03/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A
604,Providence College,3.34,Bachelors,Providence,F,1,0,1,0,Data Scientist,02/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A
605,Providence College,2.14,Masters,Providence,F,N/A,1,0,3,Data Scientist,11/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A
606,Providence College,3.28,Masters,Providence,M,N/A,1,1,3,Data Scientist,04/18,08/18,N/A,N/A,N/A,N/A,N/A,N/A
607,Providence College,2.54,Masters,Providence,N/A,0,1,1,1,Data Scientist,06/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A
608,Providence College,3.19,Phd,Providence,N/A,1,1,0,1,Data Scientist,11/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A
609,Providence College,3.36,Bachelors,Providence,N/A,0,0,1,0,Data Scientist,05/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A
610,Providence College,2.46,Masters,Providence,N/A,1,0,1,1,Data Scientist,08/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A
611,Providence College,2.91,Bachelors,Providence,M,0,1,1,4,Data Scientist,03/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A
612,Providence College,2.38,Masters,Providence,F,1,0,1,3,Data Scientist,08/21,11/21,N/A,N/A,N/A,N/A,N/A,N/A
613,Providence College,2.1,Phd,Providence,M,1,0,0,1,Data Scientist,01/18,05/18,N/A,N/A,N/A,N/A,N/A,N/A
614,Providence College,2.76,Phd,Providence,N/A,N/A,0,0,1,Data Scientist,01/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A
615,Providence College,2.73,Bachelors,Providence,N/A,0,1,0,2,Data Scientist,06/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A
616,Providence College,3.99,Phd,Providence,F,N/A,0,1,1,Data Scientist,12/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A
617,Providence College,2.89,Phd,Providence,N/A,N/A,0,0,4,Data Scientist,02/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A
618,Providence College,2.67,Bachelors,Providence,M,1,0,1,3,Data Scientist,01/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A
619,Providence College,3.16,Masters,Providence,M,0,0,1,2,Data Scientist,05/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A
620,Providence College,2.18,Phd,Providence,F,1,0,1,0,Data Scientist,01/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A
621,Providence College,3.92,Bachelors,Providence,M,1,0,0,0,Data Scientist,06/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A
622,Providence College,3.27,Phd,Providence,M,1,0,0,3,Data Scientist,09/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A
623,Providence College,3.51,Phd,Providence,M,0,0,0,0,Data Scientist,02/20,10/20,N/A,N/A,N/A,N/A,N/A,N/A
624,Providence College,2.34,Phd,Providence,M,0,0,0,4,Data Scientist,04/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A
625,Providence College,2.82,Phd,Providence,N/A,1,0,1,1,Data Scientist,07/16,06/18,N/A,N/A,N/A,N/A,N/A,N/A
626,Providence College,2.85,Bachelors,Providence,M,0,1,0,3,Data Scientist,01/17,09/18,N/A,N/A,N/A,N/A,N/A,N/A
627,Providence College,3.64,Bachelors,Providence,F,1,0,0,2,Data Scientist,12/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A
628,Providence College,2.0,Bachelors,Providence,F,0,1,0,1,Data Scientist,10/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A
629,Providence College,2.6,Phd,Providence,M,0,0,0,0,Data Scientist,11/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A
630,Providence College,3.96,Phd,Providence,F,N/A,1,1,0,Data Scientist,11/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A
631,Providence College,2.95,Phd,Providence,M,1,1,0,2,Data Scientist,08/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A
632,Providence College,2.77,Bachelors,Providence,F,N/A,0,0,4,Data Scientist,05/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A
633,Providence College,2.24,Phd,Providence,F,N/A,1,0,2,Data Scientist,07/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
634,Providence College,3.95,Masters,Providence,M,1,1,1,3,Data Scientist,12/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
635,Providence College,2.04,Phd,Providence,M,1,1,0,2,Data Scientist,04/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A
636,Providence College,3.47,Masters,Providence,N/A,0,0,0,0,Data Scientist,02/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A
637,Providence College,3.54,Phd,Providence,M,1,1,0,4,Data Scientist,10/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A
638,Providence College,2.49,Bachelors,Providence,M,N/A,1,1,4,Data Scientist,11/15,01/17,N/A,N/A,N/A,N/A,N/A,N/A
639,Providence College,3.34,Phd,Providence,N/A,N/A,0,1,2,Data Scientist,04/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A
640,Providence College,2.19,Masters,Providence,M,1,1,0,3,Data Scientist,06/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A
641,Providence College,2.51,Masters,Providence,M,N/A,1,0,0,Data Scientist,03/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A
642,Providence College,3.58,Phd,Providence,N/A,0,1,1,1,Data Scientist,09/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A
643,Providence College,3.73,Masters,Providence,M,N/A,0,1,4,Data Scientist,10/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A
644,Providence College,3.22,Masters,Providence,M,0,1,1,2,Data Scientist,02/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A
645,Providence College,3.01,Bachelors,Providence,N/A,N/A,0,1,3,Data Scientist,01/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A
646,Providence College,2.32,Phd,Providence,N/A,0,1,1,3,Data Scientist,08/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A
647,Providence College,2.13,Phd,Providence,F,0,1,0,0,Data Scientist,12/16,11/18,N/A,N/A,N/A,N/A,N/A,N/A
648,Providence College,2.24,Phd,Providence,M,1,1,0,4,Data Scientist,07/14,01/16,N/A,N/A,N/A,N/A,N/A,N/A
649,Providence College,2.45,Masters,Providence,F,0,1,0,0,Data Scientist,05/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A
650,Providence College,2.68,Phd,Providence,F,1,0,0,1,Data Scientist,01/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A
651,Providence College,2.76,Phd,Providence,N/A,N/A,1,1,1,Data Scientist,08/14,03/16,N/A,N/A,N/A,N/A,N/A,N/A
652,Providence College,2.69,Bachelors,Providence,M,N/A,0,1,1,Data Scientist,05/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A
653,Providence College,2.48,Bachelors,Providence,M,N/A,1,1,3,Data Scientist,12/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A
654,Providence College,3.02,Bachelors,Providence,N/A,0,0,1,4,Data Scientist,05/15,08/15,N/A,N/A,N/A,N/A,N/A,N/A
655,Providence College,3.65,Masters,Providence,F,N/A,1,1,0,Data Scientist,02/21,08/21,N/A,N/A,N/A,N/A,N/A,N/A
656,Providence College,2.56,Phd,Providence,N/A,N/A,1,0,0,Data Scientist,06/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A
657,Providence College,3.88,Bachelors,Providence,M,1,0,0,1,Data Scientist,01/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A
658,Providence College,3.75,Bachelors,Providence,N/A,1,0,0,4,Data Scientist,08/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
659,Providence College,2.32,Bachelors,Providence,M,N/A,0,0,4,Data Scientist,03/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A
660,Providence College,3.57,Phd,Providence,F,N/A,0,0,2,Data Scientist,07/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A
661,Providence College,3.15,Phd,Providence,M,0,1,1,4,Data Scientist,03/18,08/18,N/A,N/A,N/A,N/A,N/A,N/A
662,Providence College,3.13,Phd,Providence,F,0,0,1,4,Data Scientist,09/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A
663,Providence College,2.78,Masters,Providence,F,N/A,0,1,0,Data Scientist,03/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A
664,Providence College,3.0,Masters,Providence,M,1,0,1,4,Data Scientist,06/17,03/19,N/A,N/A,N/A,N/A,N/A,N/A
665,Providence College,2.79,Bachelors,Providence,M,N/A,1,1,4,Data Scientist,10/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A
666,Providence College,3.08,Phd,Providence,F,0,1,0,0,Data Scientist,12/14,10/16,N/A,N/A,N/A,N/A,N/A,N/A
667,Providence College,3.26,Bachelors,Providence,N/A,1,1,0,4,Data Scientist,07/17,05/19,N/A,N/A,N/A,N/A,N/A,N/A
668,Providence College,3.35,Phd,Providence,M,1,1,0,0,Data Scientist,11/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A
669,Providence College,3.06,Phd,Providence,F,0,0,1,2,Data Scientist,11/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A
670,Providence College,3.44,Phd,Providence,F,N/A,1,1,3,Data Scientist,09/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A
671,Providence College,2.28,Masters,Providence,N/A,N/A,0,1,0,Data Scientist,06/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A
672,Providence College,2.42,Masters,Providence,M,N/A,1,1,0,Data Scientist,01/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A
673,Providence College,3.64,Phd,Providence,F,0,0,0,4,Data Scientist,08/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A
674,Providence College,2.65,Bachelors,Providence,N/A,1,0,1,0,Data Scientist,08/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A
675,Providence College,2.05,Phd,Providence,F,0,0,0,1,Data Scientist,09/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A
676,Providence College,2.31,Phd,Providence,M,N/A,0,1,1,Data Scientist,07/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A
677,Providence College,2.45,Bachelors,Providence,N/A,0,0,0,2,Data Scientist,12/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A
678,Providence College,3.91,Phd,Providence,F,1,1,1,0,Data Scientist,07/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A
679,Providence College,3.15,Bachelors,Providence,N/A,0,0,1,4,Data Scientist,10/15,10/17,N/A,N/A,N/A,N/A,N/A,N/A
680,Providence College,3.87,Masters,Providence,M,N/A,0,0,4,Data Scientist,08/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A
681,Providence College,3.15,Masters,Providence,N/A,1,0,0,3,Data Scientist,04/15,10/15,N/A,N/A,N/A,N/A,N/A,N/A
682,Providence College,2.96,Bachelors,Providence,M,0,0,1,2,Data Scientist,08/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A
683,Providence College,2.63,Masters,Providence,F,0,1,0,4,Data Scientist,05/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A
684,Providence College,3.21,Masters,Providence,M,1,1,1,3,Data Scientist,10/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
685,Providence College,2.28,Bachelors,Providence,F,1,0,1,4,Data Scientist,02/14,10/14,N/A,N/A,N/A,N/A,N/A,N/A
686,Providence College,3.8,Masters,Providence,F,N/A,0,0,3,Data Scientist,10/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A
687,Providence College,3.66,Phd,Providence,M,1,0,1,1,Data Scientist,08/15,06/16,N/A,N/A,N/A,N/A,N/A,N/A
688,Providence College,2.64,Phd,Providence,F,N/A,0,1,1,Data Scientist,10/17,09/19,N/A,N/A,N/A,N/A,N/A,N/A
689,Providence College,3.91,Bachelors,Providence,N/A,0,1,0,4,Data Scientist,03/18,06/19,N/A,N/A,N/A,N/A,N/A,N/A
690,Providence College,3.65,Masters,Providence,F,N/A,1,1,2,Data Scientist,01/19,04/19,N/A,N/A,N/A,N/A,N/A,N/A
691,Providence College,3.33,Phd,Providence,M,0,0,1,0,Data Scientist,07/21,02/23,N/A,N/A,N/A,N/A,N/A,N/A
692,Providence College,2.24,Phd,Providence,N/A,1,0,1,2,Data Scientist,03/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A
693,Providence College,2.96,Masters,Providence,N/A,0,0,1,2,Data Scientist,11/14,10/16,N/A,N/A,N/A,N/A,N/A,N/A
694,Providence College,3.01,Masters,Providence,F,1,0,0,0,Data Scientist,09/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A
695,Providence College,2.47,Phd,Providence,F,0,0,0,1,Data Scientist,09/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
696,Providence College,2.16,Phd,Providence,M,0,1,0,1,Data Scientist,01/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A
697,Providence College,3.55,Bachelors,Providence,N/A,0,1,1,0,Data Scientist,06/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A
698,Providence College,2.24,Bachelors,Providence,M,0,0,0,3,Data Scientist,02/21,07/21,N/A,N/A,N/A,N/A,N/A,N/A
699,Providence College,3.19,Phd,Providence,F,N/A,1,0,2,Data Scientist,04/14,09/14,N/A,N/A,N/A,N/A,N/A,N/A
700,Providence College,3.87,Bachelors,Providence,N/A,0,1,0,4,Data Scientist,05/15,04/17,N/A,N/A,N/A,N/A,N/A,N/A
701,Providence College,3.75,Phd,Providence,M,N/A,1,1,1,Data Scientist,02/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A
702,Providence College,2.56,Phd,Providence,M,1,0,0,4,Data Scientist,07/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A
703,Providence College,3.7,Bachelors,Providence,M,1,1,0,0,Data Scientist,02/18,07/18,N/A,N/A,N/A,N/A,N/A,N/A
704,Providence College,2.0,Bachelors,Providence,M,N/A,1,1,4,Data Scientist,12/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A
705,Providence College,2.04,Masters,Providence,M,1,0,1,4,Data Scientist,06/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A
706,Providence College,3.21,Masters,Providence,N/A,1,1,1,2,Data Scientist,02/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A
707,Providence College,2.73,Masters,Providence,M,0,0,1,0,Data Scientist,07/21,05/23,N/A,N/A,N/A,N/A,N/A,N/A
708,Providence College,2.77,Phd,Providence,N/A,0,1,1,4,Data Scientist,03/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A
709,Providence College,3.13,Bachelors,Providence,M,0,0,1,1,Data Scientist,04/16,11/17,N/A,N/A,N/A,N/A,N/A,N/A
710,Providence College,2.38,Phd,Providence,F,N/A,0,0,0,Data Scientist,05/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A
711,Providence College,2.42,Bachelors,Providence,F,N/A,1,0,1,Data Scientist,05/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A
712,Providence College,2.97,Phd,Providence,M,1,1,1,3,Data Scientist,12/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A
713,Providence College,3.51,Masters,Providence,F,0,0,1,4,Data Scientist,02/21,02/23,N/A,N/A,N/A,N/A,N/A,N/A
714,Providence College,3.24,Masters,Providence,N/A,N/A,0,0,0,Data Scientist,09/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
715,Providence College,2.59,Masters,Providence,M,N/A,1,1,1,Data Scientist,12/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A
716,Providence College,2.86,Phd,Providence,N/A,0,1,1,4,Data Scientist,12/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A
717,Providence College,2.34,Bachelors,Providence,M,N/A,1,0,2,Data Scientist,03/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
718,Providence College,2.15,Bachelors,Providence,F,0,1,1,1,Data Scientist,07/14,10/14,N/A,N/A,N/A,N/A,N/A,N/A
719,Providence College,3.57,Masters,Providence,N/A,1,0,1,1,Data Scientist,12/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A
720,Providence College,2.53,Masters,Providence,F,1,0,0,3,Data Scientist,03/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A
721,Providence College,2.36,Masters,Providence,F,1,0,0,2,Data Scientist,01/19,09/19,N/A,N/A,N/A,N/A,N/A,N/A
722,Providence College,3.38,Masters,Providence,M,0,1,0,3,Data Scientist,08/14,08/16,N/A,N/A,N/A,N/A,N/A,N/A
723,Providence College,3.24,Bachelors,Providence,N/A,N/A,1,0,2,Data Scientist,02/15,11/16,N/A,N/A,N/A,N/A,N/A,N/A
724,Providence College,3.27,Phd,Providence,F,1,0,0,1,Data Scientist,03/17,02/18,N/A,N/A,N/A,N/A,N/A,N/A
725,Providence College,2.46,Phd,Providence,M,1,0,1,3,Data Scientist,07/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A
726,Providence College,2.47,Phd,Providence,M,1,0,1,4,Data Scientist,02/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A
727,Providence College,2.44,Phd,Providence,M,N/A,0,1,2,Data Scientist,03/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A
728,Providence College,2.35,Masters,Providence,F,N/A,0,1,1,Data Scientist,12/21,10/23,N/A,N/A,N/A,N/A,N/A,N/A
729,Providence College,3.31,Masters,Providence,M,0,0,1,0,Data Scientist,01/14,01/15,N/A,N/A,N/A,N/A,N/A,N/A
730,Providence College,3.7,Masters,Providence,N/A,1,1,0,2,Data Scientist,03/14,03/16,N/A,N/A,N/A,N/A,N/A,N/A
