Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
448,Lake Forest College,2.49,Bachelors,Fort Wayne,F,0,0,1,1,Data Scientist,03/21,07/21,N/A,N/A,N/A,N/A,N/A,N/A,4.54
449,University of Northern Iowa,3.66,Masters,San Antonio,M,0,1,0,3,Data Scientist,11/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,2.41
450,American Indian College,3.73,Masters,Lexington,N/A,N/A,1,1,0,Accountant,09/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,2.24
451,California School of Professional Psychology - Los Angels,3.54,Bachelors,Stockton,M,1,1,1,4,Business Analyst,09/21,05/23,N/A,N/A,N/A,N/A,N/A,N/A,5.76
452,State University of New York Health Sience Centre Syracuse,2.23,Masters,Stockton,F,0,1,1,2,Pharmacist,03/19,12/19,N/A,N/A,N/A,N/A,N/A,N/A,7.39
453,Goshen College,3.59,Phd,Pittsburgh,M,N/A,1,0,3,Financial Analyst,06/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A,5.44
454,Eastern Connecticut State University,3.84,Masters,Madison,M,N/A,0,1,3,Multimedia Artist,02/17,05/17,N/A,N/A,N/A,N/A,N/A,N/A,4.31
455,Valdosta State University,3.2,Masters,Albuquerque,F,N/A,1,1,2,Researcher,01/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A,1.34
456,South Dakota School of Mines and Technology,3.88,Masters,New York,F,N/A,1,0,4,Machine Learning Engineer,04/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A,8.77
457,Alma College,3.65,Phd,Newark,M,N/A,0,1,2,Social Media Coordinator,07/14,06/15,N/A,N/A,N/A,N/A,N/A,N/A,4.06
458,California Maritime Academy,3.33,Bachelors,Bakersfield,F,1,0,1,1,Pharmacist,11/18,02/19,N/A,N/A,N/A,N/A,N/A,N/A,8.76
459,Slippery Rock University,3.15,Phd,Winston–Salem,F,N/A,1,1,0,Product Manager,02/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,0.43
460,Long Island University,2.7,Bachelors,Toledo,F,1,0,1,0,Data Scientist,12/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A,6.34
461,University of Louisiana at Monroe,2.32,Bachelors,Indianapolis,F,0,0,1,4,Machine Learning Engineer,09/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A,8.26
462,Chestnut Hill College,3.21,Bachelors,Cincinnati,F,N/A,0,1,2,Investment Banker,07/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A,6.23
463,Medical College of Pennsylvania and Hahnemann University,2.64,Masters,Las Vegas,F,0,0,0,3,Firefighter,07/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A,2.26
464,Mountain State University,3.73,Masters,Corpus Christi,N/A,1,0,1,3,Data Scientist,05/19,08/19,N/A,N/A,N/A,N/A,N/A,N/A,5.15
465,The McGregor School of Antioch University,3.99,Bachelors,Glendale,M,1,0,1,3,Machine Learning Engineer,12/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,2.1
466,Eckerd College,3.5,Bachelors,St. Louis,F,0,1,0,1,Public Relations Officer,06/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A,2.49
467,New York Institute of Technology,2.18,Masters,Oakland,M,N/A,1,1,1,Product Manager,01/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,1.05
468,Wentworth Institute of Technology,2.58,Phd,Saint Paul,N/A,N/A,0,1,3,Researcher,06/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A,1.69
469,Lutheran Bible Institute of Seattle,2.22,Bachelors,Honolulu,F,0,0,0,4,Researcher,07/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,9.02
470,Indiana University at Bloomington,3.3,Phd,Lexington,M,0,1,0,1,Machine Learning Engineer,06/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,4.61
471,Trinity University,3.53,Masters,Columbus,F,0,0,0,1,Public Relations Officer,09/14,08/16,N/A,N/A,N/A,N/A,N/A,N/A,3.74
472,Georgia Institute of Technology,3.85,Bachelors,Greensboro,F,N/A,1,0,0,Product Manager,07/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,6.64
473,Rider University,2.88,Phd,Scottsdale,F,N/A,0,0,0,Data Scientist,07/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,0.77
474,Oakton Community College,3.8,Phd,Corpus Christi,F,N/A,1,0,4,Data Analyst,03/21,01/22,N/A,N/A,N/A,N/A,N/A,N/A,1.24
475,Trinity College Connecticut,3.76,Phd,Denver,F,0,1,0,1,Researcher,01/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,0.45
476,Albertus Magnus College,2.63,Masters,Arlington,F,N/A,0,1,1,Sales Representative,11/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A,1.35
477,Radford University,3.74,Masters,El Paso,F,1,0,1,2,Business Analyst,08/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,0.72
478,Saginaw Valley State University,2.75,Phd,Los Angeles,N/A,0,0,1,4,Multimedia Artist,06/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A,4.7
479,Bethany College West Virginia,2.59,Phd,Bakersfield,N/A,N/A,0,0,4,Pharmacist,10/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,7.93
480,Excel College,3.3,Masters,Raleigh,F,0,1,1,2,Software Engineer,08/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A,6.19
481,Nyack College,2.66,Phd,Fort Wayne,F,1,0,0,2,Pilot,10/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A,2.51
482,St. Bernard's Institute,3.26,Phd,Richmond,N/A,1,1,1,0,Firefighter,11/21,06/23,N/A,N/A,N/A,N/A,N/A,N/A,2.47
483,Franklin Pierce College,3.22,Masters,San Diego,N/A,0,0,1,4,Product Designer,09/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,1.35
484,Austin College,3.13,Phd,Wichita,N/A,0,1,1,4,Product Designer,08/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,0.03
485,Wilmington College,2.76,Phd,Baltimore,F,1,0,1,2,Machine Learning Engineer,09/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A,7.67
486,University of the Southwest,3.1,Phd,Jacksonville,M,0,0,0,3,Human Resources Specialist,03/19,12/19,N/A,N/A,N/A,N/A,N/A,N/A,2.65
487,Northwest Missouri State University,3.19,Masters,Jacksonville,M,1,1,0,3,Public Relations Officer,02/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,6.27
488,Charles R. Drew University of Medicine and Science,3.09,Phd,Lexington,M,1,0,1,0,Sales Representative,05/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A,5.04
489,State University of New York College at Brockport,2.89,Masters,Milwaukee,M,N/A,0,0,3,Public Relations Officer,06/19,09/19,N/A,N/A,N/A,N/A,N/A,N/A,5.29
490,Florida Community College at Jacksonville,2.03,Masters,Cleveland,F,0,0,0,3,Dietitian,06/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A,6.08
491,Clarke College,3.17,Bachelors,Bakersfield,M,0,0,1,3,Product Manager,12/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A,4.67
492,Boston Architectural Center,2.34,Bachelors,Buffalo,N/A,N/A,0,0,1,Pilot,01/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,3.2
493,Haverford College,3.29,Phd,Irvine,N/A,1,1,0,0,Pharmacist,02/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,6.52
494,Pace University  Pleasantville/Briarcliff,3.52,Masters,Jacksonville,M,0,0,0,2,Human Resources Specialist,05/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,4.42
495,Johns Hopkins University,3.0,Bachelors,Gilbert,N/A,N/A,1,0,3,Public Relations Officer,09/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A,6.18
496,Nazarene Bible College,3.08,Phd,Madison,F,N/A,0,1,1,Financial Analyst,09/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A,5.82
497,Paul Quinn College,3.9,Bachelors,Chicago,M,0,0,1,3,Financial Analyst,02/21,01/23,N/A,N/A,N/A,N/A,N/A,N/A,1.77
498,Brescia University,3.69,Bachelors,Gilbert,M,N/A,1,0,1,Public Relations Officer,07/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,7.83
499,Carroll College Helena,3.83,Masters,Washington,F,1,1,1,0,Business Analyst,11/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,2.98
500,Muskingum College,3.63,Masters,Irvine,N/A,N/A,1,1,3,Product Manager,07/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,5.92
501,Mississippi State University,2.22,Bachelors,Phoenix,F,1,1,1,1,Product Designer,04/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A,1.98
502,Universidad Nacional de Catamarca,2.3,Bachelors,Tucson,F,1,1,0,4,Product Designer,02/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,8.13
503,Princeton University,3.05,Masters,New York,N/A,0,0,0,4,Software Engineer,08/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A,8.08
504,Shawnee State University,2.49,Phd,Greensboro,F,N/A,1,1,1,Investment Banker,12/17,12/19,N/A,N/A,N/A,N/A,N/A,N/A,2.75
505,Southwestern University,2.95,Masters,Memphis,N/A,1,1,1,3,Multimedia Artist,10/17,03/19,N/A,N/A,N/A,N/A,N/A,N/A,5.45
506,Barry University,2.79,Bachelors,Seattle,N/A,1,0,0,3,Researcher,04/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,4.99
507,Albion College,3.1,Phd,San Diego,F,N/A,0,1,0,Data Scientist,09/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A,8.76
508,Virginia Military Institute,3.49,Bachelors,San Jose,N/A,1,1,0,0,Product Designer,05/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,6.51
509,Universidad de Colima,3.43,Phd,Winston–Salem,F,N/A,1,1,2,Sales Representative,05/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A,2.1
510,University of Texas of the Permian Basin,3.04,Bachelors,Buffalo,N/A,0,1,0,0,Software Engineer,12/16,05/18,N/A,N/A,N/A,N/A,N/A,N/A,9.38
511,Grace Bible College,3.64,Phd,San Francisco,M,1,0,0,3,Sales Representative,08/18,02/19,N/A,N/A,N/A,N/A,N/A,N/A,7.35
512,Graduate Theological Union,2.86,Phd,Louisville,N/A,1,1,0,2,Machine Learning Engineer,01/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,0.89
513,Southwestern University,3.79,Bachelors,Chicago,N/A,N/A,0,0,0,Human Resources Specialist,07/19,12/20,N/A,N/A,N/A,N/A,N/A,N/A,8.78
514,Whitman College,2.14,Phd,Norfolk,F,N/A,0,1,1,Investment Banker,07/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,8.08
515,ITT Technical Institute Maitland,3.91,Masters,Lubbock,N/A,N/A,0,0,4,Product Manager,09/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,6.62
516,Virginia International University,3.31,Bachelors,Chesapeake,M,N/A,0,1,0,Investment Banker,05/14,03/16,N/A,N/A,N/A,N/A,N/A,N/A,4.59
517,Holy Cross College,2.76,Masters,Arlington,M,1,1,0,0,Sales Representative,03/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,2.17
518,Southeastern Louisiana University,2.39,Bachelors,Columbus,N/A,0,0,0,1,Multimedia Artist,03/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A,3.87
519,University of Silesia,2.96,Phd,Memphis,N/A,0,0,1,3,Multimedia Artist,09/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A,4.7
520,Marylhurst University,2.39,Phd,Albuquerque,M,0,1,1,1,Financial Analyst,02/15,07/15,N/A,N/A,N/A,N/A,N/A,N/A,9.17
521,University of North Carolina at Chapel Hill,2.33,Phd,Buffalo,F,0,0,1,0,Machine Learning Engineer,11/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,3.26
522,Mount Carmel College of Nursing,3.23,Bachelors,Baltimore,M,N/A,1,0,3,Dietitian,05/17,06/18,N/A,N/A,N/A,N/A,N/A,N/A,0.15
523,University of Mississippi Medical Center,3.05,Masters,Irving,M,1,0,0,2,Public Relations Officer,12/18,06/20,N/A,N/A,N/A,N/A,N/A,N/A,7.43
524,Berry College,3.34,Masters,Anchorage,N/A,1,1,1,0,Public Relations Officer,07/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,3.17
525,Fisher College,3.86,Bachelors,Henderson,N/A,1,0,0,1,Machine Learning Engineer,11/16,08/18,N/A,N/A,N/A,N/A,N/A,N/A,8.76
526,St. John Fisher College,3.06,Bachelors,Philadelphia,M,N/A,0,1,2,Human Resources Specialist,05/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,6.19
527,University of Florence,3.16,Masters,Chesapeake,F,1,1,0,4,Financial Analyst,06/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,2.87
528,Limestone College,2.18,Masters,Austin,M,N/A,0,0,2,Machine Learning Engineer,09/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,0.05
529,Pacific Northwest College of Art,3.44,Masters,Norfolk,M,1,0,0,1,Public Relations Officer,04/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,9.03
530,Kochi Women's University,2.8,Masters,Miami,F,0,1,1,2,Pharmacist,10/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A,2.48
531,St. Joseph's College,3.95,Bachelors,Philadelphia,M,N/A,0,0,1,Sales Representative,04/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,4.79
532,Washburn University,3.65,Bachelors,Tampa,M,1,0,1,0,Multimedia Artist,06/14,01/15,N/A,N/A,N/A,N/A,N/A,N/A,1.96
533,Capital University Law School,3.04,Phd,San Jose,N/A,0,1,1,3,Sales Representative,07/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,2.24
534,Randolph-Macon Woman's College,2.25,Masters,El Paso,F,0,1,0,4,Data Scientist,07/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,0.37
535,Northwest University,3.72,Phd,Laredo,N/A,0,1,1,3,Product Manager,10/17,07/19,N/A,N/A,N/A,N/A,N/A,N/A,3.07
536,The Johns Hopkins University,3.6,Bachelors,Plano,N/A,N/A,1,1,3,Investment Banker,10/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A,3.13
537,University of Pennsylvania,2.37,Bachelors,Virginia Beach,F,N/A,1,0,3,Data Analyst,12/14,05/16,N/A,N/A,N/A,N/A,N/A,N/A,5.49
538,Lander University,2.59,Phd,Tulsa,F,1,0,1,1,Data Analyst,02/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,3.41
539,George Fox University,3.59,Masters,Anaheim,M,0,1,1,1,Machine Learning Engineer,09/19,09/20,N/A,N/A,N/A,N/A,N/A,N/A,0.11
540,West Virginia Wesleyan College,2.37,Masters,Baltimore,N/A,1,0,0,4,Business Analyst,12/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,3.54
541,Waynesburg College,3.84,Masters,Boston,F,1,1,0,1,Product Manager,10/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A,3.87
542,Milwaukee Institute of Art and Design,2.85,Masters,Orlando,N/A,0,0,0,1,Social Media Coordinator,07/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,1.96
543,Detroit College of Business,2.17,Phd,Singapore,N/A,1,0,1,1,Software Engineer,02/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A,2.74
544,Free University (Virginia Theological University),3.63,Phd,San Bernardino,F,N/A,1,1,1,Dietitian,06/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,4.83
545,Maharishi University of Management,2.75,Bachelors,Gilbert,M,1,0,0,0,Software Engineer,01/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A,9.7
546,Transylvania University,3.05,Masters,Boise,N/A,0,0,1,4,Data Scientist,04/15,09/15,N/A,N/A,N/A,N/A,N/A,N/A,7.29
547,Michigan Technological University,2.22,Masters,Milwaukee,F,N/A,1,0,1,Multimedia Artist,10/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,2.34
548,Webster University North Florida,2.01,Masters,St. Louis,M,N/A,1,0,4,Multimedia Artist,06/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,6.3
549,American-European School of Management ,3.28,Phd,Cincinnati,N/A,1,1,0,2,Human Resources Specialist,06/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,8.16
550,ITT Technical Institute Indianapolis,3.03,Masters,Boise,F,1,1,1,0,Sales Representative,08/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,8.72
551,Alcorn State University,3.19,Phd,Oklahoma City,N/A,N/A,0,1,1,Product Designer,11/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A,4.86
552,College for Creative Studies,3.59,Masters,Tampa,F,1,0,0,0,Investment Banker,01/17,07/17,N/A,N/A,N/A,N/A,N/A,N/A,2.71
553,Valdosta State University,3.29,Masters,Bakersfield,F,0,0,0,0,Data Scientist,09/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,7.76
554,Framingham State College,2.35,Bachelors,Milwaukee,N/A,1,0,1,2,Data Scientist,04/18,09/18,N/A,N/A,N/A,N/A,N/A,N/A,5.67
555,Arab American University - Jenin,2.72,Masters,Greensboro,N/A,1,0,0,4,Product Manager,06/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A,7.92
556,Delta State University,3.81,Masters,Miami,F,N/A,0,1,0,Machine Learning Engineer,06/18,06/20,N/A,N/A,N/A,N/A,N/A,N/A,5.47
557,Illinois Wesleyan University,3.54,Bachelors,El Paso,M,1,1,0,3,Software Engineer,04/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,9.43
558,Mount St. Mary College,3.11,Phd,Gilbert,N/A,1,0,0,2,Public Relations Officer,04/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A,1.37
559,William Jewell College,2.51,Phd,Honolulu,F,1,0,1,3,Public Relations Officer,09/14,01/16,N/A,N/A,N/A,N/A,N/A,N/A,0.43
560,Emporia State University,2.6,Masters,Memphis,F,0,0,1,2,Firefighter,01/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,4.22
561,Piedmont College,3.46,Phd,Tulsa,M,1,1,1,3,Multimedia Artist,12/17,06/19,N/A,N/A,N/A,N/A,N/A,N/A,5.56
562,Ottawa University,3.7,Masters,Louisville,M,0,1,1,3,Pilot,01/15,05/15,N/A,N/A,N/A,N/A,N/A,N/A,3.79
563,State University of New York College at Oneonta,3.34,Bachelors,Aurora,M,0,1,1,0,Human Resources Specialist,11/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,5.77
564,Manhattan College,3.62,Bachelors,San Bernardino,N/A,0,1,0,0,Social Media Coordinator,03/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,4.77
565,Wabash College,3.53,Masters,North Las Vegas,F,0,0,0,2,Software Engineer,11/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,8.76
566,Kent State University - Ashtabula,2.3,Bachelors,Boston,F,N/A,0,1,4,Machine Learning Engineer,11/17,11/19,N/A,N/A,N/A,N/A,N/A,N/A,5.06
567,Friedrich-Alexander Universität Erlangen-Nürnberg,2.85,Bachelors,El Paso,F,0,0,1,0,Software Engineer,05/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.88
568,Marylhurst University,2.31,Masters,Saint Paul,M,1,1,0,0,Machine Learning Engineer,12/18,12/20,N/A,N/A,N/A,N/A,N/A,N/A,4.38
569,Anderson University,2.47,Masters,Garland,F,0,0,0,1,Multimedia Artist,05/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A,8.91
570,University of North Carolina at Greensboro,3.74,Bachelors,Pittsburgh,N/A,1,0,1,0,Sales Representative,04/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A,6.11
571,University of Scranton,2.95,Phd,Memphis,M,0,0,1,4,Firefighter,10/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A,7.89
572,Grantham University,3.07,Phd,Colorado Springs,M,N/A,1,0,1,Researcher,03/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A,7.52
573,Rice University,2.36,Masters,Tampa,M,0,1,1,3,Product Manager,09/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,1.9
574,Pennsylvania State University at Erie - Behrend College,2.62,Masters,Nashville,M,0,1,0,3,Human Resources Specialist,05/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,8.98
575,Bentley College,2.46,Phd,Plano,N/A,N/A,0,0,1,Data Analyst,11/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,9.24
576,Coe College,2.41,Bachelors,Fremont,F,0,0,1,1,Data Analyst,06/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,4.99
577,Graduate Theological Union,3.28,Phd,Buffalo,N/A,1,0,0,1,Sales Representative,08/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A,4.66
578,St. Anthony College of Nursing,2.51,Phd,Kansas City,F,0,0,0,2,Product Designer,12/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,8.13
579,Clark University,3.26,Phd,Fort Worth,N/A,0,1,0,4,Machine Learning Engineer,04/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,5.83
580,University of Richmond,2.12,Phd,San Jose,M,0,0,1,4,Human Resources Specialist,06/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A,4.74
581,Iowa Wesleyan College,2.28,Masters,Anchorage,M,N/A,1,0,3,Accountant,12/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,0.62
582,Mansfield University of Pennsylvania,2.55,Masters,Boston,N/A,0,0,1,3,Sales Representative,01/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A,2.19
583,Vassar College,3.19,Bachelors,Los Angeles,N/A,0,1,0,3,Researcher,02/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,0.36
584,Oglethorpe University,3.35,Bachelors,Chula Vista,F,1,0,0,0,Multimedia Artist,04/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A,4.65
585,New England College of Optometry,2.89,Bachelors,Austin,N/A,0,0,0,3,Financial Analyst,09/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,4.92
586,Eastern Nazarene College,2.89,Bachelors,Richmond,N/A,0,1,0,1,Multimedia Artist,05/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,2.59
587,Hendrix College,3.45,Phd,Nashville,F,0,1,0,3,Financial Analyst,10/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,5.72
588,Nazarene Bible College,2.03,Masters,San Antonio,F,0,0,1,1,Pharmacist,05/18,09/19,N/A,N/A,N/A,N/A,N/A,N/A,2.89
589,Centenary College of Louisiana,2.68,Masters,Minneapolis,F,1,0,1,2,Sales Representative,09/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,6.53
590,Oglala Lakota College,3.64,Bachelors,Saint Paul,N/A,1,0,0,0,Investment Banker,05/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,4.46
591,University of Colorado at Denver,3.21,Bachelors,Albuquerque,F,N/A,1,1,0,Accountant,02/19,08/19,N/A,N/A,N/A,N/A,N/A,N/A,9.99
592,New England Conservatory of Music,2.67,Phd,Chicago,M,0,0,1,4,Human Resources Specialist,09/17,01/19,N/A,N/A,N/A,N/A,N/A,N/A,7.34
593,University of Maryland (System),3.81,Phd,Atlanta,M,N/A,1,0,2,Machine Learning Engineer,11/16,05/18,N/A,N/A,N/A,N/A,N/A,N/A,6.93
594,Adler School of Professional Psychology,3.55,Bachelors,North Las Vegas,M,N/A,0,1,1,Software Engineer,01/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A,6.53
595,Pacific Lutheran University,2.53,Masters,Anaheim,N/A,0,0,1,2,Data Scientist,06/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,7.32
596,Roanoke Bible College,3.29,Masters,Albuquerque,M,1,0,1,0,Pilot,11/15,11/16,N/A,N/A,N/A,N/A,N/A,N/A,6.87
597,Le Moyne-Owen College,3.19,Masters,Greensboro,N/A,1,0,1,1,Product Designer,06/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A,4.23
598,Medical College of Georgia,2.8,Bachelors,Glendale,N/A,0,1,0,2,Dietitian,12/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A,5.71
599,Naval Postgraduate School,2.73,Masters,Tulsa,M,0,1,1,0,Financial Analyst,04/18,06/18,N/A,N/A,N/A,N/A,N/A,N/A,0.41
600,Menlo College,2.69,Phd,Chula Vista,F,1,0,0,1,Dietitian,04/18,11/18,N/A,N/A,N/A,N/A,N/A,N/A,2.44
601,State University of New York College at Cortland,3.23,Phd,Indianapolis,N/A,0,0,0,1,Sales Representative,09/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A,0.06
602,American University,2.88,Bachelors,Nashville,M,0,0,1,0,Pilot,02/20,08/20,N/A,N/A,N/A,N/A,N/A,N/A,4.82
603,Massachusetts School of Professional Psychology,3.66,Phd,Nashville,N/A,0,1,0,1,Firefighter,03/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,7.22
604,Macalester College,3.34,Bachelors,Mesa,F,1,0,1,0,Dietitian,02/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A,9.53
605,Missouri Western State College,2.14,Masters,Garland,F,N/A,1,0,3,Business Analyst,11/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,9.63
606,Wayne State University,3.28,Masters,Phoenix,M,N/A,1,1,3,Product Manager,04/18,08/18,N/A,N/A,N/A,N/A,N/A,N/A,5.01
607,IMPAC University,2.54,Masters,Richmond,N/A,0,1,1,1,Machine Learning Engineer,06/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,6.55
608,Central College,3.19,Phd,Reno,N/A,1,1,0,1,Business Analyst,11/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,6.05
609,Coppin State College,3.36,Bachelors,Toledo,N/A,0,0,1,0,Accountant,05/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A,6.93
610,Humboldt State University,2.46,Masters,San Diego,N/A,1,0,1,1,Social Media Coordinator,08/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,8.33
611,Pacific Union College,2.91,Bachelors,Oklahoma City,M,0,1,1,4,Product Manager,03/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,9.97
612,University of Northern Iowa,2.38,Masters,Hialeah,F,1,0,1,3,Business Analyst,08/21,11/21,N/A,N/A,N/A,N/A,N/A,N/A,4.61
613,University of New Orleans,2.1,Phd,Henderson,M,1,0,0,1,Software Engineer,01/18,05/18,N/A,N/A,N/A,N/A,N/A,N/A,3.35
614,Indiana Institute of Technologyy,2.76,Phd,Wichita,N/A,N/A,0,0,1,Machine Learning Engineer,01/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,9.97
615,Baptist Bible College of Missouri,2.73,Bachelors,Louisville,N/A,0,1,0,2,Data Scientist,06/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A,3.69
616,Malone College,3.99,Phd,Baton Rouge,F,N/A,0,1,1,Investment Banker,12/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,7.71
617,Villa Julie College,2.89,Phd,Riverside,N/A,N/A,0,0,4,Investment Banker,02/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A,8.45
618,University of Iowa,2.67,Bachelors,Tulsa,M,1,0,1,3,Financial Analyst,01/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A,1.19
619,Ohio State University,3.16,Masters,Los Angeles,M,0,0,1,2,Product Designer,05/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,1.56
